state,week,mean,std,trump_mean,clinton_mean,mean_diff,candidate,right_1_total,right_1_ratio,left_1_total,left_1_ratio,right_2std_total,right_2std_ratio,left_2std_total,left_2std_ratio,right_5_total,right_5_ratio,left_5_total,left_5_ratio,right_10_total,right_10_ratio,left_10_total,left_10_ratio
Maryland,63.0,-0.09051351434766297,0.6605047581235454,0.5742486748762187,-0.5564674139629724,1.1307160888391912,Clinton,12355,0.07728685904453299,6304,0.03943475187508992,3845,0.024052446218229814,160,0.0010008820272865463,5623,0.03517474774645156,11254,0.07039953959426745,11532,0.07213857211667782,21522,0.13463114369538157
Maryland,64.0,-0.10852007356078502,0.630684148200056,0.5628469096954533,-0.5173873574783483,1.0802342671738017,Clinton,11834,0.07041490887237373,6069,0.03611188794544838,3497,0.020807920933470586,174,0.0010353383592862115,5239,0.031173204967244038,10281,0.0611742165047215,10843,0.06451824040080685,19092,0.11360160893961121
Maryland,65.0,-0.12003495259246563,0.6274955627940255,0.6599203951972734,-0.4769385793567696,1.136858974554043,Clinton,12252,0.07455366379048059,5612,0.03414913166766055,3908,0.02378025776144288,201,0.0012230889995010284,5174,0.03148389295232996,10075,0.0613065754725018,10488,0.06381968869038201,19088,0.1161508598133116
Maryland,66.0,-0.10230466071163082,0.6079194232226085,0.6249925058773712,-0.45572795153108203,1.0807204574084532,Clinton,11099,0.06819075471234426,4782,0.029379961170774863,3667,0.022529551989383403,285,0.0017510014499520778,5078,0.031198545132830355,9601,0.05898724533680667,10145,0.0623295077535573,17908,0.11002432970435723
Maryland,67.0,-0.09110155551042788,0.6013203457294944,0.6216982727477748,-0.445924294569975,1.0676225673177497,Clinton,10942,0.06823397355949115,3601,0.022455724619605887,3858,0.024058368670491395,208,0.0012970815664754302,4907,0.030599900224494887,9401,0.05862434522324769,9851,0.06143053130456473,17303,0.10790097281117486
Maryland,68.0,-0.05723288640678637,0.6525703937821394,0.5994347086013531,-0.5060670529474737,1.1055017615488267,Clinton,12768,0.08145142769654751,5893,0.03759345734772513,3832,0.024445635254790887,326,0.0020796652121768864,5298,0.03379774936844523,10264,0.06547755747786368,11003,0.07019189058154074,19993,0.12754216744494629
Maryland,69.0,-0.04809573910636688,0.6512730083572958,0.5840793909541394,-0.5100805867549156,1.094159977709055,Clinton,12461,0.07834396906730376,6755,0.04246958599226683,3544,0.022281600704158938,533,0.0033510420923579896,5389,0.03388136179309044,10980,0.06903272452925088,11059,0.06952940806639213,20924,0.13155197887523185
Maryland,70.0,-0.06324152913668223,0.6580584303987125,0.6140206435892218,-0.5110325702615349,1.1250532138507567,Clinton,12274,0.07694911853950899,7328,0.0459412694034155,3547,0.02223712917220453,467,0.0029277528399829474,5417,0.0339606790881962,11826,0.07414048198209494,11374,0.07130676831256112,21585,0.13532236627629962
Maryland,71.0,-0.07330377709194615,0.6648015750338252,0.6444454439236845,-0.5129551533349423,1.157400597258627,Clinton,12251,0.07669337673719795,7332,0.04589958682859647,3598,0.02252410166520596,407,0.002547890321772881,5585,0.03496306498059346,12093,0.07570426943783648,11291,0.07068361086765995,22126,0.13851258294728935
Maryland,72.0,-0.0817545175716359,0.64392945363712,0.5953463392337938,-0.5129372264885897,1.1082835657223835,Clinton,11140,0.0678560768954322,6223,0.03790559843090436,3365,0.02049692089345865,379,0.0023085685047907365,5427,0.033056995449866296,12212,0.07438585377441814,11125,0.0677647087488046,22485,0.13696085179477496
Maryland,73.0,-0.08617135193953147,0.6551003952056518,0.5757515650116725,-0.5462554693708093,1.1220070343824817,Clinton,11632,0.07085252052725191,6435,0.039196696147942404,3127,0.019047096947104256,369,0.0022476427161757183,5619,0.03422629924713106,11704,0.07129108495967644,11194,0.06818458689666934,22147,0.13490120117925103
Maryland,74.0,-0.08386619823338883,0.6548957632927755,0.5811893323442396,-0.5432504594700311,1.1244397918142708,Clinton,11264,0.0684097051410525,6729,0.04086726792384076,2855,0.017339285172026358,394,0.0023928820867875253,5542,0.03365825513953418,11131,0.06760195560414199,11139,0.0676505420424524,21607,0.13122589657161945
Maryland,75.0,-0.08191953216690938,0.6569785757018205,0.5971224129620153,-0.5350540577590628,1.132176470721078,Clinton,12009,0.07353679595360857,7048,0.04315824280798011,2718,0.01664360158230561,441,0.002700451912360844,5487,0.033599500324544104,11052,0.06767663159957381,11164,0.06836246065668132,21571,0.13208945170416272
Maryland,76.0,-0.09658590219954072,0.6767102771146073,0.6438202264476895,-0.5529340422016732,1.1967542686493626,Clinton,13065,0.08131371597147018,7486,0.04659123442498475,2964,0.018447290787557413,351,0.002184547593263378,5727,0.0356436013293999,11244,0.06998020837223197,11552,0.0718971333258648,21786,0.13559132155793718
Maryland,77.0,-0.07922389397312911,0.7025182447718464,0.6576380370133557,-0.5949467554766912,1.2525847924900468,Clinton,15056,0.08653918001597893,8000,0.04598256111369763,2606,0.014978819282787003,254,0.0014599463153598998,6465,0.0371596572000069,11827,0.06797946878646273,13343,0.07669316411750844,23333,0.13411388730823834
Maryland,78.0,-0.08749117355571419,0.7078197281019312,0.6534582159018422,-0.6109672434466663,1.2644254593485085,Clinton,15272,0.08706558423789108,8076,0.046041229590440574,2499,0.014246784639241084,138,0.0007867372069688954,6524,0.0371932865091672,12067,0.06879389765575117,13308,0.07586883152421782,23794,0.13564945726534708
Maryland,79.0,-0.09449264288272495,0.7139379419676359,0.6503255638310311,-0.6256617359164797,1.2759872997475108,Clinton,15349,0.08762095047809333,8824,0.05037248465819894,2439,0.013923219637505351,135,0.0007706579135150564,6594,0.03764235764235764,12146,0.06933637790780647,13469,0.07688882546025404,23841,0.13609818752675895
Oklahoma,1.0,0.32587826723281227,0.47552103102310783,0.4990371622333821,-0.3648583238148776,0.8638954860482597,Trump,2248,0.05371180082670298,124,0.0029627505794088834,2506,0.059876233483860175,27,0.0006451150455164505,3475,0.08302869567295057,303,0.00723962439968461,7783,0.18596038515757532,606,0.01447924879936922
Oklahoma,2.0,0.3147464183661289,0.4761804260904093,0.4945674514362925,-0.3699308779003424,0.8644983293366348,Trump,2147,0.050616498102176014,108,0.002546148949713558,2509,0.059150812174364055,29,0.0006836881439045665,3557,0.0838578871678808,306,0.007214088690855082,8130,0.1916684348256595,675,0.015913430935709738
Oklahoma,3.0,0.32065521811754627,0.47736694228520504,0.5205091161410151,-0.3554720138553242,0.8759811299963394,Trump,2112,0.04945093540003278,107,0.002505326746119085,2620,0.061345383876934605,32,0.0007492565969701937,3768,0.0882249642932403,298,0.006977452059284928,8431,0.1974056990329907,704,0.01648364513334426
Oklahoma,4.0,0.33454277358935447,0.4763158020899658,0.5233956492278776,-0.36440054358761886,0.8877961928154965,Trump,2291,0.05322089808813622,104,0.0024159639463841847,2540,0.05900527330592144,46,0.001068599437823774,3924,0.0911561781308802,304,0.007062048458661463,8534,0.19824842613887148,687,0.015959300299672453
Oklahoma,5.0,0.3362030592025504,0.4871617760315727,0.5405329568289876,-0.3775699924348545,0.9181029492638422,Trump,2440,0.05521486275485959,99,0.00224027516915209,2785,0.06302188228372294,38,0.0008599036002806002,4098,0.09273381457762893,346,0.00782964857097599,8956,0.20266570116086985,687,0.015546151931388745
Oklahoma,6.0,0.35990667105412955,0.4922738784784243,0.5590967926880598,-0.37953832180234387,0.9386351144904037,Trump,2621,0.061698170947011605,97,0.0022833737435559425,2550,0.06002683552647066,26,0.0006120383230149949,4040,0.09510133942232998,326,0.007674018973188013,8650,0.2036204420799887,637,0.014994938913867375
Oklahoma,7.0,0.40079761912192313,0.48789202923010694,0.5893010047256705,-0.3804312401645913,0.9697322448902618,Trump,2941,0.062012398262556404,117,0.0024670012229578713,2626,0.05537047189305444,23,0.00048496605237633366,4925,0.10384599165014971,366,0.007717285876945135,10536,0.22215662294943703,623,0.013136254375237211
Oklahoma,8.0,0.41625838938326853,0.44222258782210533,0.5519161144072057,-0.37798290835926796,0.9298990227664736,Trump,2748,0.05099087063014919,123,0.002282342462703184,2121,0.03935649075929637,24,0.00044533511467379205,4729,0.0877495732205151,328,0.006086246567208491,9873,0.1831997327989312,556,0.010316930156609515
Oklahoma,9.0,0.4248706772446565,0.4269295036204587,0.5435290642176546,-0.37656358562366715,0.9200926498413218,Trump,2562,0.046660717212741544,134,0.0024404902835704007,1766,0.032163476423771105,34,0.000619228877920848,4827,0.08791228805070392,296,0.005390933760722676,10058,0.18318247218023204,538,0.009798386362394594
Oklahoma,10.0,0.41823882921144756,0.4232788371013923,0.5374470760714213,-0.36838374242506683,0.905830818496488,Trump,2401,0.04375159444586173,121,0.0022048908487918655,1803,0.03285469587084077,40,0.0007288895367906994,4732,0.08622763220233974,278,0.005065782280695361,10007,0.18234993986661321,533,0.009712453077736069
Oklahoma,11.0,0.4003839356841678,0.4354893738909859,0.5295291257280496,-0.38626029745293006,0.9157894231809796,Trump,2987,0.05573281089653886,112,0.002089747177908387,1943,0.03625338184532139,30,0.000559753708368318,4346,0.08108965388562366,302,0.0056348539975744,9375,0.17492303386509936,560,0.010448735889541936
Oklahoma,12.0,0.3930754846341362,0.47287424066237727,0.562421945382422,-0.3813192927339091,0.943741238116331,Trump,3052,0.06455160744500846,124,0.002622673434856176,2830,0.05985617597292724,28,0.0005922165820642978,4557,0.09638324873096446,304,0.006429780033840948,10091,0.2134306260575296,566,0.011971235194585449
Oklahoma,13.0,0.3776259865621614,0.4961117730262173,0.5771646456889246,-0.385490490611571,0.9626551363004956,Trump,3547,0.07488493856352658,128,0.0027023603428619684,3192,0.06739011105012034,23,0.00048558037410801,4678,0.0987628256555335,325,0.006861461808047967,10292,0.21728666131824514,608,0.01283621162859435
Oklahoma,14.0,0.38230648411605156,0.5018886937863561,0.5859558752456544,-0.3841247862608084,0.9700806615064628,Trump,3416,0.07229782640902453,127,0.0026878875743401977,2756,0.058329276810091216,20,0.0004232893817858579,4161,0.08806535588054773,340,0.007195919490359584,9909,0.2097187242058033,608,0.01286799720629008
Oklahoma,15.0,0.39995102146409456,0.4933439568153413,0.5935023710713608,-0.37873670414334304,0.9722390752147039,Trump,3356,0.07001001335113485,121,0.002524198931909212,2364,0.04931575433911883,17,0.00035463951935914555,4122,0.085989652870494,321,0.006696428571428571,10291,0.21468207610146864,599,0.012495827770360481
Oklahoma,16.0,0.4033397123266356,0.5112557543048805,0.6121680263737528,-0.3892024806346358,1.0013705070083887,Trump,3999,0.08295647844666638,114,0.0023648508484421025,2527,0.05242086047379994,15,0.0003111645853213293,4331,0.08984358793511181,358,0.007426461436335726,9709,0.2014064639256524,635,0.013172634111936274
Oklahoma,17.0,0.4202005480353036,0.5079860393962606,0.625759310008699,-0.37530485920094825,1.0010641692096471,Trump,4163,0.08563729120381798,135,0.00277709207603061,2647,0.05445157574261499,16,0.00032913683864066484,4579,0.09419484900847527,337,0.0069324446638690035,10956,0.22537645025919525,621,0.012774623549740806
Oklahoma,18.0,0.41948792019879017,0.5169701019059852,0.6313716242602921,-0.3822228825564035,1.0135945068166956,Trump,4310,0.089055106721491,144,0.0029753910366345023,3048,0.0629791102754303,35,0.0007231853214042193,4696,0.09703080769469181,367,0.0075831146558670995,11139,0.2301588941463314,631,0.013037998223030353
Oklahoma,19.0,0.40757227974318444,0.5111356599764983,0.618528915973782,-0.36580057263440074,0.9843294886081828,Trump,4301,0.08835976662010026,131,0.0026912646889637602,3234,0.06643931300846413,29,0.0005957761525186951,5153,0.10586325910099433,339,0.006964417782890952,11106,0.22816172240940094,650,0.013353603418522476
Oklahoma,20.0,0.4031755878821786,0.5070929603796267,0.608553236412087,-0.36300009575271247,0.9715533321647996,Trump,4033,0.08334538841472236,128,0.0026452292876480194,3141,0.06491144681642522,41,0.0008473000061997561,4420,0.09134307383909566,336,0.00694372688007605,10894,0.22513381140341812,633,0.013081485461571845
Oklahoma,21.0,0.4032104875915859,0.522641695564307,0.6151842963154269,-0.37654955796786954,0.9917338542832965,Trump,4630,0.09814728452113453,117,0.0024801797600373086,3429,0.07268834527493959,27,0.0005723491753932251,4430,0.09390766099970323,321,0.006804595751897231,10477,0.2220926781701785,633,0.013418408445330056
Oklahoma,22.0,0.38394574721904295,0.4805494349263125,0.5538180808034402,-0.3568858827686975,0.9107039635721377,Trump,4183,0.08126748523469071,110,0.0021370842399751322,3089,0.060013211066210756,21,0.00040798880944979796,4098,0.07961610195834629,276,0.005362138638483059,9630,0.1870920111905502,586,0.011384830587503886
Oklahoma,23.0,0.3939782245450727,0.4867063357155743,0.5667517275585849,-0.35064190696455144,0.9173936345231364,Trump,4469,0.08723574537859416,102,0.001991059751312733,2908,0.05676472310605321,17,0.0003318432918854555,4116,0.08034511702356087,265,0.005172851314685042,9611,0.18760858107712428,584,0.011399793085947412
Oklahoma,24.0,0.3846602647227819,0.48239405031729093,0.5563588405693126,-0.3532622922492629,0.9096211328185755,Trump,4822,0.09272541968732573,90,0.0017306693844585889,3087,0.0593619598869296,16,0.00030767455723708245,4630,0.08903332500048074,279,0.005365075091821625,9566,0.18395092590812068,622,0.011960848412591582
Oklahoma,25.0,0.389821229416999,0.478629315367921,0.5512784760134365,-0.3566905252507236,0.9079690012641601,Trump,4976,0.09342670997540414,102,0.001915097350781998,3296,0.061883930080171234,24,0.00045061114136047016,4956,0.09305120069093709,297,0.005576312874335818,10026,0.1882428043033364,655,0.012297929066296164
Oklahoma,26.0,0.40727741919719457,0.51329352297317,0.592114779219126,-0.386355111751991,0.978469890971117,Trump,5816,0.11345193508114856,125,0.002438358302122347,3563,0.06950296504369538,27,0.000526685393258427,4936,0.09628589263420724,354,0.006905430711610487,11396,0.22230024968789014,734,0.014318039950062422
Oklahoma,27.0,0.4034746848991266,0.5183192234320294,0.5937356744162737,-0.3913208926542773,0.985056567070551,Trump,5648,0.11077333437935159,137,0.0026869594210288898,3532,0.06927255967207327,33,0.000647223802145645,5406,0.1060270264969502,360,0.007060623296134309,11060,0.21691803793123737,757,0.01484692176437131
Oklahoma,28.0,0.41703518689377655,0.5244743406454051,0.6116796538287107,-0.39083626348907763,1.0025159173177882,Trump,5789,0.11538538199358195,147,0.0029299794702118756,3441,0.06858543780271471,34,0.000677682326443563,5397,0.10757210340635028,348,0.0069362779294811746,11300,0.22522971437683123,711,0.014171533355922744
Oklahoma,29.0,0.42952728167905635,0.5353586664617352,0.6355221035610488,-0.3932124421829902,1.0287345457440389,Trump,6375,0.1280249020986043,152,0.003052515312782408,3431,0.06890250025102922,25,0.0005020584396023697,5786,0.11619640526157245,346,0.006948488804096797,11505,0.23104729390501055,669,0.013435083843759413
Oklahoma,30.0,0.42726477794881484,0.5332263238722594,0.6357553551742258,-0.38838761795904303,1.0241429731332687,Trump,6158,0.1278681035735792,161,0.0033430926721900373,3839,0.07971511036358728,26,0.0005398783197325525,5553,0.11530555036441786,349,0.007246828214871571,10844,0.22517078842999233,658,0.01366307439938537
Oklahoma,31.0,0.4323204059457163,0.5317580567377028,0.6411477703860565,-0.3849745053499229,1.0261222757359794,Trump,6040,0.12608550434201737,150,0.0031312625250501003,3988,0.083249832999332,30,0.00062625250501002,5506,0.11493820975283901,372,0.0077655310621242485,11138,0.23250668002672012,671,0.014007181028724116
Oklahoma,32.0,0.41618772931853865,0.5332408835565915,0.631780716217385,-0.3836336112879412,1.0154143275053262,Trump,5635,0.12132891223839462,135,0.0029067263801567478,3925,0.08451037808974249,28,0.0006028765825510292,5219,0.1123718887262079,340,0.007320644216691069,10566,0.2274997846869348,656,0.014124537076909827
Oklahoma,33.0,0.4081369041631607,0.5326013047627465,0.6249002557997413,-0.38513717795634783,1.0100374337560891,Trump,5297,0.1137012471290274,151,0.0032412475583317234,3580,0.07684547191276536,27,0.0005795608216884538,4903,0.1052439521754996,333,0.007147916800824264,10218,0.21933157318565266,708,0.015197372657608345
Oklahoma,34.0,0.39793812088585584,0.5437000754004766,0.6280362199526089,-0.388685934210499,1.016722154163108,Trump,5619,0.12036501510185721,157,0.003363108626266521,3585,0.076794550478761,26,0.000556947925368978,4804,0.10290683974894502,354,0.007583060214639162,10167,0.21778805989332306,719,0.015401752243857507
Oklahoma,35.0,0.39169968084824036,0.5471843606073488,0.6278282521547659,-0.3880490456734281,1.015877297828194,Trump,5614,0.11976022356379461,167,0.0035625146660409157,3631,0.07745802845745248,27,0.0005759754250485313,4815,0.10271561746698807,371,0.007914328988629819,10199,0.2175693837062952,695,0.014826034089212193
Oklahoma,36.0,0.3937408266414857,0.5499490640807906,0.6227365126734326,-0.40117443738641695,1.0239109500598496,Trump,5678,0.12003720772906008,192,0.004059024988372585,3746,0.07919326878356095,25,0.000528518878694347,5049,0.1067396727411103,388,0.008202612997336265,10426,0.22041351317069047,740,0.01564415880935267
Oklahoma,37.0,0.399821598810254,0.5571491143315186,0.6417449518043441,-0.3884190873867772,1.0301640391911213,Trump,5839,0.12393606860102307,188,0.003990406045040647,4237,0.08993271496190011,39,0.0008277969987052406,5160,0.10952391059792414,388,0.008235518858913675,10845,0.23019124233226498,766,0.016258782077133698
Oklahoma,38.0,0.40119985910745115,0.5654779880813519,0.6495519578676411,-0.3904895990776447,1.0400415569452859,Trump,6255,0.1320316622691293,196,0.004137203166226913,4356,0.09194722955145118,45,0.000949868073878628,5410,0.11419525065963061,395,0.008337730870712401,11093,0.23415303430079157,703,0.01483905013192612
Oklahoma,39.0,0.39691614765726896,0.5497180219135906,0.6371398149387701,-0.37282370686280925,1.0099635218015794,Trump,5858,0.12272946303241081,206,0.004315853428589387,4016,0.08413819111269405,53,0.001110389474345813,5346,0.11200268169533427,369,0.007730824830822736,11017,0.23081435545033627,749,0.015692107854434225
Oklahoma,40.0,0.4020313222039259,0.5584382480860901,0.6558394088384583,-0.3731835661507723,1.0290229749892306,Trump,6297,0.13227324286854597,168,0.0035289669369407218,3950,0.08297273452926102,40,0.0008402302230811242,5157,0.10832668151073394,364,0.007646095030038231,10945,0.2299079947905726,782,0.01642650086123598
Oklahoma,41.0,0.39935708380790724,0.5673210354354912,0.6581872181860305,-0.3789457267556305,1.037132944941661,Trump,6188,0.13688145641161767,191,0.004225009401198929,3708,0.0820226956002389,33,0.0007299754462804433,4794,0.10604552392328621,369,0.008162452717499503,10088,0.2231512818811246,749,0.016568230583759152
Oklahoma,42.0,0.41356275566512796,0.5636455891223087,0.6701495429483564,-0.37786798940785893,1.0480175323562153,Trump,7033,0.14412771276922762,223,0.004569953070885506,4038,0.08275098879029448,26,0.0005328196405516732,5153,0.10560075414472202,405,0.008299690554747219,10975,0.22491136750210053,761,0.015595221017685514
Oklahoma,43.0,0.4338944342419374,0.5864392081744504,0.7020713828689483,-0.39523603303289334,1.0973074159018417,Trump,7854,0.16333236284989394,227,0.00472070873019174,4297,0.08936072869442249,16,0.00033273717922056314,5176,0.10764047747785219,449,0.009337437091877053,11069,0.23019173979952584,744,0.015472278833756186
Oklahoma,44.0,0.4381070273186461,0.5820285055619513,0.6996787694304061,-0.39098740192848075,1.0906661713588868,Trump,7859,0.16216160448993067,221,0.0045600858369098714,4510,0.0930587652690657,16,0.0003301419610432486,5375,0.11090706503796632,443,0.009140805546384946,11180,0.23068669527896996,780,0.016094420600858368
Oklahoma,45.0,0.4527676574728825,0.5843380953317746,0.7063149969053609,-0.38997162687745024,1.0962866237828113,Trump,8481,0.1804813687727437,189,0.004022046774914345,4194,0.08925113319571833,12,0.00025536804920091083,5073,0.10795684279968505,408,0.008682513672830967,11256,0.23953523015045433,718,0.015279521610521164
Oklahoma,46.0,0.45645672278251254,0.5793969348933913,0.7102127990753565,-0.36963785958236206,1.0798506586577186,Trump,8480,0.1800768724384702,195,0.004140918646875199,4327,0.09188592300014865,7,0.00014864836168269945,5040,0.10702682041154361,385,0.00817565989254847,11094,0.23558641778683825,696,0.014779894247308403
Oklahoma,47.0,0.4570402880633098,0.5846746735170797,0.7127306568241923,-0.3706419878144044,1.0833726446385967,Trump,8761,0.1869372252805872,176,0.003755387701105279,4446,0.09486621431314812,9,0.00019203687107924723,4976,0.10617505227670379,351,0.007489437972090641,10952,0.23368753467332395,660,0.014082703879144795
Oklahoma,48.0,0.4465609119079797,0.5988897043603328,0.7149270127059042,-0.36989461260471523,1.0848216253106195,Trump,9635,0.20419192133259864,169,0.0035815708048997585,5151,0.10916373500614589,7,0.00014834908659348112,5050,0.10702326961386852,355,0.007523417962955114,11312,0.2397321239350655,658,0.013944814139787225
Oklahoma,49.0,0.4530413962970204,0.6163914736398953,0.7514731507604153,-0.3604032582934801,1.1118764090538953,Trump,9852,0.2135610855805081,181,0.003923523801265933,5741,0.12444723835949016,7,0.00015173848955172116,5439,0.11790080638168733,364,0.0078904014566895,11123,0.2411124598976849,712,0.015433972080117922
Oklahoma,50.0,0.4642458523162573,0.6270379405930154,0.7604818325403596,-0.37998048640181936,1.140462318942179,Trump,10351,0.22668243435604318,171,0.0037448262269233297,5405,0.11836716816678712,11,0.00024089525436348904,5117,0.1120600924161794,403,0.008825526137135099,11275,0.24691763572257627,754,0.016512274708188248
Oklahoma,51.0,0.4739025079011886,0.6231457766210658,0.7567308445938,-0.38016705753872393,1.136897902132524,Trump,10464,0.22543950361944157,173,0.003727163047225095,5203,0.1120949672526715,13,0.0002800758359186487,4949,0.1066227163047225,397,0.008553085143054119,10560,0.22750775594622544,775,0.0166968286797656
Oklahoma,52.0,0.4869263128869058,0.6089525185623926,0.7546748699369779,-0.37304739739107934,1.1277222673280571,Trump,10350,0.22335397829042491,211,0.004553399943891754,4174,0.09007531452987765,14,0.000302121323291396,4702,0.10146960443686744,390,0.00841623686311746,10117,0.21832581626707526,741,0.015990850039923173
Oklahoma,53.0,0.4658820294771847,0.5822101001421417,0.7022593356207961,-0.3704715718162061,1.0727309074370022,Trump,9056,0.18852134812748506,189,0.003934467181547557,3779,0.07866852634427629,22,0.0004579803068468056,4442,0.09247038740970502,357,0.007431771342923163,9678,0.20146970043924475,617,0.012844265878385412
Oklahoma,54.0,0.4733406486549761,0.573314494990285,0.7032147773263165,-0.3557873362525016,1.0590021135788181,Trump,9278,0.19133052874700981,190,0.003918172069619731,3409,0.07030025571228243,23,0.000474305040006599,4434,0.09143776292996783,303,0.006248453353130413,9552,0.1969809453105667,570,0.011754516208859193
Oklahoma,55.0,0.4626422396930501,0.564667663234668,0.6949999050878649,-0.35282610399548403,1.0478260090833489,Trump,8931,0.17822789862302935,183,0.0036519656755138693,3639,0.07262023548193973,23,0.00045899022151267213,4435,0.0885052883655957,321,0.006405907004589902,9709,0.19375374176811017,611,0.012193175014967073
Oklahoma,56.0,0.49148406670588257,0.5654022852293478,0.7149642288306549,-0.3684235852821867,1.0833878141128417,Trump,9428,0.1843638781336775,210,0.004106535257538425,3633,0.07104305995541477,8,0.0001564394383824162,4624,0.09042199538503656,319,0.0062380226054988466,10100,0.19750479095780046,585,0.011439633931714184
Oklahoma,57.0,0.5153921341350288,0.5803392699701859,0.754433551636983,-0.3641917309404099,1.1186252825773928,Trump,10797,0.21195108066194224,201,0.003945741151528239,3598,0.07063072966765474,9,0.00017667497693410022,4683,0.09192987966471015,350,0.006870693547437232,10191,0.2000549655483795,624,0.012249465067430949
Oklahoma,58.0,0.4976832622345109,0.5821177007792102,0.752032286991132,-0.3474460058352104,1.0994782928263425,Trump,10680,0.20549526668205956,175,0.003367197721850227,3653,0.0702878473023936,6,0.00011544677903486493,4649,0.08945201262218118,339,0.0065227430154698686,10187,0.1960093896713615,604,0.01162164242284307
Oklahoma,59.0,0.5031754036481336,0.5820993324776865,0.7524341686015575,-0.35680936895972065,1.1092435375612781,Trump,11446,0.2168665567744747,165,0.0031262433922582844,3390,0.0642300915136702,6,0.00011368157790030126,4948,0.09374940790844843,340,0.006441956081017071,11237,0.2129066484776142,618,0.01170920252373103
Oklahoma,60.0,0.48325970999183515,0.5890324550494509,0.7397060802742137,-0.3639624855511056,1.1036685658253194,Trump,11132,0.21369884051293864,162,0.0031098825155494126,3720,0.07141211702372725,10,0.00019196805651539584,5366,0.1030100591261614,341,0.006546110727174998,11096,0.21300775550948323,623,0.011959609920909161
Oklahoma,61.0,0.49673291482799575,0.5855139016527839,0.7337076150012406,-0.3865775238662797,1.1202851388675203,Trump,11042,0.21220332468530798,193,0.003709041990967618,3359,0.06455270491015662,9,0.00017296050735082156,5131,0.09860670702411838,358,0.00687998462573268,11402,0.21912174497934084,630,0.012107235514557509
Oklahoma,62.0,0.5372164649698699,0.5911293139514175,0.767038814985383,-0.3968727118633369,1.16391152684872,Trump,11933,0.23597927543110267,246,0.004864736592311343,3334,0.06593102357221958,12,0.00023730422401518748,5750,0.11370827400727733,415,0.008206771080525234,11737,0.2321033064388546,694,0.013724094288878342
Oklahoma,63.0,0.5312343115366384,0.6120103387348239,0.7769024528440676,-0.4093289434337029,1.1862313962777704,Trump,12218,0.25400719319764664,268,0.005571609737843288,3443,0.07157855346042702,13,0.0002702646514625476,5434,0.11297062431134487,410,0.00852373131535727,11471,0.23847737053283716,723,0.015030872539032453
Oklahoma,64.0,0.5244532583787971,0.6227106057163351,0.794040992645336,-0.3935530383465774,1.1875940309919133,Trump,12601,0.2611822741781702,271,0.005617045972723127,3398,0.07043070928159847,19,0.0003938150312979314,5460,0.11317000373087924,405,0.008394478298719065,11627,0.24099407204742362,723,0.014985698296231812
Oklahoma,65.0,0.5049869973283653,0.6376950101219688,0.8221092928265937,-0.36524316330560463,1.1873524561321984,Trump,12493,0.26753324624708225,252,0.005396492280017988,3573,0.07651455125596933,15,0.0003212197785724993,5084,0.10887209028417243,404,0.008651519369552649,10739,0.22997194680600466,724,0.015504207979099299
Oklahoma,66.0,0.48734351519035585,0.6210337483040224,0.7880775469795763,-0.3501141950073957,1.138191741986972,Trump,11299,0.2407218032297925,203,0.004324854062806255,3485,0.07424687886147684,22,0.0004687033959691508,4845,0.10322127061229708,392,0.008351442328177597,10274,0.2188844859175934,659,0.014039797179257744
Oklahoma,67.0,0.48831012628781606,0.6256379145992554,0.7939777770230945,-0.35034390284116945,1.144321679864264,Trump,11041,0.23975592278126426,169,0.003669844303055308,3673,0.07975939719007187,17,0.0003691559358102973,4682,0.1016698877331654,365,0.00792599509239756,9916,0.21532648585264164,647,0.014049640615838962
Oklahoma,68.0,0.5178316003690271,0.6202234688268004,0.7953297208864665,-0.357984132406878,1.1533138532933445,Trump,11762,0.2461338857848369,230,0.004813024462719986,3266,0.06834494737062381,24,0.0005022286395881725,4693,0.0982066252328039,331,0.006926569987653546,10110,0.21156381442651767,638,0.01335091133571892
Oklahoma,69.0,0.5184928325752799,0.5991481947304919,0.7728687965192574,-0.34982425481818213,1.1226930513374396,Trump,11474,0.23662610847597443,240,0.004949474118374922,3045,0.06279645287688183,34,0.000701175500103114,4826,0.09952567539698907,334,0.006888018148071768,10358,0.21361105382553103,649,0.013384202928438853
Oklahoma,70.0,0.52002003395457,0.6076353095815482,0.7862666072049177,-0.3589476910964079,1.1452142983013256,Trump,11493,0.23996742807032195,259,0.005407775504238527,3160,0.06597903704013029,27,0.0005637449367352904,4921,0.102747734580532,370,0.007725393577483609,10577,0.2208418591055247,678,0.014156261744686182
Oklahoma,71.0,0.530278694685622,0.608234936318403,0.8078756536718757,-0.3466277488126137,1.1545034024844893,Trump,11789,0.2486081822016027,274,0.005778152678194854,3106,0.0654997891185154,29,0.0006115563053563897,4975,0.10491353859131168,386,0.008140025305778153,10893,0.22971320118093633,716,0.015099114297764657
Oklahoma,72.0,0.5274049529353437,0.6010921536385935,0.7989232571475275,-0.3611020657379922,1.1600253228855197,Trump,10887,0.23073499491353,269,0.00570108511359783,3106,0.0658273991183452,35,0.0007417768735164462,5212,0.11046117327907766,441,0.009346388606307222,10880,0.23058663953882672,754,0.015979993218040014
