state,week,trump_num,clinton_num,total,trump_ratio
Idaho,4.0,2143,804,2947,2.665422885572139
Idaho,5.0,2115,906,3021,2.334437086092715
Idaho,6.0,2042,873,2915,2.339060710194731
Idaho,7.0,2160,934,3094,2.3126338329764455
Idaho,8.0,2299,902,3201,2.548780487804878
Idaho,9.0,2364,847,3211,2.791027154663518
Idaho,10.0,2357,829,3186,2.8431845597104948
Idaho,11.0,2369,831,3200,2.8507821901323704
Idaho,12.0,2237,817,3054,2.738066095471236
Idaho,13.0,2271,899,3170,2.526140155728587
Idaho,14.0,2242,919,3161,2.439608269858542
Idaho,15.0,2250,881,3131,2.5539160045402953
Idaho,16.0,2258,906,3164,2.492273730684327
Idaho,17.0,2252,954,3206,2.360587002096436
Idaho,18.0,2247,951,3198,2.362776025236593
Idaho,19.0,2210,985,3195,2.2436548223350252
Idaho,20.0,2202,969,3171,2.2724458204334366
Idaho,21.0,2194,932,3126,2.3540772532188843
Idaho,22.0,2244,920,3164,2.4391304347826086
Idaho,23.0,2255,887,3142,2.5422773393461107
Idaho,24.0,2333,938,3271,2.4872068230277184
Idaho,25.0,2397,928,3325,2.5829741379310347
Idaho,26.0,2482,930,3412,2.6688172043010754
Idaho,27.0,2469,944,3413,2.6154661016949152
Idaho,28.0,2456,940,3396,2.6127659574468085
Idaho,29.0,2433,979,3412,2.4851889683350357
Idaho,30.0,2325,987,3312,2.3556231003039514
Idaho,31.0,2328,959,3287,2.4275286757038583
Idaho,32.0,2256,936,3192,2.41025641025641
Idaho,33.0,2301,964,3265,2.386929460580913
Idaho,34.0,2313,1000,3313,2.313
Idaho,35.0,2309,1041,3350,2.218059558117195
Idaho,36.0,2389,1037,3426,2.3037608486017356
Idaho,37.0,2369,1044,3413,2.2691570881226055
Idaho,38.0,2353,1050,3403,2.240952380952381
Idaho,39.0,2386,1066,3452,2.2382739212007503
Idaho,40.0,2382,1070,3452,2.2261682242990655
Idaho,41.0,2308,1021,3329,2.26052889324192
Idaho,42.0,2494,1144,3638,2.18006993006993
Idaho,43.0,2474,1144,3618,2.1625874125874125
Idaho,44.0,2481,1174,3655,2.1132879045996593
Idaho,45.0,2394,1180,3575,2.028813559322034
Idaho,46.0,2353,1175,3528,2.0025531914893615
Idaho,47.0,2351,1135,3486,2.07136563876652
Idaho,48.0,2308,1146,3454,2.013961605584642
Idaho,49.0,2356,1123,3479,2.097951914514693
Idaho,50.0,2479,1093,3572,2.2680695333943275
Idaho,51.0,2538,1099,3637,2.3093721565059147
Idaho,52.0,2552,1099,3651,2.3221110100090994
Idaho,53.0,2536,1076,3612,2.356877323420074
Idaho,54.0,2501,1085,3587,2.305069124423963
Idaho,55.0,2391,1199,3590,1.994161801501251
Idaho,56.0,2509,1150,3659,2.1817391304347824
Idaho,57.0,2492,1176,3668,2.119047619047619
Idaho,58.0,2557,1147,3704,2.229293809938971
Idaho,59.0,2728,1107,3835,2.4643179765130983
Idaho,60.0,2701,1099,3800,2.4576888080072794
Idaho,61.0,2716,1085,3801,2.503225806451613
Idaho,62.0,2666,1133,3799,2.353045013239188
Idaho,63.0,2595,1129,3724,2.2984942426926485
Idaho,64.0,2599,1160,3759,2.2405172413793104
Idaho,65.0,2623,1213,3836,2.1624072547403133
Idaho,66.0,2711,1214,3925,2.2331136738056014
Idaho,67.0,2618,1192,3810,2.196308724832215
Idaho,68.0,2725,1263,3988,2.1575613618368963
Idaho,69.0,2656,1278,3934,2.0782472613458527
Idaho,70.0,2501,1344,3845,1.8608630952380953
Idaho,71.0,2459,1371,3830,1.7935813274981764
Idaho,72.0,2469,1423,3892,1.735066760365425
Idaho,73.0,2480,1436,3916,1.7270194986072422
Idaho,74.0,2512,1414,3926,1.7765205091937766
Idaho,75.0,2518,1472,3990,1.7105978260869565
Idaho,76.0,2547,1479,4026,1.7221095334685599
Idaho,77.0,2713,1474,4187,1.8405698778833106
Idaho,78.0,2749,1444,4193,1.9037396121883656
Idaho,79.0,2731,1353,4084,2.018477457501848
Illinois,1.0,35616,131174,166790,0.27151722140058243
Illinois,2.0,31964,134738,166702,0.23723077379803767
Illinois,3.0,24046,142683,166730,0.16852743494319575
Illinois,4.0,25342,144853,170195,0.17494977667014144
Illinois,5.0,27841,151621,179462,0.18362232144623766
Illinois,6.0,43641,132687,176329,0.328901851726243
Illinois,7.0,21704,171727,193431,0.1263866485759374
Illinois,8.0,55582,176636,232218,0.3146697162526325
Illinois,9.0,24833,226372,251205,0.10969996289293729
Illinois,10.0,23974,225489,249463,0.10632004221935439
Illinois,11.0,24199,222738,246937,0.10864333881062055
Illinois,12.0,23200,183293,206493,0.1265733006716023
Illinois,13.0,21466,156412,177878,0.13724010945451756
Illinois,14.0,20960,164785,185745,0.12719604332918652
Illinois,15.0,21686,166173,187860,0.13050254854880156
Illinois,16.0,21773,169408,191182,0.12852403664525877
Illinois,17.0,22430,172931,195362,0.12970491120736016
Illinois,18.0,22065,171247,193312,0.12884897253674518
Illinois,19.0,21209,172696,193905,0.12281118265622828
Illinois,20.0,20408,172768,193176,0.11812372661604001
Illinois,21.0,19705,169055,188760,0.1165596995060779
Illinois,22.0,20047,165848,185895,0.12087574164295017
Illinois,23.0,20078,163494,183572,0.12280572987387917
Illinois,24.0,20749,163372,184121,0.12700462747594446
Illinois,25.0,23303,164123,187427,0.14198497468362142
Illinois,26.0,25963,164266,190229,0.15805461872816043
Illinois,27.0,25803,163998,189801,0.15733728460103172
Illinois,28.0,25988,163147,189135,0.159291926912539
Illinois,29.0,24565,172813,197378,0.1421478708199036
Illinois,30.0,23207,169556,192763,0.13686923494302766
Illinois,31.0,23642,167776,191418,0.14091407591073812
Illinois,32.0,22305,163814,186121,0.13616052352057822
Illinois,33.0,23167,161093,184260,0.143811338791878
Illinois,34.0,22952,164152,187105,0.13982162873434378
Illinois,35.0,22549,169375,191925,0.13313062730627306
Illinois,36.0,24446,168058,192505,0.14546168584655297
Illinois,37.0,23510,164811,188321,0.14264824556613334
Illinois,38.0,24594,162398,186992,0.15144275175802657
Illinois,39.0,24679,161707,186387,0.15261553303196523
Illinois,40.0,23337,164878,188215,0.14154101820740184
Illinois,41.0,22593,156803,179396,0.14408525347091575
Illinois,42.0,23490,172455,195947,0.13620944594241977
Illinois,43.0,23166,172590,195756,0.13422562141491395
Illinois,44.0,24365,172579,196944,0.14118171967620627
Illinois,45.0,24662,167354,192016,0.14736426975154462
Illinois,46.0,24609,170860,195469,0.14403020016387685
Illinois,47.0,23866,170019,193885,0.14037254659773318
Illinois,48.0,21106,179146,200252,0.11781452000044657
Illinois,49.0,18776,179451,198227,0.10463023332274549
Illinois,50.0,20018,173670,193688,0.11526458225369955
Illinois,51.0,20775,172087,192862,0.12072381992829208
Illinois,52.0,22432,157566,179998,0.1423657388015181
Illinois,53.0,24849,152665,177515,0.16276815249074772
Illinois,54.0,24226,152716,176942,0.15863432777181172
Illinois,55.0,23107,156614,179721,0.1475410882807412
Illinois,56.0,24279,159060,183339,0.152640513013957
Illinois,57.0,23477,164931,188409,0.14234437431410712
Illinois,58.0,24030,163140,187170,0.14729680029422582
Illinois,59.0,26217,164832,191049,0.15905285381479325
Illinois,60.0,26195,163008,189203,0.16069763447192775
Illinois,61.0,29084,157111,186197,0.1851175283716608
Illinois,62.0,28194,164517,192712,0.17137438684148143
Illinois,63.0,27045,160408,187454,0.16860131664256148
Illinois,64.0,26116,160689,186805,0.16252512617540715
Illinois,65.0,22433,162729,185162,0.13785496131605307
Illinois,66.0,23702,154785,178488,0.15312853312659497
Illinois,67.0,23086,152411,175498,0.15147200661369586
Illinois,68.0,25702,154118,179821,0.16676832037789227
Illinois,69.0,26947,156493,183440,0.17219300543794291
Illinois,70.0,25363,160673,186036,0.15785477335955636
Illinois,71.0,23590,161719,185309,0.14587030590097638
Illinois,72.0,23554,164628,188182,0.14307408217314188
Illinois,73.0,23989,164756,188745,0.14560319502779867
Illinois,74.0,24467,168124,192591,0.1455294901382313
Illinois,75.0,24878,167102,191980,0.14887912771839953
Illinois,76.0,23840,173107,196948,0.13771828984385381
Illinois,77.0,27020,184820,211844,0.1461962991018288
Illinois,78.0,28168,183067,211238,0.1538671633882677
Illinois,79.0,29229,181219,210451,0.16129103460453925
Indiana,1.0,43449,16239,59688,2.6755957879179753
Indiana,2.0,43382,16965,60347,2.5571470674918952
Indiana,3.0,41765,18762,60527,2.226041999786803
Indiana,4.0,43717,17865,61582,2.4470752868737757
Indiana,5.0,44291,19065,63356,2.323157618672961
Indiana,6.0,43033,17599,60632,2.445195749758509
Indiana,7.0,47436,18826,66262,2.5197067884840116
Indiana,8.0,51237,17440,68677,2.937901376146789
Indiana,9.0,54766,15595,70361,3.511766591856364
Indiana,10.0,53910,16105,70015,3.3474076373796957
Indiana,11.0,54752,15763,70515,3.4734504853137094
Indiana,12.0,52007,15925,67932,3.26574568288854
Indiana,13.0,50314,18212,68526,2.762683944651878
Indiana,14.0,50485,18201,68686,2.7737486951266415
Indiana,15.0,51081,17806,68887,2.8687521060316747
Indiana,16.0,51276,18548,69824,2.7645029113651067
Indiana,17.0,52188,18340,70528,2.8455834242093783
Indiana,18.0,52043,18771,70814,2.7725214426508975
Indiana,19.0,51787,19698,71485,2.629048634379125
Indiana,20.0,51687,19320,71007,2.675310559006211
Indiana,21.0,50663,19371,70034,2.615404470600382
Indiana,22.0,51000,19411,70412,2.627376229972696
Indiana,23.0,50922,19233,70155,2.6476368741226017
Indiana,24.0,51216,19852,71068,2.5798911948418297
Indiana,25.0,54610,19326,73936,2.8257269998965127
Indiana,26.0,59235,17845,77080,3.319417203698515
Indiana,27.0,59335,17804,77139,3.3326780498764323
Indiana,28.0,59324,17405,76729,3.408445848893996
Indiana,29.0,59662,17352,77014,3.4383356385431076
Indiana,30.0,57862,17587,75449,3.290043782339228
Indiana,31.0,58463,17238,75704,3.391518737672584
Indiana,32.0,56610,17276,73889,3.276800185228062
Indiana,33.0,57288,17717,75005,3.233504543658633
Indiana,34.0,57314,18502,75818,3.097719165495622
Indiana,35.0,57623,19286,76909,2.9878149953334026
Indiana,36.0,60614,18625,79241,3.2544429530201344
Indiana,37.0,60033,19358,79392,3.101198470916417
Indiana,38.0,61238,19263,80502,3.1790479156932983
Indiana,39.0,61871,19196,81069,3.223119399874974
Indiana,40.0,60365,19839,80204,3.0427440899238873
Indiana,41.0,57967,19073,77040,3.0392177423583076
Indiana,42.0,63874,19574,83448,3.263206294063554
Indiana,43.0,63944,19345,83289,3.305453605582838
Indiana,44.0,65701,18787,84490,3.49715228615532
Indiana,45.0,64957,17790,82749,3.651320966835301
Indiana,46.0,63375,18523,81898,3.421422015872159
Indiana,47.0,62398,18685,81083,3.3394701632325394
Indiana,48.0,59171,20809,79983,2.843529242154837
Indiana,49.0,57481,21789,79274,2.6380742576529443
Indiana,50.0,59793,20516,80310,2.9144570091635797
Indiana,51.0,61371,20091,81466,3.054651336419292
Indiana,52.0,62947,18672,81619,3.3711975149957154
Indiana,53.0,65303,17292,82595,3.7764862364099003
Indiana,54.0,64184,17763,81948,3.6133536001801496
Indiana,55.0,63540,18855,82396,3.3699284009546537
Indiana,56.0,67313,17988,85302,3.74210584834334
Indiana,57.0,66516,18508,85025,3.593905338232116
Indiana,58.0,68052,17852,85904,3.8120098588393456
Indiana,59.0,71449,17200,88649,4.154011627906977
Indiana,60.0,71403,17552,88955,4.068083409298086
Indiana,61.0,77542,15125,92672,5.126743801652893
Indiana,62.0,78438,15292,93738,5.129348679047868
Indiana,63.0,78112,14601,92714,5.349770563660023
Indiana,64.0,77580,15202,92785,5.103275884752006
Indiana,65.0,72826,17507,90335,4.159821785571486
Indiana,66.0,72636,17022,89661,4.2671836446951
Indiana,67.0,70859,16961,87826,4.177760745239078
Indiana,68.0,74346,16054,90404,4.630995390556871
Indiana,69.0,76347,15300,91649,4.99
Indiana,70.0,76042,15848,91892,4.798207975769813
Indiana,71.0,77104,16317,93421,4.725378439664154
Indiana,72.0,83159,15015,98177,5.538394938394938
Indiana,73.0,86596,14213,100811,6.092732005910082
Indiana,74.0,91560,13809,105374,6.630458396697806
Indiana,75.0,93986,13315,107304,7.058655651520841
Indiana,76.0,93523,14647,108172,6.385130060763296
Indiana,77.0,102780,12768,115549,8.049812030075188
Indiana,78.0,100851,12801,113654,7.878368877431451
Indiana,79.0,100363,12657,113020,7.929446156277159
Iowa,1.0,11394,2888,14282,3.9452908587257616
Iowa,2.0,11248,3089,14337,3.6413078666235026
Iowa,3.0,11167,3319,14486,3.3645676408556793
Iowa,4.0,10658,3340,13998,3.191017964071856
Iowa,5.0,10449,3714,14163,2.8134087237479806
Iowa,6.0,10181,3340,13521,3.0482035928143714
Iowa,7.0,10871,3674,14545,2.9589003810560697
Iowa,8.0,11557,3416,14973,3.3831967213114753
Iowa,9.0,12095,3011,15106,4.0169378943872465
Iowa,10.0,11714,3175,14889,3.6894488188976378
Iowa,11.0,11705,3187,14892,3.6727329777219957
Iowa,12.0,11511,3214,14725,3.5815183571873055
Iowa,13.0,11227,3615,14842,3.10567081604426
Iowa,14.0,11350,3562,14912,3.1864121280179676
Iowa,15.0,11610,3398,15008,3.416715715126545
Iowa,16.0,11547,3499,15046,3.300085738782509
Iowa,17.0,11654,3440,15094,3.3877906976744185
Iowa,18.0,11614,3542,15156,3.2789384528514964
Iowa,19.0,11437,3786,15223,3.020866349709456
Iowa,20.0,11213,3795,15008,2.95467720685112
Iowa,21.0,10993,3784,14777,2.905126849894292
Iowa,22.0,10922,3870,14792,2.8222222222222224
Iowa,23.0,11229,3795,15024,2.958893280632411
Iowa,24.0,11627,3787,15414,3.0702402957486137
Iowa,25.0,12140,3735,15875,3.250334672021419
Iowa,26.0,13141,3519,16660,3.7342995169082127
Iowa,27.0,13176,3526,16702,3.736812251843449
Iowa,28.0,13328,3514,16842,3.7928286852589643
Iowa,29.0,13296,3627,16923,3.6658395368072787
Iowa,30.0,12748,3640,16388,3.502197802197802
Iowa,31.0,12618,3576,16194,3.528523489932886
Iowa,32.0,11749,3665,15414,3.2057298772169167
Iowa,33.0,12204,3661,15865,3.333515432941819
Iowa,34.0,12529,3806,16335,3.291907514450867
Iowa,35.0,12635,3973,16608,3.180216461112509
Iowa,36.0,13005,3915,16920,3.32183908045977
Iowa,37.0,12968,3963,16931,3.272268483472117
Iowa,38.0,12915,4158,17073,3.106060606060606
Iowa,39.0,12934,4168,17102,3.1031669865642995
Iowa,40.0,12660,4237,16897,2.9879631814963417
Iowa,41.0,11789,4160,15950,2.8338942307692307
Iowa,42.0,12356,4335,16691,2.8502883506343712
Iowa,43.0,12129,4351,16480,2.7876350264307055
Iowa,44.0,12213,4430,16643,2.756884875846501
Iowa,45.0,11992,4210,16202,2.848456057007126
Iowa,46.0,12054,4303,16357,2.801301417615617
Iowa,47.0,11665,4274,15939,2.729293401965372
Iowa,48.0,11393,4549,15942,2.5045064849417455
Iowa,49.0,11190,4609,15799,2.4278585376437407
Iowa,50.0,10875,4495,15370,2.4193548387096775
Iowa,51.0,11073,4471,15544,2.4766271527622457
Iowa,52.0,11156,4172,15328,2.6740172579098753
Iowa,53.0,11467,3995,15462,2.870337922403004
Iowa,54.0,11578,3905,15483,2.9649167733674777
Iowa,55.0,11485,4135,15620,2.777509068923821
Iowa,56.0,11913,4165,16078,2.860264105642257
Iowa,57.0,11883,4187,16070,2.838070217339384
Iowa,58.0,11842,4261,16103,2.779159821638113
Iowa,59.0,12673,4096,16769,3.093994140625
Iowa,60.0,12764,4005,16769,3.187016229712859
Iowa,61.0,13386,3874,17260,3.455343314403717
Iowa,62.0,13378,4047,17425,3.305658512478379
Iowa,63.0,13168,4038,17206,3.261020307082714
Iowa,64.0,13034,4399,17433,2.962946124119118
Iowa,65.0,12221,4681,16902,2.6107669301431318
Iowa,66.0,12292,4589,16881,2.678579211157115
Iowa,67.0,11931,4497,16428,2.6531020680453636
Iowa,68.0,12524,4117,16641,3.0420208889968423
Iowa,69.0,12803,3994,16797,3.2055583375062593
Iowa,70.0,12650,4057,16707,3.1180675375893516
Iowa,71.0,12400,4355,16755,2.847301951779564
Iowa,72.0,12468,4362,16830,2.8583218707015132
Iowa,73.0,12443,4462,16906,2.788659793814433
Iowa,74.0,12601,4707,17308,2.677076694285107
Iowa,75.0,12886,4689,17575,2.748133930475581
Iowa,76.0,13122,5163,18286,2.5415456130156886
Iowa,77.0,14666,4892,19558,2.9979558462796403
Iowa,78.0,14741,4653,19394,3.1680636148721253
Iowa,79.0,14647,4566,19213,3.2078405606657907
Kansas,1.0,7368,2098,9466,3.511916110581506
Kansas,2.0,7215,2186,9401,3.300548947849954
Kansas,3.0,7355,2285,9640,3.2188183807439823
Kansas,4.0,7575,2153,9728,3.5183464932652115
Kansas,5.0,7602,2405,10007,3.160914760914761
Kansas,6.0,7412,2176,9588,3.40625
Kansas,7.0,8446,2280,10726,3.7043859649122806
Kansas,8.0,8885,2184,11069,4.068223443223443
Kansas,9.0,9275,1951,11226,4.753972321886212
Kansas,10.0,9082,2043,11125,4.445423396965247
Kansas,11.0,8491,2113,10604,4.018457169900615
Kansas,12.0,8181,2134,10315,3.8336457357075915
Kansas,13.0,8122,2398,10520,3.3869891576313593
Kansas,14.0,8208,2381,10589,3.4472910541789163
Kansas,15.0,8373,2355,10728,3.5554140127388534
Kansas,16.0,8333,2388,10721,3.4895309882747068
Kansas,17.0,8419,2382,10801,3.5344248530646514
Kansas,18.0,8487,2472,10959,3.433252427184466
Kansas,19.0,8474,2610,11084,3.246743295019157
Kansas,20.0,8312,2617,10929,3.176155903706534
Kansas,21.0,8073,2544,10617,3.1733490566037736
Kansas,22.0,7937,2513,10450,3.158376442499005
Kansas,23.0,7740,2431,10171,3.183874948580831
Kansas,24.0,7963,2488,10451,3.20056270096463
Kansas,25.0,8376,2511,10887,3.335722819593787
Kansas,26.0,9295,2353,11648,3.9502762430939224
Kansas,27.0,9368,2400,11768,3.9033333333333333
Kansas,28.0,9275,2348,11623,3.950170357751278
Kansas,29.0,9189,2387,11576,3.8496020108923337
Kansas,30.0,8433,2438,10871,3.458982772764561
Kansas,31.0,8351,2387,10738,3.498533724340176
Kansas,32.0,7949,2403,10352,3.3079483978360384
Kansas,33.0,8108,2360,10468,3.435593220338983
Kansas,34.0,8074,2461,10535,3.2807801706623323
Kansas,35.0,8072,2616,10688,3.085626911314985
Kansas,36.0,8188,2595,10783,3.1552986512524086
Kansas,37.0,8059,2659,10718,3.0308386611508085
Kansas,38.0,8273,2704,10977,3.059541420118343
Kansas,39.0,8280,2723,11003,3.0407638633859713
Kansas,40.0,8375,2742,11117,3.0543398978847556
Kansas,41.0,7939,2635,10574,3.0129032258064514
Kansas,42.0,8469,2810,11279,3.013879003558719
Kansas,43.0,8345,2791,11136,2.9899677534933717
Kansas,44.0,8271,2857,11128,2.894994749737487
Kansas,45.0,7927,2787,10714,2.844277000358809
Kansas,46.0,7752,2821,10573,2.747961715703651
Kansas,47.0,7728,2770,10498,2.7898916967509026
Kansas,48.0,7489,2863,10352,2.6157876353475373
Kansas,49.0,7416,2960,10376,2.5054054054054054
Kansas,50.0,7598,2843,10441,2.672529018642279
Kansas,51.0,7746,2840,10586,2.7274647887323944
Kansas,52.0,7973,2741,10714,2.908792411528639
Kansas,53.0,8352,2566,10918,3.254871395167576
Kansas,54.0,8458,2553,11011,3.3129651390520958
Kansas,55.0,8475,2666,11141,3.178919729932483
Kansas,56.0,8896,2588,11484,3.437403400309119
Kansas,57.0,8697,2653,11350,3.2781756502073125
Kansas,58.0,8767,2640,11407,3.3208333333333333
Kansas,59.0,9338,2522,11860,3.702616970658208
Kansas,60.0,9288,2511,11799,3.6989247311827955
Kansas,61.0,9878,2392,12270,4.129598662207358
Kansas,62.0,9841,2519,12360,3.906709011512505
Kansas,63.0,9467,2524,11991,3.7507923930269413
Kansas,64.0,9179,2785,11964,3.295870736086176
Kansas,65.0,8310,3104,11414,2.6771907216494846
Kansas,66.0,8158,3059,11217,2.6668846028113764
Kansas,67.0,7880,2958,10838,2.6639621365787693
Kansas,68.0,8391,2702,11093,3.105477424130274
Kansas,69.0,8707,2629,11336,3.311905667554203
Kansas,70.0,8670,2684,11354,3.230253353204173
Kansas,71.0,8542,2852,11394,2.9950911640953715
Kansas,72.0,8607,2843,11450,3.027435807245867
Kansas,73.0,8754,2821,11575,3.1031549096065225
Kansas,74.0,8764,2928,11692,2.9931693989071038
Kansas,75.0,8982,2919,11901,3.0770811921891057
Kansas,76.0,9515,2994,12509,3.1780227120908484
Kansas,77.0,10422,2840,13262,3.669718309859155
Kansas,78.0,10549,2713,13262,3.888315517876889
Kansas,79.0,10448,2649,13097,3.944129860324651
Kentucky,1.0,323121,85756,408877,3.767911283175521
Kentucky,2.0,328663,86198,414861,3.812884289658693
Kentucky,3.0,321861,95002,416863,3.387939201279973
Kentucky,4.0,338449,89415,427864,3.7851479058323547
Kentucky,5.0,334591,96961,431552,3.4507791792576397
Kentucky,6.0,321696,93857,415554,3.4275120662284113
Kentucky,7.0,340501,98619,439120,3.4526916719901846
Kentucky,8.0,341536,98027,439563,3.4841013190243504
Kentucky,9.0,354597,90977,445574,3.8976554513778208
Kentucky,10.0,348805,92449,441254,3.772945083235081
Kentucky,11.0,362115,88629,450744,4.085739430660393
Kentucky,12.0,348252,89092,437345,3.908903156287882
Kentucky,13.0,344064,99295,443359,3.4650687345787805
Kentucky,14.0,342364,100319,442683,3.4127533169190283
Kentucky,15.0,335310,102010,437320,3.2870306832663463
Kentucky,16.0,331909,105729,437640,3.1392427810723644
Kentucky,17.0,338131,104994,443127,3.220479265481837
Kentucky,18.0,337606,105739,443345,3.192823839832039
Kentucky,19.0,334981,109088,444069,3.070741053094749
Kentucky,20.0,334860,107776,442636,3.106999703087886
Kentucky,21.0,326203,107838,434043,3.024935551475361
Kentucky,22.0,324578,109598,434176,2.9615321447471668
Kentucky,23.0,327145,108807,435952,3.0066539836591395
Kentucky,24.0,330796,110355,441151,2.997562412215124
Kentucky,25.0,346424,106800,453224,3.243670411985019
Kentucky,26.0,362916,103361,466277,3.5111502404195005
Kentucky,27.0,359765,104482,464248,3.443320380544017
Kentucky,28.0,360136,102386,462523,3.5174340241829936
Kentucky,29.0,363299,102503,465804,3.5442767528755255
Kentucky,30.0,359517,101268,460786,3.550154046687996
Kentucky,31.0,365707,98890,464599,3.698119122257053
Kentucky,32.0,354447,100766,455216,3.5175257527340573
Kentucky,33.0,359741,100893,460634,3.565569464680404
Kentucky,34.0,359273,103835,463109,3.460037559589734
Kentucky,35.0,354890,107550,462442,3.299767549976755
Kentucky,36.0,367054,103211,470265,3.5563457383418435
Kentucky,37.0,359683,107150,466834,3.3568175454969666
Kentucky,38.0,358293,107402,465696,3.3359993296214223
Kentucky,39.0,356686,108336,465022,3.292405110028061
Kentucky,40.0,346609,113209,459818,3.0616735418562127
Kentucky,41.0,322442,111872,434316,2.8822404176201375
Kentucky,42.0,344178,117910,462089,2.9189890594521244
Kentucky,43.0,340874,117320,458194,2.905506307534947
Kentucky,44.0,342602,116527,459132,2.940108301080436
Kentucky,45.0,334137,111529,445670,2.9959651749769116
Kentucky,46.0,326924,115964,442891,2.819185264392398
Kentucky,47.0,325806,115640,441446,2.8174161189899687
Kentucky,48.0,316013,121997,438012,2.59033418854562
Kentucky,49.0,307674,125468,433145,2.452210922306883
Kentucky,50.0,315403,120361,435766,2.6204750708285904
Kentucky,51.0,320925,118817,439744,2.70100238181405
Kentucky,52.0,327934,112288,440222,2.9204723567968083
Kentucky,53.0,341157,104213,445372,3.2736510799996164
Kentucky,54.0,333244,108662,441908,3.066794279508936
Kentucky,55.0,325342,114835,440180,2.833125789175774
Kentucky,56.0,346679,107431,454113,3.226992208952723
Kentucky,57.0,346066,108517,454587,3.189048720476976
Kentucky,58.0,350550,105201,455751,3.3321926597655915
Kentucky,59.0,411623,91899,503522,4.4790802946713235
Kentucky,60.0,403317,96569,499886,4.176464496888236
Kentucky,61.0,416765,89127,505899,4.6760802001638115
Kentucky,62.0,418769,89893,508668,4.658527360306142
Kentucky,63.0,368166,98783,466957,3.727017806707632
Kentucky,64.0,362008,103070,465082,3.512253808091588
Kentucky,65.0,334858,115791,450650,2.8919173338169633
Kentucky,66.0,330434,115556,445991,2.8595140018692238
Kentucky,67.0,319530,116318,435848,2.747038291579979
Kentucky,68.0,339591,106097,445689,3.20075968217763
Kentucky,69.0,343953,104754,448709,3.283435477404204
Kentucky,70.0,339582,107849,447432,3.148680099027344
Kentucky,71.0,328012,120289,448301,2.726866130735146
Kentucky,72.0,334904,115164,450071,2.908061547011219
Kentucky,73.0,346483,108527,455013,3.1925972338680695
Kentucky,74.0,353724,105256,458983,3.3606065212434446
Kentucky,75.0,354475,102482,456960,3.4589000995296737
Kentucky,76.0,357118,105099,462220,3.3979200563278433
Kentucky,77.0,402108,96547,498662,4.1648937823029195
Kentucky,78.0,403846,93645,497499,4.312520689839286
Kentucky,79.0,406372,89172,495549,4.557170412237025
Massachusetts,1.0,79193,518153,597346,0.1528370963788688
Massachusetts,2.0,75827,535003,610830,0.14173191552196904
Massachusetts,3.0,66528,548176,614704,0.12136248212253
Massachusetts,4.0,69492,548858,618350,0.12661198342740745
Massachusetts,5.0,58180,629173,687353,0.09247059234900416
Massachusetts,6.0,57019,610048,667068,0.0934664157574486
Massachusetts,7.0,53993,652212,706206,0.0827844320558346
Massachusetts,8.0,61312,660899,722211,0.09277060488819018
Massachusetts,9.0,74759,599153,673912,0.1247744732981392
Massachusetts,10.0,72094,581136,653230,0.12405701935519396
Massachusetts,11.0,69822,614356,684178,0.11365071717375594
Massachusetts,12.0,65490,587332,652824,0.11150422588927557
Massachusetts,13.0,59696,610929,670625,0.09771348225407535
Massachusetts,14.0,60083,611774,671859,0.09821110410053385
Massachusetts,15.0,65578,579020,644601,0.11325688231840006
Massachusetts,16.0,64968,593658,658629,0.10943674640954894
Massachusetts,17.0,63577,616411,679992,0.10314059937282105
Massachusetts,18.0,61375,633056,694431,0.09695034878430976
Massachusetts,19.0,58335,649494,707833,0.08981607220390027
Massachusetts,20.0,57142,643514,700661,0.08879682493310169
Massachusetts,21.0,56457,623782,680240,0.09050758117419226
Massachusetts,22.0,55712,621617,677330,0.08962431851123763
Massachusetts,23.0,56323,601909,658232,0.09357394556319976
Massachusetts,24.0,56713,608230,664945,0.0932426877990234
Massachusetts,25.0,63839,617425,681265,0.10339555411588452
Massachusetts,26.0,75405,628306,703711,0.12001317829210607
Massachusetts,27.0,75322,631626,706951,0.11925094913762257
Massachusetts,28.0,75154,643146,718304,0.11685371595252089
Massachusetts,29.0,70867,663970,734841,0.1067322318779463
Massachusetts,30.0,65418,650546,715972,0.10055860769261513
Massachusetts,31.0,65958,650089,716054,0.10145995394476756
Massachusetts,32.0,61854,627471,689337,0.09857666728820934
Massachusetts,33.0,63843,624325,688168,0.10225923997917752
Massachusetts,34.0,61343,640531,701880,0.09576897917509067
Massachusetts,35.0,59460,656452,715914,0.09057783356589667
Massachusetts,36.0,63875,665513,729391,0.09597859095164181
Massachusetts,37.0,60613,668881,729500,0.09061851061698568
Massachusetts,38.0,64845,674898,739749,0.09608118560137976
Massachusetts,39.0,65740,693943,759686,0.09473400553071362
Massachusetts,40.0,61579,703069,764648,0.08758599796037089
Massachusetts,41.0,62448,670754,733206,0.09310119656386694
Massachusetts,42.0,61043,724255,785300,0.08428385030134414
Massachusetts,43.0,59016,723293,782309,0.08159348977523631
Massachusetts,44.0,61054,754392,815454,0.08093139906043542
Massachusetts,45.0,62532,734709,797248,0.0851112481268094
Massachusetts,46.0,61395,733617,795021,0.08368808247355228
Massachusetts,47.0,61924,711893,773817,0.0869849822936874
Massachusetts,48.0,53771,703748,757523,0.07640661145751036
Massachusetts,49.0,48383,702380,750766,0.06888436458896893
