"data_year","state_id","state_abbr","total_population","total_agencies","participation_agencies","covered_agencies","population_covered","nibrs_participating_agencies","nibrs_population"
1978,50,"VI",0,3,0,0,0,0,0
1978,51,"VA",5173874,485,375,0,0,0,0
1978,52,"VT",534997,110,18,0,0,0,0
1978,53,"WA",3933238,344,139,0,0,0,0
1978,54,"WI",4703707,486,259,0,0,0,0
1978,55,"WV",2140256,605,284,0,0,0,0
1978,56,"WY",499964,103,58,0,0,0,0
1978,57,"MP",0,1,0,0,0,0,0
1978,98,"FS",0,0,0,0,0,0,0
1978,99,"OT",0,0,0,0,0,0,0
1979,1,"AK",455041,57,25,0,0,0,0
1979,2,"AL",3935045,535,363,0,0,0,0
1979,3,"AR",2296596,372,202,0,0,0,0
1979,4,"AS",0,1,0,0,0,0,0
1979,5,"AZ",2471651,174,112,0,0,0,0
1979,6,"CA",23197269,956,593,0,0,0,0
1979,7,"CO",2909125,366,227,0,0,0,0
1979,8,"CT",3474807,138,95,0,0,0,0
1979,9,"CZ",44650,1,0,0,0,0,0
1979,10,"DC",656000,3,1,0,0,0,0
1979,11,"DE",582357,85,53,0,0,0,0
1979,12,"FL",8925333,1219,693,0,0,0,0
1979,13,"GA",5772670,997,437,0,0,0,0
1979,14,"GM",86926,3,0,0,0,0,0
1979,15,"HI",946842,18,8,0,0,0,0
1979,16,"IA",2911703,282,225,0,0,0,0
1979,17,"ID",927486,152,103,0,0,0,0
1979,18,"IL",11774032,1332,658,0,0,0,0
1979,19,"IN",5936123,433,294,0,0,0,0
1979,20,"KS",2447159,495,227,0,0,0,0
1979,21,"KY",3537205,653,465,0,0,0,0
1979,22,"LA",4050176,315,164,0,0,0,0
1979,23,"MA",6187539,552,339,0,0,0,0
1979,24,"MD",4236650,220,168,0,0,0,0
1979,25,"ME",1106721,245,130,0,0,0,0
1979,26,"MI",10327529,998,651,0,0,0,0
1979,27,"MN",4118832,487,278,0,0,0,0
1979,28,"MO",5367475,771,219,0,0,0,0
1979,29,"MS",2881545,292,128,0,0,0,0
1979,30,"MT",823036,156,91,0,0,0,0
1979,31,"NE",1699135,378,196,0,0,0,0
1979,32,"NC",5737631,862,421,0,0,0,0
1979,33,"ND",662498,144,77,0,0,0,0
1979,34,"NH",1024238,268,121,0,0,0,0
1979,35,"NJ",7340586,664,518,0,0,0,0
1979,36,"NM",1515477,195,101,0,0,0,0
1979,37,"NV",711679,80,33,0,0,0,0
1979,38,"NY",19025563,1220,766,0,0,0,0
1979,39,"OH",11899341,1039,475,0,0,0,0
1979,40,"OK",3152852,545,292,0,0,0,0
1979,41,"OR",2555622,319,215,0,0,0,0
1979,42,"PA",12403300,2043,1175,0,0,0,0
1979,43,"PR",3045000,25,1,0,0,0,0
1979,44,"RI",955688,68,44,0,0,0,0
1979,45,"SC",3020141,620,227,0,0,0,0
1979,46,"SD",740623,199,78,0,0,0,0
1979,47,"TN",4622845,632,279,0,0,0,0
1979,48,"TX",13527681,1249,716,0,0,0,0
1979,49,"UT",1540658,219,115,0,0,0,0
1979,50,"VI",0,3,0,0,0,0,0
1979,51,"VA",5211399,482,379,0,0,0,0
1979,52,"VT",566920,113,14,0,0,0,0
1979,53,"WA",4075105,341,147,0,0,0,0
1979,54,"WI",4771676,490,268,0,0,0,0
1979,55,"WV",2413952,666,358,0,0,0,0
1979,56,"WY",477397,96,66,0,0,0,0
1979,57,"MP",0,1,0,0,0,0,0
1979,98,"FS",0,0,0,0,0,0,0
1979,99,"OT",0,0,0,0,0,0,0
1980,1,"AK",440491,57,27,0,0,0,0
1980,2,"AL",4063282,558,358,0,0,0,0
1980,3,"AR",2402396,366,208,0,0,0,0
1980,4,"AS",0,1,0,0,0,0,0
1980,5,"AZ",2737503,174,113,0,0,0,0
1980,6,"CA",23683603,935,593,0,0,0,0
1980,7,"CO",3749326,438,225,0,0,0,0
1980,8,"CT",3253353,131,96,0,0,0,0
1980,9,"CZ",44650,0,0,0,0,0,0
1980,10,"DC",635233,3,1,0,0,0,0
1980,11,"DE",654345,85,53,0,0,0,0
1980,12,"FL",9638637,1219,693,0,0,0,0
1980,13,"GA",6106466,996,432,0,0,0,0
1980,14,"GM",86926,3,0,0,0,0,0
1980,15,"HI",1011103,18,8,0,0,0,0
1980,16,"IA",3411219,320,227,0,0,0,0
1980,17,"ID",964450,152,104,0,0,0,0
1980,18,"IL",12416687,1409,673,0,0,0,0
1980,19,"IN",6136075,448,295,0,0,0,0
1980,20,"KS",2457742,492,235,0,0,0,0
1980,21,"KY",3654743,657,469,0,0,0,0
1980,22,"LA",5131478,367,158,0,0,0,0
1980,23,"MA",6150271,554,331,0,0,0,0
1980,24,"MD",4267003,214,166,0,0,0,0
1980,25,"ME",1131572,244,130,0,0,0,0
1980,26,"MI",9587295,921,647,0,0,0,0
1980,27,"MN",4117052,485,279,0,0,0,0
1980,28,"MO",5347717,768,229,0,0,0,0
1980,29,"MS",3331906,348,154,0,0,0,0
1980,30,"MT",854067,160,84,0,0,0,0
1980,31,"NE",1648290,363,184,0,0,0,0
1980,32,"NC",5898232,840,425,0,0,0,0
1980,33,"ND",657335,144,78,0,0,0,0
1980,34,"NH",1106302,271,124,0,0,0,0
1980,35,"NJ",7351440,659,512,0,0,0,0
1980,36,"NM",1626497,201,98,0,0,0,0
1980,37,"NV",821084,79,33,0,0,0,0
1980,38,"NY",18892971,1248,807,0,0,0,0
1980,39,"OH",12218354,1012,467,0,0,0,0
1980,40,"OK",3323740,561,291,0,0,0,0
1980,41,"OR",2850529,375,247,0,0,0,0
1980,42,"PA",12404916,1993,1173,0,0,0,0
1980,43,"PR",3045000,25,1,0,0,0,0
1980,44,"RI",953431,65,43,0,0,0,0
1980,45,"SC",3146597,604,217,0,0,0,0
1980,46,"SD",790725,210,75,0,0,0,0
1980,47,"TN",4800035,638,267,0,0,0,0
1980,48,"TX",15935044,1249,735,0,0,0,0
1980,49,"UT",1522440,203,119,0,0,0,0
1980,50,"VI",0,3,0,0,0,0,0
1980,51,"VA",5340521,484,386,0,0,0,0
1980,52,"VT",572113,111,10,0,0,0,0
1980,53,"WA",4216422,354,182,0,0,0,0
1980,54,"WI",4744227,489,270,0,0,0,0
1980,55,"WV",2216751,613,350,0,0,0,0
1980,56,"WY",486071,93,68,0,0,0,0
1980,57,"MP",0,1,0,0,0,0,0
1980,98,"FS",0,0,0,0,0,0,0
1980,99,"OT",0,0,0,0,0,0,0
1981,1,"AK",588995,63,27,0,0,0,0
1981,2,"AL",4252065,571,321,0,0,0,0
1981,3,"AR",2560223,383,205,0,0,0,0
1981,4,"AS",0,1,0,0,0,0,0
1981,5,"AZ",2807829,192,112,0,0,0,0
1981,6,"CA",24289535,972,631,0,0,0,0
1981,7,"CO",3204197,387,227,0,0,0,0
1981,8,"CT",3550362,138,96,0,0,0,0
1981,9,"CZ",44650,0,0,0,0,0,0
1981,10,"DC",636000,3,1,0,0,0,0
1981,11,"DE",598000,85,53,0,0,0,0
1981,12,"FL",10283872,1239,693,0,0,0,0
1981,13,"GA",6132645,979,415,0,0,0,0
1981,14,"GM",86926,3,0,0,0,0,0
1981,15,"HI",1026095,21,8,0,0,0,0
1981,16,"IA",3417520,329,224,0,0,0,0
1981,17,"ID",1008442,157,103,0,0,0,0
1981,18,"IL",12355938,1360,679,0,0,0,0
1981,19,"IN",5890559,435,284,0,0,0,0
1981,20,"KS",2474415,486,239,0,0,0,0
1981,21,"KY",4276966,712,470,0,0,0,0
1981,22,"LA",5033348,353,149,0,0,0,0
1981,23,"MA",6637481,567,318,0,0,0,0
1981,24,"MD",4498987,238,167,0,0,0,0
1981,25,"ME",1139937,245,130,0,0,0,0
1981,26,"MI",9848202,964,658,0,0,0,0
1981,27,"MN",4112731,486,287,0,0,0,0
1981,28,"MO",5434450,765,237,0,0,0,0
1981,29,"MS",3342754,348,166,0,0,0,0
1981,30,"MT",1496031,225,84,0,0,0,0
1981,31,"NE",1740859,393,176,0,0,0,0
1981,32,"NC",6057577,876,427,0,0,0,0
1981,33,"ND",662940,145,77,0,0,0,0
1981,34,"NH",1281731,300,124,0,0,0,0
1981,35,"NJ",7406962,661,515,0,0,0,0
1981,36,"NM",1649179,216,102,0,0,0,0
1981,37,"NV",919125,86,32,0,0,0,0
1981,38,"NY",21191323,1283,815,0,0,0,0
1981,39,"OH",12099445,1008,455,0,0,0,0
1981,40,"OK",3448360,547,286,0,0,0,0
1981,41,"OR",2673242,325,250,0,0,0,0
1981,42,"PA",12471488,1983,1165,0,0,0,0
1981,43,"PR",3045000,26,1,0,0,0,0
1981,44,"RI",956539,66,46,0,0,0,0
1981,45,"SC",3304351,615,213,0,0,0,0
1981,46,"SD",819938,217,73,0,0,0,0
1981,47,"TN",5267452,676,265,0,0,0,0
1981,48,"TX",16631519,1263,747,0,0,0,0
1981,49,"UT",1644765,221,121,0,0,0,0
1981,50,"VI",0,3,0,0,0,0,0
1981,51,"VA",6008465,497,411,0,0,0,0
1981,52,"VT",546221,106,8,0,0,0,0
1981,53,"WA",5132551,359,173,0,0,0,0
1981,54,"WI",6215408,561,274,0,0,0,0
1981,55,"WV",2256120,616,359,0,0,0,0
1981,56,"WY",515221,101,72,0,0,0,0
1981,57,"MP",0,1,0,0,0,0,0
1981,98,"FS",0,0,0,0,0,0,0
1981,99,"OT",0,0,0,0,0,0,0
1982,1,"AK",493282,60,24,0,0,0,0
1982,2,"AL",4238973,539,287,0,0,0,0
1982,3,"AR",2462354,368,201,0,0,0,0
1982,4,"AS",0,1,0,0,0,0,0
1982,5,"AZ",2927262,179,93,0,0,0,0
1982,6,"CA",24926804,944,653,0,0,0,0
1982,7,"CO",3155414,364,211,0,0,0,0
1982,8,"CT",3309952,131,98,0,0,0,0
1982,9,"CZ",44650,0,0,0,0,0,0
1982,10,"DC",631000,3,1,0,0,0,0
1982,11,"DE",605860,89,54,0,0,0,0
1982,12,"FL",10544006,1220,682,0,0,0,0
1982,13,"GA",6433794,996,413,0,0,0,0
1982,14,"GM",86926,3,0,0,0,0,0
1982,15,"HI",1041835,18,5,0,0,0,0
1982,16,"IA",4724970,440,222,0,0,0,0
1982,17,"ID",990969,154,98,0,0,0,0
1982,18,"IL",12229451,1337,672,0,0,0,0
1982,19,"IN",5992526,433,281,0,0,0,0
1982,20,"KS",2461251,484,248,0,0,0,0
1982,21,"KY",4990466,828,469,0,0,0,0
1982,22,"LA",4722853,337,133,0,0,0,0
1982,23,"MA",6048244,550,292,0,0,0,0
1982,24,"MD",4343762,213,157,0,0,0,0
1982,25,"ME",1152066,247,132,0,0,0,0
1982,26,"MI",13005916,1278,648,0,0,0,0
1982,27,"MN",4147125,479,285,0,0,0,0
1982,28,"MO",5314100,756,238,0,0,0,0
1982,29,"MS",3160590,320,147,0,0,0,0
1982,30,"MT",1438898,222,82,0,0,0,0
1982,31,"NE",1806770,374,145,0,0,0,0
1982,32,"NC",6182401,871,422,0,0,0,0
1982,33,"ND",677459,145,76,0,0,0,0
1982,34,"NH",1082895,270,115,0,0,0,0
1982,35,"NJ",7444263,657,513,0,0,0,0
1982,36,"NM",1508323,189,78,0,0,0,0
1982,37,"NV",949245,82,28,0,0,0,0
1982,38,"NY",20463264,1227,795,0,0,0,0
1982,39,"OH",12161005,982,450,0,0,0,0
1982,40,"OK",3263711,508,292,0,0,0,0
1982,41,"OR",2665622,313,253,0,0,0,0
1982,42,"PA",12435209,1985,1164,0,0,0,0
1982,43,"PR",3045000,25,0,0,0,0,0
1982,44,"RI",962568,64,44,0,0,0,0
1982,45,"SC",3281510,597,208,0,0,0,0
1982,46,"SD",836114,209,60,0,0,0,0
1982,47,"TN",5205554,664,248,0,0,0,0
1982,48,"TX",15466942,1247,753,0,0,0,0
1982,49,"UT",1644310,210,107,0,0,0,0
1982,50,"VI",0,3,0,0,0,0,0
1982,51,"VA",5493803,482,397,0,0,0,0
1982,52,"VT",543642,109,9,0,0,0,0
1982,53,"WA",4679824,348,165,0,0,0,0
1982,54,"WI",5120660,515,261,0,0,0,0
1982,55,"WV",2099327,578,351,0,0,0,0
1982,56,"WY",525171,98,69,0,0,0,0
1982,57,"MP",0,1,0,0,0,0,0
1982,98,"FS",0,0,0,0,0,0,0
1982,99,"OT",0,0,0,0,0,0,0
1983,1,"AK",528802,58,24,0,0,0,0
1983,2,"AL",4226834,525,287,0,0,0,0
1983,3,"AR",2429207,359,202,0,0,0,0
1983,4,"AS",0,1,0,0,0,0,0
1983,5,"AZ",2983794,176,95,0,0,0,0
1983,6,"CA",25576674,940,665,0,0,0,0
1983,7,"CO",3192526,340,221,0,0,0,0
1983,8,"CT",3213208,130,100,0,0,0,0
1983,9,"CZ",0,0,0,0,0,0,0
1983,10,"DC",623000,3,1,0,0,0,0
1983,11,"DE",607678,84,50,0,0,0,0
1983,12,"FL",10816904,1219,689,0,0,0,0
1983,13,"GA",6911853,1023,415,0,0,0,0
1983,14,"GM",0,3,0,0,0,0,0
1983,15,"HI",1072227,18,5,0,0,0,0
1983,16,"IA",2917664,282,223,0,0,0,0
1983,17,"ID",1022130,156,101,0,0,0,0
1983,18,"IL",12034956,1312,660,0,0,0,0
1983,19,"IN",5976966,429,277,0,0,0,0
1983,20,"KS",2467501,478,250,0,0,0,0
1983,21,"KY",4089665,719,410,0,0,0,0
1983,22,"LA",4781289,337,124,0,0,0,0
1983,23,"MA",5990854,523,283,0,0,0,0
1983,24,"MD",4385408,213,155,0,0,0,0
1983,25,"ME",1157686,245,132,0,0,0,0
1983,26,"MI",12348380,1179,648,0,0,0,0
1983,27,"MN",4158158,479,286,0,0,0,0
1983,28,"MO",5337658,763,240,0,0,0,0
1983,29,"MS",3202120,328,147,0,0,0,0
1983,30,"MT",1184087,187,80,0,0,0,0
1983,31,"NE",1758771,365,138,0,0,0,0
1983,32,"NC",6269952,874,406,0,0,0,0
1983,33,"ND",694144,147,76,0,0,0,0
1983,34,"NH",1112329,266,114,0,0,0,0
1983,35,"NJ",7471424,655,513,0,0,0,0
1983,36,"NM",1485007,177,73,0,0,0,0
1983,37,"NV",956344,84,29,0,0,0,0
1983,38,"NY",21654614,1292,790,0,0,0,0
1983,39,"OH",11441378,970,452,0,0,0,0
1983,40,"OK",3377386,501,288,0,0,0,0
1983,41,"OR",2696841,325,257,0,0,0,0
1983,42,"PA",12333192,1961,1157,0,0,0,0
1983,43,"PR",0,25,0,0,0,0,0
1983,44,"RI",959553,63,43,0,0,0,0
1983,45,"SC",3355016,603,216,0,0,0,0
1983,46,"SD",776765,202,56,0,0,0,0
1983,47,"TN",5007531,651,240,0,0,0,0
1983,48,"TX",15945804,1241,764,0,0,0,0
1983,49,"UT",1666057,203,111,0,0,0,0
1983,50,"VI",0,3,0,0,0,0,0
1983,51,"VA",5610894,484,398,0,0,0,0
1983,52,"VT",542358,106,9,0,0,0,0
1983,53,"WA",4360981,336,168,0,0,0,0
1983,54,"WI",5002594,512,257,0,0,0,0
1983,55,"WV",2388403,615,349,0,0,0,0
1983,56,"WY",514784,90,73,0,0,0,0
1983,57,"MP",0,1,0,0,0,0,0
1983,98,"FS",0,0,0,0,0,0,0
1983,99,"OT",0,0,0,0,0,0,0
1984,1,"AK",794181,75,22,0,0,0,0
1984,2,"AL",4212538,528,281,0,0,0,0
1984,3,"AR",2414691,351,197,0,0,0,0
1984,4,"AS",0,1,0,0,0,0,0
1984,5,"AZ",3180289,173,96,0,0,0,0
1984,6,"CA",25830910,931,664,0,0,0,0
1984,7,"CO",3251321,330,226,0,0,0,0
1984,8,"CT",3246603,131,101,0,0,0,0
1984,9,"CZ",0,0,0,0,0,0,0
1984,10,"DC",623000,3,1,0,0,0,0
1984,11,"DE",614795,84,51,0,0,0,0
1984,12,"FL",11004237,1218,703,0,0,0,0
1984,13,"GA",7692037,1071,442,0,0,0,0
1984,14,"GM",0,3,0,0,0,0,0
1984,15,"HI",1088227,18,5,0,0,0,0
1984,16,"IA",2922583,282,223,0,0,0,0
1984,17,"ID",1034699,155,98,0,0,0,0
1984,18,"IL",12291668,1324,665,0,0,0,0
1984,19,"IN",6083536,437,273,0,0,0,0
1984,20,"KS",2509807,480,254,0,0,0,0
1984,21,"KY",4281910,714,461,0,0,0,0
1984,22,"LA",4803265,335,121,0,0,0,0
1984,23,"MA",6322791,543,285,0,0,0,0
1984,24,"MD",4442872,217,156,0,0,0,0
1984,25,"ME",1163943,244,133,0,0,0,0
1984,26,"MI",9552459,951,660,0,0,0,0
1984,27,"MN",4175935,479,287,0,0,0,0
1984,28,"MO",5508885,772,237,0,0,0,0
1984,29,"MS",3087051,307,140,0,0,0,0
1984,30,"MT",908732,158,75,0,0,0,0
1984,31,"NE",1771440,357,137,0,0,0,0
1984,32,"NC",6255229,860,410,0,0,0,0
1984,33,"ND",722940,149,75,0,0,0,0
1984,34,"NH",1390579,286,113,0,0,0,0
1984,35,"NJ",7525032,664,522,0,0,0,0
1984,36,"NM",1621550,183,75,0,0,0,0
1984,37,"NV",932060,80,25,0,0,0,0
1984,38,"NY",20612841,1240,796,0,0,0,0
1984,39,"OH",11500359,977,448,0,0,0,0
1984,40,"OK",3383303,498,291,0,0,0,0
1984,41,"OR",2717959,353,254,0,0,0,0
1984,42,"PA",12577897,1997,1145,0,0,0,0
1984,43,"PR",0,25,0,0,0,0,0
1984,44,"RI",970875,66,45,0,0,0,0
1984,45,"SC",3377274,591,210,0,0,0,0
1984,46,"SD",770108,201,54,0,0,0,0
1984,47,"TN",5294289,655,229,0,0,0,0
1984,48,"TX",16228191,1260,781,0,0,0,0
1984,49,"UT",1686936,197,111,0,0,0,0
1984,50,"VI",0,3,0,0,0,0,0
1984,51,"VA",5640009,485,399,0,0,0,0
1984,52,"VT",693876,133,46,0,0,0,0
1984,53,"WA",4956824,340,183,0,0,0,0
1984,54,"WI",5042598,507,270,0,0,0,0
1984,55,"WV",2196572,588,350,0,0,0,0
1984,56,"WY",511000,89,73,0,0,0,0
1984,57,"MP",0,1,0,0,0,0,0
1984,98,"FS",0,0,0,0,0,0,0
1984,99,"OT",0,0,0,0,0,0,0
1985,1,"AK",590255,58,24,0,0,0,0
1985,2,"AL",4292706,539,286,0,0,0,0
1985,3,"AR",2457026,356,196,0,0,0,0
1985,4,"AS",0,1,0,0,0,0,0
1985,5,"AZ",3332623,176,95,0,0,0,0
1985,6,"CA",26567051,936,706,0,0,0,0
1985,7,"CO",3261293,326,230,0,0,0,0
1985,8,"CT",3242075,129,101,0,0,0,0
1985,9,"CZ",0,0,0,0,0,0,0
1985,10,"DC",626000,3,1,0,0,0,0
1985,11,"DE",655478,85,51,0,0,0,0
1985,12,"FL",11394870,1219,706,0,0,0,0
1985,13,"GA",7386216,1039,482,0,0,0,0
1985,14,"GM",0,3,0,0,0,0,0
1985,15,"HI",1103930,18,5,0,0,0,0
1985,16,"IA",2896470,282,223,0,0,0,0
1985,17,"ID",1092462,154,98,0,0,0,0
1985,18,"IL",12715557,1426,672,0,0,0,0
1985,19,"IN",5786663,427,261,0,0,0,0
1985,20,"KS",2535596,492,254,0,0,0,0
1985,21,"KY",3752319,658,464,0,0,0,0
1985,22,"LA",4945608,333,118,0,0,0,0
1985,23,"MA",6467171,545,280,0,0,0,0
1985,24,"MD",4482401,213,154,0,0,0,0
1985,25,"ME",1186940,249,136,0,0,0,0
1985,26,"MI",9494361,955,659,0,0,0,0
1985,27,"MN",4207040,479,288,0,0,0,0
1985,28,"MO",5460186,760,249,0,0,0,0
1985,29,"MS",3164163,292,128,0,0,0,0
1985,30,"MT",1027455,166,79,0,0,0,0
1985,31,"NE",1790021,363,229,0,0,0,0
1985,32,"NC",6326235,851,405,0,0,0,0
1985,33,"ND",694962,146,75,0,0,0,0
1985,34,"NH",1182242,270,116,0,0,0,0
1985,35,"NJ",7570551,657,517,0,0,0,0
1985,36,"NM",1596850,178,75,0,0,0,0
1985,37,"NV",988831,84,27,0,0,0,0
1985,38,"NY",20790519,1266,784,0,0,0,0
1985,39,"OH",11705694,994,451,0,0,0,0
1985,40,"OK",3350866,490,290,0,0,0,0
1985,41,"OR",2718221,316,254,0,0,0,0
1985,42,"PA",13344704,2119,1154,0,0,0,0
1985,43,"PR",0,25,0,0,0,0,0
1985,44,"RI",977022,66,45,0,0,0,0
1985,45,"SC",3422619,585,209,0,0,0,0
1985,46,"SD",764246,200,55,0,0,0,0
1985,47,"TN",5127608,644,228,0,0,0,0
1985,48,"TX",16584642,1252,796,0,0,0,0
1985,49,"UT",1724771,201,111,0,0,0,0
1985,50,"VI",0,3,0,0,0,0,0
1985,51,"VA",5711964,483,396,0,0,0,0
1985,52,"VT",550706,105,48,0,0,0,0
1985,53,"WA",4436424,334,175,0,0,0,0
1985,54,"WI",5121045,505,270,0,0,0,0
1985,55,"WV",2151515,585,349,0,0,0,0
1985,56,"WY",511406,91,74,0,0,0,0
1985,57,"MP",0,1,0,0,0,0,0
1985,98,"FS",0,0,0,0,0,0,0
1985,99,"OT",0,0,0,0,0,0,0
1986,1,"AK",607790,77,26,0,0,0,0
1986,2,"AL",4498599,558,278,0,0,0,0
1986,3,"AR",2522511,361,192,0,0,0,0
1986,4,"AS",0,1,0,0,0,0,0
1986,5,"AZ",3330712,172,93,0,0,0,0
1986,6,"CA",27193441,930,737,0,0,0,0
1986,7,"CO",3315747,331,228,0,0,0,0
1986,8,"CT",3276346,131,101,0,0,0,0
1986,9,"CZ",0,0,0,0,0,0,0
1986,10,"DC",626000,3,1,0,0,0,0
1986,11,"DE",651392,86,52,0,0,0,0
1986,12,"FL",11722365,1222,706,0,0,0,0
1986,13,"GA",7678483,1073,525,0,0,0,0
1986,14,"GM",0,3,0,0,0,0,0
1986,15,"HI",1111930,18,5,0,0,0,0
1986,16,"IA",2863256,282,224,0,0,0,0
1986,17,"ID",1074066,154,99,0,0,0,0
1986,18,"IL",12114990,1327,683,0,0,0,0
1986,19,"IN",6240290,435,259,0,0,0,0
1986,20,"KS",2802695,598,296,0,0,0,0
1986,21,"KY",3806026,665,469,0,0,0,0
1986,22,"LA",5013898,341,117,0,0,0,0
1986,23,"MA",6493262,558,274,0,0,0,0
1986,24,"MD",4541987,216,154,0,0,0,0
1986,25,"ME",1190612,246,135,0,0,0,0
1986,26,"MI",9734241,943,659,0,0,0,0
1986,27,"MN",4228232,479,288,0,0,0,0
1986,28,"MO",5365282,751,241,0,0,0,0
1986,29,"MS",3082547,299,125,0,0,0,0
1986,30,"MT",1466348,208,80,0,0,0,0
1986,31,"NE",1804056,358,227,0,0,0,0
1986,32,"NC",6503037,864,406,0,0,0,0
1986,33,"ND",694455,148,75,0,0,0,0
1986,34,"NH",1176867,263,119,0,0,0,0
1986,35,"NJ",7810009,669,520,0,0,0,0
1986,36,"NM",1619638,179,75,0,0,0,0
1986,37,"NV",1053863,84,25,0,0,0,0
1986,38,"NY",21580650,1356,776,0,0,0,0
1986,39,"OH",12007691,988,439,0,0,0,0
1986,40,"OK",3352420,489,292,0,0,0,0
1986,41,"OR",2768595,361,252,0,0,0,0
1986,42,"PA",13779914,2110,1149,0,0,0,0
1986,43,"PR",0,25,0,0,0,0,0
1986,44,"RI",979561,64,44,0,0,0,0
1986,45,"SC",3451657,584,205,0,0,0,0
1986,46,"SD",770335,202,57,0,0,0,0
1986,47,"TN",5198362,648,212,0,0,0,0
1986,48,"TX",16811514,1242,798,0,0,0,0
1986,49,"UT",1735843,200,114,0,0,0,0
1986,50,"VI",0,3,0,0,0,0,0
1986,51,"VA",5792479,483,397,0,0,0,0
1986,52,"VT",554275,103,46,0,0,0,0
1986,53,"WA",4551017,334,176,0,0,0,0
1986,54,"WI",5250012,518,270,0,0,0,0
1986,55,"WV",1946789,571,345,0,0,0,0
1986,56,"WY",510514,90,72,0,0,0,0
1986,57,"MP",0,1,0,0,0,0,0
1986,98,"FS",0,0,0,0,0,0,0
1986,99,"OT",0,0,0,0,0,0,0
1987,1,"AK",540022,59,26,0,0,0,0
1987,2,"AL",4554378,576,274,0,0,0,0
1987,3,"AR",2480157,355,186,0,0,0,0
1987,4,"AS",0,1,0,0,0,0,0
1987,5,"AZ",3643719,176,92,0,0,0,0
1987,6,"CA",27894113,933,740,0,0,0,0
1987,7,"CO",3332589,325,228,0,0,0,0
1987,8,"CT",3403796,135,101,0,0,0,0
1987,9,"CZ",0,0,0,0,0,0,0
1987,10,"DC",622000,3,1,0,0,0,0
1987,11,"DE",733577,85,52,0,0,0,0
1987,12,"FL",12110941,1229,709,0,0,0,0
1987,13,"GA",7697243,1052,542,0,0,0,0
1987,14,"GM",0,3,0,0,0,0,0
1987,15,"HI",1133879,18,5,0,0,0,0
1987,16,"IA",2903149,284,224,0,0,0,0
1987,17,"ID",1045049,155,99,0,0,0,0
1987,18,"IL",12104683,1351,687,0,0,0,0
1987,19,"IN",6373707,437,260,0,0,0,0
1987,20,"KS",2891874,592,304,0,0,0,0
1987,21,"KY",5489369,1027,466,0,0,0,0
1987,22,"LA",4861722,339,118,0,0,0,0
1987,23,"MA",6553433,574,274,0,0,0,0
1987,24,"MD",5330426,255,154,0,0,0,0
1987,25,"ME",1199451,247,138,0,0,0,0
1987,26,"MI",9751277,948,652,0,0,0,0
1987,27,"MN",4260244,479,288,0,0,0,0
1987,28,"MO",5550782,762,242,0,0,0,0
1987,29,"MS",3119644,314,130,0,0,0,0
1987,30,"MT",1367376,215,76,0,0,0,0
1987,31,"NE",1753102,357,222,0,0,0,0
1987,32,"NC",7073117,898,397,0,0,0,0
1987,33,"ND",682901,145,75,0,0,0,0
1987,34,"NH",1247786,267,118,0,0,0,0
1987,35,"NJ",7817629,664,521,0,0,0,0
1987,36,"NM",1639370,178,75,0,0,0,0
1987,37,"NV",1080174,82,24,0,0,0,0
1987,38,"NY",20180243,1296,775,0,0,0,0
1987,39,"OH",12225254,997,428,0,0,0,0
1987,40,"OK",3351892,494,286,0,0,0,0
1987,41,"OR",2842972,352,251,0,0,0,0
1987,42,"PA",15364011,2294,1137,0,0,0,0
1987,43,"PR",0,25,0,0,0,0,0
1987,44,"RI",1065288,68,45,0,0,0,0
1987,45,"SC",3564563,606,207,0,0,0,0
1987,46,"SD",766676,199,55,0,0,0,0
1987,47,"TN",5258014,646,212,0,0,0,0
1987,48,"TX",16904000,1242,805,0,0,0,0
1987,49,"UT",1820689,211,110,0,0,0,0
1987,50,"VI",0,3,0,0,0,0,0
1987,51,"VA",5909479,482,396,0,0,0,0
1987,52,"VT",561378,103,46,0,0,0,0
1987,53,"WA",4615749,342,175,0,0,0,0
1987,54,"WI",5187030,509,267,0,0,0,0
1987,55,"WV",1945724,532,295,0,0,0,0
1987,56,"WY",492578,89,71,0,0,0,0
1987,57,"MP",0,1,0,0,0,0,0
1987,98,"FS",0,0,0,0,0,0,0
1987,99,"OT",0,0,0,0,0,0,0
1988,1,"AK",515736,52,27,0,0,0,0
1988,2,"AL",4624555,559,263,0,0,0,0
1988,3,"AR",2581996,352,189,0,0,0,0
1988,4,"AS",0,1,0,0,0,0,0
1988,5,"AZ",3607435,167,93,0,0,0,0
1988,6,"CA",28842764,927,741,0,0,0,0
1988,7,"CO",3325321,315,231,0,0,0,0
1988,8,"CT",3336088,130,101,0,0,0,0
1988,9,"CZ",0,0,0,0,0,0,0
1988,10,"DC",620000,3,1,0,0,0,0
1988,11,"DE",683735,94,53,0,0,0,0
1988,12,"FL",12412311,1209,0,0,0,0,0
1988,13,"GA",7564623,1060,586,0,0,0,0
1988,14,"GM",0,3,0,0,0,0,0
1988,15,"HI",1143879,15,5,0,0,0,0
1988,16,"IA",2845958,280,224,0,0,0,0
1988,17,"ID",1036525,151,96,0,0,0,0
1988,18,"IL",12008064,1238,679,0,0,0,0
1988,19,"IN",6041555,426,260,0,0,0,0
1988,20,"KS",2834975,603,309,0,0,0,0
1988,21,"KY",3740136,650,0,0,0,0,0
