"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2","trump_num","clinton_num","total_num","trump_ratio"
43,"Missouri",4,2016,2,1,122,0.193664095001534,0.758925005406636,0.7781275186974,-0.600126383302041,1.37825390199944,"Trump",4721,0.164529169861295,884,0.0308078343904649,2689,0.0937129713528961,32,0.00111521572454172,3252,0.113333798006552,1604,0.0559001881926535,6389,0.222659789503032,3993,0.139158012127971,6087203,6.57116248628475e-07,0.19533700425176,0.0948281870774378,0.169233986199205,0.361817801631003,5605,2721,4856,10382,1.33380974732041,1.30022862111456,16526,12168,28694,0.575939220743013
46,"Missouri",1,2016,3,1,123,0.218559419518305,0.758883856121519,0.783025779159381,-0.590015375567621,1.373041154727,"Trump",4778,0.174106329482928,753,0.0274386911051999,2684,0.0978027183616952,37,0.00134824909813067,3101,0.112997850089276,1563,0.0569544146048173,6169,0.224793207739679,3516,0.128120103487228,6087203,1.64279062157119e-07,0.201545020588128,0.0991509674598258,0.169952264694093,0.352913311226907,5531,2721,4664,9685,1.37825390199944,1.33380974732041,16161,11282,27443,0.588893342564588
47,"Missouri",3,2016,3,1,123,0.259933982099141,0.751694679763369,0.79046161984285,-0.56748826946777,1.35794988931062,"Trump",4845,0.184705119896306,854,0.0325568983264077,2766,0.105447752659068,43,0.00163928176584957,3097,0.118066409972933,1605,0.0611871449811292,6003,0.228851359078952,2615,0.0996912050627121,6087203,4.92837186471356e-07,0.217262018222714,0.107087034424917,0.179253554954062,0.328542564141664,5699,2809,4702,8618,1.373041154727,1.37825390199944,15983,10248,26231,0.609317220083108
48,"Missouri",2,2016,3,1,123,0.24995303834765,0.765909358475948,0.811330381153443,-0.563272927952498,1.37460330910594,"Trump",5378,0.206655395019982,823,0.0316246541653858,3129,0.120235167537658,41,0.00157546879803259,3076,0.118198585920689,1580,0.0607131878266216,6187,0.237742084229942,2633,0.101175837688288,6087203,3.28558124314238e-07,0.238280049185367,0.12181063633569,0.17891177374731,0.338917921918229,6201,3170,4656,8820,1.35794988931062,1.373041154727,15396,10628,26024,0.591607746695358
49,"Missouri",2,2016,4,2,124,0.267850054638333,0.773023042822134,0.841589862231146,-0.551615509633638,1.39320537186478,"Trump",5549,0.216048902040181,720,0.028033016664071,3257,0.126810465659555,31,0.00120697710636972,3105,0.120892384363806,1501,0.0584410527955147,6313,0.245795047500389,2525,0.0983102320510824,6087203,3.28558124314238e-07,0.244081918704252,0.128017442765924,0.179333437159321,0.344105279551472,6269,3288,4606,8838,1.37460330910594,1.35794988931062,15107,10577,25684,0.588187198255723
51,"Missouri",2,2016,4,2,124,0.298694038551245,0.785378800345489,0.863353025198381,-0.556364145989141,1.41971717118752,"Trump",6144,0.238379762551408,649,0.0251804143710716,3282,0.127337627066036,38,0.0014743540001552,3124,0.121207418328548,1508,0.0585085745324746,6207,0.240824086288508,2508,0.0973073640102429,6087203,3.28558124314238e-07,0.26356017692248,0.128811981066191,0.179715992861023,0.338131450298751,6793,3320,4632,8715,1.39320537186478,1.37460330910594,15523,10251,25774,0.602273609063397
52,"Missouri",1,2016,4,2,124,0.309675376989969,0.777198038793956,0.850407748930946,-0.559934039405079,1.41034178833603,"Trump",6013,0.233578060055161,839,0.0325913840655712,2604,0.101153711688614,55,0.00213650312706367,2927,0.113700811871188,1540,0.0598220875577827,5910,0.229576972380841,2510,0.0975022336169056,6087203,1.64279062157119e-07,0.266169444120732,0.103290214815678,0.173522899428971,0.327079205997747,6852,2659,4467,8420,1.41971717118752,1.39320537186478,15873,9870,25743,0.616594802470575
54,"Missouri",2,2016,5,2,125,0.308485696852479,0.757967625032217,0.816441701418593,-0.557809409673215,1.37425111109181,"Trump",5704,0.21982426391244,915,0.0352628333590257,2185,0.0842068752890396,76,0.00292893479266225,2813,0.108409125944196,1488,0.0573454601510714,5853,0.225566517650686,2339,0.09014182210575,6087203,3.28558124314238e-07,0.255087097271466,0.0871358100817019,0.165754586095267,0.315708339756436,6619,2261,4301,8192,1.41034178833603,1.41971717118752,16357,9591,25948,0.630376136889163
57,"Missouri",2,2016,5,2,125,0.255457547613236,0.767661908153256,0.79814787762127,-0.601444148562875,1.39959202618415,"Trump",6013,0.201602628579092,992,0.0332595721853416,2205,0.0739287869643935,42,0.00140816737075035,2844,0.0953530476765238,2002,0.0671226446724335,5734,0.192248373901965,3248,0.108898276671361,6087203,3.28558124314238e-07,0.234862200764434,0.0753369543351438,0.162475692348957,0.301146650573325,7005,2247,4846,8982,1.37425111109181,1.41034178833603,18261,11565,29826,0.612251056125528
60,"Missouri",2,2016,6,2,126,0.281383641694173,0.729205097400658,0.7497085373456,-0.579547911592215,1.32925644893781,"Trump",5789,0.188973036495397,789,0.0257556962851733,2080,0.0678984135274532,36,0.00117516484951361,2827,0.0922830841548606,1589,0.0518704707188092,5773,0.188450741006725,2700,0.0881373637135209,6087203,3.28558124314238e-07,0.214728732780571,0.0690735783769668,0.14415355487367,0.276588104720245,6578,2116,4416,8473,1.39959202618415,1.37425111109181,19841,10793,30634,0.647679049422211
62,"Missouri",1,2016,7,3,127,0.295546032759636,0.754896536491616,0.770021081036597,-0.626683347234403,1.396704428271,"Trump",6223,0.199499887795339,1052,0.0337255153399801,1988,0.0637322476196583,36,0.00115410508767993,3109,0.0996697977110249,1771,0.0567755586189209,6155,0.19731991151861,3066,0.0982912833007406,6087203,1.64279062157119e-07,0.233225403135319,0.0648863527073382,0.156445356329946,0.29561119481935,7275,2024,4880,9221,1.32925644893781,1.39959202618415,20596,10596,31193,0.66027634405155
63,"Missouri",4,2016,7,3,127,0.295516301273516,0.7645570365897,0.778883627864764,-0.635667484156345,1.41455111202111,"Trump",6335,0.208456729187233,1034,0.0340243501151695,2035,0.066962816716025,42,0.00138203356367226,3012,0.099111549851925,1709,0.0562356038170451,6000,0.197433366238894,3018,0.0993089832181639,6087203,6.57116248628475e-07,0.242481079302402,0.0683448502796973,0.15534715366897,0.296742349457058,7369,2077,4721,9018,1.396704428271,1.32925644893781,20005,10384,30390,0.658275748601514
64,"Missouri",1,2016,7,3,127,0.297633428993837,0.779025165562226,0.810759036565532,-0.621497435640645,1.43225647220618,"Trump",6681,0.223071786310518,1061,0.0354257095158598,2141,0.0714858096828047,57,0.00190317195325543,3166,0.105709515859766,1657,0.0553255425709516,6180,0.206343906510851,2931,0.0978631051752921,6087203,1.64279062157119e-07,0.258497495826377,0.0733889816360601,0.161035058430718,0.304207011686144,7742,2198,4823,9111,1.41455111202111,1.396704428271,19220,10730,29950,0.641736227045075
65,"Missouri",3,2016,7,3,127,0.302169744880142,0.795245827936997,0.868522590669596,-0.588228246345261,1.45675083701486,"Trump",7143,0.249868821492287,981,0.0343162976177983,2345,0.0820302934900479,48,0.00167908489873019,3156,0.11039983209151,1653,0.057823486200021,6283,0.219785217056704,2895,0.101269807954665,6087203,4.92837186471356e-07,0.284185119110085,0.0837093783887781,0.168223318291531,0.321055025011369,8124,2393,4809,9178,1.43225647220618,1.41455111202111,17473,11114,28587,0.61122188407318
66,"Missouri",3,2016,8,3,128,0.317363766868485,0.771606987009729,0.853630094446964,-0.55258163716568,1.40621173161264,"Trump",6588,0.237217341206971,822,0.0295981564165346,2309,0.0831412933890249,65,0.00234048682125882,3093,0.111371165202362,1552,0.0558836237937491,6112,0.220077776177445,2631,0.0947357050266455,6087203,4.92837186471356e-07,0.266815497623506,0.0854817802102837,0.167254788996111,0.31481348120409,7410,2374,4645,8743,1.45675083701486,1.43225647220618,17181,10591,27772,0.618644678093043
67,"Missouri",1,2016,8,3,128,0.337267264863124,0.773081843912747,0.874276768825188,-0.535960557969301,1.41023732679449,"Trump",6651,0.249007862223886,604,0.0226132534631224,2441,0.0913889928865593,42,0.00157244477723699,3054,0.114339198801947,1439,0.0538749532010483,6045,0.226319730438038,2463,0.0922126544365406,6087203,1.64279062157119e-07,0.271621115687009,0.0929614376637963,0.168214152002995,0.318532384874579,7255,2483,4493,8508,1.40621173161264,1.45675083701486,16539,10171,26710,0.619206289779109
68,"Missouri",2,2016,8,3,128,0.361346588298114,0.781328080530235,0.874953802384399,-0.562844917263482,1.43779871964788,"Trump",6936,0.250750153645927,858,0.0310184013593146,2155,0.077907523227649,52,0.00187990311268573,3042,0.109974332092115,1419,0.0512996637865587,6024,0.217779545208055,2520,0.0911029969993854,6087203,3.28558124314238e-07,0.281768555005242,0.0797874263403348,0.161273995878674,0.30888254220744,7794,2207,4461,8544,1.41023732679449,1.40621173161264,17780,9881,27661,0.642782256606775
69,"Missouri",1,2016,8,3,128,0.35707625567965,0.774605564220206,0.857287461690494,-0.572148396168232,1.42943585785873,"Trump",6813,0.241870207327464,1016,0.0360692984947458,2106,0.0747656915648963,119,0.00422465208747515,3183,0.113000568020449,1541,0.0547074694689009,6201,0.220143425163306,2635,0.0935458676512354,6087203,1.64279062157119e-07,0.27793950582221,0.0789903436523715,0.16770803748935,0.313689292814541,7829,2225,4724,8836,1.43779871964788,1.41023732679449,18311,9857,28168,0.650063902300483
70,"Missouri",1,2016,8,3,128,0.341270657211214,0.783959221490715,0.866322110146334,-0.583768233053064,1.4500903431994,"Trump",6702,0.239246064327277,1054,0.0376253882126156,2059,0.0735015885481741,92,0.00328418948345411,3141,0.112126512690537,1560,0.0556884303716132,6297,0.224788491057723,2672,0.0953842858672759,6087203,1.64279062157119e-07,0.276871452539892,0.0767857780316282,0.16781494306215,0.320172776924999,7756,2151,4701,8969,1.42943585785873,1.43779871964788,17870,10143,28013,0.637918109449184
71,"Missouri",2,2016,9,3,129,0.325730359807468,0.791619671128063,0.878921649571359,-0.590262517982038,1.4691841675534,"Trump",6655,0.233336839521756,1112,0.038988815258932,2038,0.0714561200518916,82,0.00287507450650398,3160,0.11079555415308,1646,0.0577118614354335,6282,0.220258756705585,2886,0.10118859787525,6087203,3.28558124314238e-07,0.272325654780688,0.0743311945583956,0.168507415588514,0.321447354580835,7767,2120,4806,9168,1.4500903431994,1.42943585785873,17782,10739,28521,0.623470425300656
72,"Missouri",1,2016,9,3,129,0.305130867772238,0.786818446697614,0.871403698552217,-0.591720910770104,1.46312460932232,"Trump",6439,0.226573771068651,950,0.03342834019494,2085,0.0733664097962631,74,0.00260389176255322,3285,0.11559168162145,1656,0.0582708751187586,6438,0.22653858334213,2964,0.104296421408213,6087203,1.64279062157119e-07,0.260002111263591,0.0759703015588163,0.173862556740209,0.330835004750343,7389,2159,4941,9402,1.4691841675534,1.4500903431994,17420,10999,28419,0.612970195995637
