"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
15,"New Mexico",0,2015,8,3,116,-0.0115490499272768,0.598924687457968,0.539491463815978,-0.493231452567041,1.03272291638302,"Clinton",916,0.041878114570475,523,0.0239107575549765,708,0.0323686737073104,58,0.00265167100992091,1067,0.048781602889407,1272,0.0581538883555068,2214,0.101220683033877,2192,0.100214876788735,2090211,0,0.0657888721254515,0.0350203447172313,0.106935491244914,0.201435559822612,1439,766,2339,4406,0.966157418613196,0.958391991794174
16,"New Mexico",0,2015,8,3,116,-0.015174964672279,0.60667458607564,0.558257898652028,-0.497355871427064,1.05561377007909,"Clinton",1089,0.0495202582874812,378,0.0171888499840844,748,0.0340139147833204,35,0.00159156018371152,1180,0.0536583147651312,1236,0.0562048110590696,2268,0.103133099904506,2177,0.0989950434268564,2090211,0,0.0667091082715656,0.035605474967032,0.109863125824201,0.202128143331363,1467,783,2416,4445,1.03272291638302,0.966157418613196
17,"New Mexico",0,2015,8,3,116,-0.00319871740967381,0.608910480839971,0.566567596331032,-0.487374499788178,1.05394209611921,"Clinton",1111,0.050916590284143,468,0.0214482126489459,762,0.0349220898258478,59,0.00270394133822181,1221,0.0559578368469294,1278,0.0585701191567369,2325,0.106553620531622,2254,0.103299725022915,2090211,0,0.0723648029330889,0.0376260311640697,0.114527956003666,0.209853345554537,1579,821,2499,4579,1.05561377007909,1.03272291638302
18,"New Mexico",0,2015,8,3,116,-0.00905668849544313,0.610299449659177,0.569130669004597,-0.48933765345881,1.05846832246341,"Clinton",1155,0.0525764748725419,472,0.0214857975236708,852,0.0387836853605244,66,0.00300436999271668,1230,0.0559905316824472,1262,0.0574471959213401,2353,0.107110342316096,2252,0.10251274581209,2090211,0,0.0740622723962127,0.0417880553532411,0.113437727603787,0.209623088128186,1627,918,2492,4605,1.05394209611921,1.05561377007909
19,"New Mexico",0,2015,9,3,117,-0.0241409798603807,0.601794720941394,0.56017242435464,-0.480083570858068,1.04025599521271,"Clinton",1134,0.0513726556129383,474,0.0214732264202229,910,0.0412249705535925,64,0.00289933858838452,1182,0.0535471595542267,1270,0.0575337501132554,2326,0.1053728368216,2265,0.102609404729546,2090211,0,0.0728458820331612,0.044124309141977,0.111080909667482,0.207982241551146,1608,974,2452,4591,1.05846832246341,1.05394209611921
21,"New Mexico",0,2015,9,3,117,-0.0385751259544889,0.608697131083775,0.570709016731664,-0.489646818094185,1.06035583482585,"Clinton",1081,0.0506536713368633,463,0.0216953282414132,859,0.0402511597394686,58,0.00271777330022023,1045,0.0489667775643128,1335,0.062555644065414,2193,0.102759945644534,2314,0.108429783046718,2090211,0,0.0723489995782766,0.0429689330396889,0.111522421629727,0.211189728691252,1544,917,2380,4507,1.04025599521271,1.05846832246341
22,"New Mexico",0,2015,9,3,117,-0.0343305519655167,0.601580706396133,0.567705316007834,-0.478040090425823,1.04574540643366,"Clinton",1064,0.0503406510219531,424,0.0200605601816805,826,0.0390802422407267,62,0.0029333838001514,1052,0.049772899318698,1326,0.0627365632096896,2160,0.10219530658592,2288,0.108251324753974,2090211,0,0.0704012112036336,0.0420136260408781,0.112509462528388,0.210446631339894,1488,888,2378,4448,1.06035583482585,1.04025599521271
23,"New Mexico",0,2015,10,4,118,-0.0157141474934059,0.607027511588226,0.586708573916039,-0.467506024694123,1.05421459861016,"Clinton",1188,0.0567145653315511,432,0.0206234783023822,798,0.0380961474196782,65,0.0031030696519788,1094,0.0522270492194586,1288,0.0614885186422877,2177,0.103928963574736,2170,0.103594786842985,2090211,0,0.0773380436339333,0.041199217071657,0.113715567861746,0.207523750417721,1620,863,2382,4347,1.04574540643366,1.06035583482585
24,"New Mexico",0,2015,10,4,118,-0.015631607079119,0.6008346842539,0.568306111617538,-0.467073177565189,1.03537928918273,"Clinton",1175,0.0547173325882463,447,0.0208158703548477,873,0.0406538139145013,83,0.00386513923814846,1131,0.0526683431126013,1286,0.059886374219987,2208,0.102822017323275,2206,0.102728881438018,2090211,0,0.075533202943094,0.0445189531526497,0.112554717332588,0.205550898761293,1622,956,2417,4414,1.05421459861016,1.04574540643366
25,"New Mexico",0,2015,10,4,118,-0.00691512556505275,0.597698580520278,0.54884610654953,-0.467774653959394,1.01662076050892,"Clinton",1221,0.055009911695801,427,0.0192377004865742,947,0.0426653451072265,96,0.00432510362227428,1217,0.0548296990448729,1335,0.0601459722472518,2379,0.107181474139485,2310,0.104072805910975,2090211,0,0.0742476121823752,0.0469904487295008,0.114975671292125,0.21125428005046,1648,1043,2552,4689,1.03537928918273,1.05421459861016
