Week,state,immigration_reaction_amount,immigration_reaction_ratio,race_reaction_amount,race_reaction_ratio,immigration_user_amount,immigration_user_ratio,race_user_amount,race_user_ratio,immigration_post_amount,immigration_post_ratio,race_post_amount,race_post_ratio,immigration_comment_amount,immigration_comment_ratio,race_comment_amount,race_comment_ratio,immigration_comment_length,immigration_comment_length_ratio,race_comment_length,race_comment_length_ratio,immigration_comment_sentiment,immigration_comment_negative_ratio,race_comment_sentiment,race_comment_negative_ratio,related_reaction_amount,related_reaction_ratio,related_user_amount,related_user_ratio,related_post_amount,related_post_ratio,related_comment_amount,related_comment_ratio,related_comment_length,related_comment_length_ratio,related_comment_sentiment,related_comment_negative_ratio,hate_crime,racial_crime,racial_broad_crime,sexual_crime,population,hate_crime_rate,racial_crime_rate,racial_broad_crime_rate,sexual_crime_rate
2016-01-10,Kansas,6182,0.04800770359785977,1031,0.008006461082075934,2417,0.2051956872400034,635,0.053909499957551565,4827,0.028484261958433163,1937,0.0114302911567195,748,0.06273062730627306,208,0.01744381080174438,18.24465240641712,0.9715142157037876,17.403846153846164,0.9267419060522204,-0.08684425133689838,0.394385026737968,-0.04070576923076921,0.35096153846153844,7213,0.0560141646799357,3052,0.25910518719755493,6764,0.039914553115152664,956,0.08017443810801744,18.061715481171557,0.9617729600473797,-0.07680575313807529,0.3849372384937239,0,0,0,0,2911263.0,0.0,0.0,0.0,0.0
2016-01-10,Illinois,55649,0.0484309483237282,12812,0.011150196947359444,25667,0.18590518958461594,7675,0.05558975844710825,4827,0.028484261958433163,1937,0.0114302911567195,5073,0.055826391257937084,1488,0.016374861066786983,21.65779617583287,1.1863478079181915,20.709005376344077,1.1343759509476987,-0.09229601735015773,0.3673107255520505,-0.06422029569892478,0.3346774193548387,68461,0.05958114527108764,33342,0.2414949480317242,6764,0.039914553115152664,6561,0.07220125232472407,21.442615454961157,1.1745608664196252,-0.08592859259523704,0.359909664795847,4,4,4,0,12826895.0,3.1184476055974576e-07,3.1184476055974576e-07,3.1184476055974576e-07,0.0
2016-01-10,Oklahoma,23291,0.0465739892738449,3584,0.007166767316021644,9393,0.18780741392410125,2278,0.04554724677090415,4827,0.028484261958433163,1937,0.0114302911567195,2633,0.060766212785598885,577,0.013316408954534963,20.93923281428031,0.9171016920322812,22.459272097053727,0.9836767480790491,-0.09589191036840106,0.4116976832510445,-0.08221074523396882,0.3951473136915078,26875,0.053740756589866545,11671,0.2333546606950054,6764,0.039914553115152664,3210,0.07408262174013384,21.212461059190048,0.9290686102064198,-0.09343271028037382,0.4087227414330219,4,2,2,2,3926769.0,1.0186491744230436e-06,5.093245872115218e-07,5.093245872115218e-07,5.093245872115218e-07
2016-01-10,Wisconsin,131285,0.03718089595523056,22708,0.006431075791989759,64894,0.16051786019061093,15302,0.03785009857054163,4827,0.028484261958433163,1937,0.0114302911567195,15504,0.049812368272245916,4174,0.013410527939135351,21.91911764705888,1.1381611813651855,18.591518926689012,0.965373948244347,-0.0819425503095975,0.4098942208462332,-0.10077455678006708,0.4441782462865357,153993,0.04361197174722032,80196,0.19836795876115257,6764,0.039914553115152664,19678,0.06322289621138127,21.213283870312065,1.1015104083676055,-0.08593710234779955,0.41716637869702206,0,0,0,0,5772958.0,0.0,0.0,0.0,0.0
2016-01-10,Nebraska,2479,0.032297149408515295,564,0.007347959768617437,1333,0.11891168599464765,372,0.03318465655664585,4827,0.028484261958433163,1937,0.0114302911567195,289,0.03704178415790823,79,0.01012560881825173,22.71626297577853,1.0679345601719958,17.98734177215189,0.8456190150901378,-0.0414242214532872,0.3944636678200692,-0.16707974683544302,0.4556962025316456,3043,0.03964510917713273,1705,0.1520963425512935,6764,0.039914553115152664,368,0.04716739297615996,21.701086956521724,1.0202092121788797,-0.06839918478260869,0.4076086956521739,1,1,1,0,1905924.0,5.246798927974043e-07,5.246798927974043e-07,5.246798927974043e-07,0.0
2016-01-10,South Dakota,4514,0.030411232079335992,1430,0.009634041177104669,2193,0.11755561511659073,831,0.04454569820423479,4827,0.028484261958433163,1937,0.0114302911567195,601,0.05319525579748628,185,0.01637457957160559,19.20965058236273,1.1418397981782271,15.297297297297295,0.9092858187985786,-0.06702479201331116,0.3960066555740432,-0.039609729729729724,0.3567567567567568,5944,0.04004527325644066,3024,0.1621013133208255,6764,0.039914553115152664,786,0.06956983536909186,18.288804071246823,1.0871038106652056,-0.06057213740458016,0.38676844783715003,0,0,0,0,862890.0,0.0,0.0,0.0,0.0
2016-01-10,New Jersey,56070,0.015049520895402206,64362,0.017275142926161526,33890,0.09495151560998434,31154,0.08728591080889501,4827,0.028484261958433163,1937,0.0114302911567195,7119,0.02747725667439895,6132,0.0236677255130516,20.561174322236262,1.127183155946293,24.40362035225049,1.3378297063225892,-0.048780657395701636,0.38305941845764857,-0.005433235485975208,0.36089367253750815,120432,0.03232466382156373,65044,0.18223742641887936,6764,0.039914553115152664,13251,0.05114498218745055,22.33929514753603,1.224661432824072,-0.02872131159912459,0.3728020526752698,1,0,1,0,8874516.0,1.126822014856923e-07,0.0,1.126822014856923e-07,0.0
2016-01-10,West Virginia,4292,0.043019805949803536,630,0.006314649987972095,1954,0.17491719631187894,428,0.038313490287351176,4827,0.028484261958433163,1937,0.0114302911567195,390,0.05584192439862543,118,0.01689576174112256,15.825641025641026,1.0217830907190253,17.796610169491533,1.1490387854648136,-0.0710269230769231,0.4076923076923077,-0.0808237288135593,0.4406779661016949,4922,0.049334455937775634,2382,0.2132306865992301,6764,0.039914553115152664,508,0.07273768613974799,16.283464566929133,1.0513424843804486,-0.07330255905511812,0.4153543307086614,2,0,0,1,1830929.0,1.092341647327668e-06,0.0,0.0,5.46170823663834e-07
2016-01-10,North Carolina,46475,0.04147812971342383,10006,0.008930181084723375,19544,0.1800891968596808,5983,0.055130662341970435,4827,0.028484261958433163,1937,0.0114302911567195,5605,0.05366101175659633,1713,0.01639987745567342,21.705441570026757,1.1130104968649321,20.219497956800975,1.0368143580333893,-0.06877541480820695,0.4026761819803747,-0.08531494454173964,0.4244016345592528,56481,0.050408310798147206,25527,0.23521985920165123,6764,0.039914553115152664,7318,0.07006088921226974,21.35761136922657,1.0951744780321317,-0.07264699371412955,0.40776168352008746,3,2,2,1,10156679.0,2.953721388654697e-07,1.9691475924364647e-07,1.9691475924364647e-07,9.845737962182324e-08
2016-01-10,Alaska,4283,0.039382459495742685,759,0.0069790536440038995,1616,0.14861136656244253,500,0.04598123965422108,4827,0.028484261958433163,1937,0.0114302911567195,621,0.07519980624848632,97,0.011746185517074351,17.877616747181975,1.0161358333957051,13.927835051546388,0.7916364064428137,-0.12030756843800325,0.4396135265700483,-0.16465463917525786,0.4845360824742268,5042,0.04636151313974658,2116,0.1945926062166636,6764,0.039914553115152664,718,0.08694599176556067,17.344011142061287,0.9858065236263035,-0.12629874651810588,0.4456824512534819,0,0,0,0,741504.0,0.0,0.0,0.0,0.0
2016-01-10,Tennessee,20960,0.04833769971587764,3561,0.008212335338179402,8335,0.20089662320133048,2204,0.0531225144014076,4827,0.028484261958433163,1937,0.0114302911567195,2508,0.06335573182438235,577,0.014575860152579197,19.640350877193054,1.0406789656756668,17.4783362218371,0.9261207691658381,-0.08108672248803828,0.4011164274322169,-0.06770883882149044,0.4072790294627383,24521,0.05655003505405704,10539,0.2540191376027381,6764,0.039914553115152664,3085,0.07793159197696155,19.235980551053547,1.0192526838649143,-0.07858460291734197,0.4022690437601297,5,4,4,0,6645011.0,7.524442021239694e-07,6.019553616991755e-07,6.019553616991755e-07,0.0
2016-01-10,Washington,12009,0.022850042906858815,4094,0.0077898305987742535,5348,0.12157032120206406,2495,0.056716146484508186,4827,0.028484261958433163,1937,0.0114302911567195,2012,0.03854184625404671,608,0.01164684021991073,19.48459244532805,0.9295097733815424,28.412828947368446,1.355430054290382,-0.0650537773359841,0.4075546719681909,-0.06900115131578949,0.4375,16103,0.030639873505633068,7843,0.17828646768657225,6764,0.039914553115152664,2620,0.05018868647395744,21.55648854961834,1.0283492889512273,-0.06596980916030536,0.41450381679389314,7,6,6,1,7294680.0,9.59603437025339e-07,8.225172317360048e-07,8.225172317360048e-07,1.3708620528933414e-07
2016-01-10,North Dakota,1665,0.02924901185770751,271,0.004760649978041282,836,0.0911072362685266,196,0.02136006974716652,4827,0.028484261958433163,1937,0.0114302911567195,145,0.04777594728171335,40,0.013179571663920923,17.489655172413805,1.00763308810486,16.575,0.954936976783918,-0.11025172413793104,0.4344827586206896,-0.04751249999999999,0.325,1936,0.03400966183574879,1032,0.11246730601569312,6764,0.039914553115152664,185,0.06095551894563428,17.2918918918919,0.9962393343057375,-0.09668648648648649,0.4108108108108107,0,0,0,0,754353.0,0.0,0.0,0.0,0.0
2016-01-10,Oregon,2709,0.015353052191309571,1526,0.008648489348076193,1755,0.08368699632826282,1033,0.049258499833102855,4827,0.028484261958433163,1937,0.0114302911567195,478,0.025048472462401092,199,0.010428129748991249,23.42050209205021,0.9816542600092992,22.39195979899497,0.9385436161977758,-0.09113075313807527,0.4372384937238494,-0.07129949748743718,0.4221105527638191,4235,0.024001541539385766,2788,0.13294549616136567,6764,0.039914553115152664,677,0.035476602211392344,23.118168389955688,0.9689821505285118,-0.0853014771048744,0.4327917282127031,2,2,2,0,4091404.0,4.888297513518587e-07,4.888297513518587e-07,4.888297513518587e-07,0.0
2016-01-10,New Mexico,10780,0.05337769921319885,1398,0.006922265630802596,6835,0.2717693836978131,940,0.03737574552683896,4827,0.028484261958433163,1937,0.0114302911567195,916,0.0543168880455408,239,0.014172201138519925,36.12663755458511,1.6080312287244631,36.606694560669474,1.6293990257187247,-0.14021932314410476,0.4475982532751092,-0.1444765690376569,0.4602510460251046,12178,0.06029996484400144,7775,0.3091451292246521,6764,0.039914553115152664,1155,0.06848908918406073,36.22597402597399,1.6124527901804184,-0.14110025974025972,0.45021645021645024,0,0,0,0,2092789.0,0.0,0.0,0.0,0.0
2016-01-10,South Carolina,264062,0.05424733978245761,42919,0.008817026214007689,86944,0.2676542388951997,24663,0.07592423276905033,4827,0.028484261958433163,1937,0.0114302911567195,36620,0.06868662617744482,8281,0.015532330731169325,23.84148006553804,1.0671260462348913,21.54800144910034,0.9644717327713116,-0.09003264336428184,0.4134352812670672,-0.1157913768115942,0.44963768115942027,306981,0.0630643659964653,111607,0.34357847166425004,6764,0.039914553115152664,44901,0.08421895690861415,23.418498474421572,1.0481937202334235,-0.09478327412255434,0.42011201616180394,0,0,0,0,4958235.0,0.0,0.0,0.0,0.0
2016-01-10,Wyoming,2219,0.03741422043871925,286,0.004822202363890809,1008,0.1286206456552252,198,0.02526476968227638,4827,0.028484261958433163,1937,0.0114302911567195,240,0.05732027704800573,36,0.008598041557200859,23.337499999999995,1.1288598948706101,21.472222222222218,1.0386344090162252,-0.09498958333333332,0.4083333333333333,-0.024188888888888902,0.4444444444444444,2505,0.042236422802610064,1206,0.1538854153375016,6764,0.039914553115152664,276,0.06591831860520658,23.094202898550723,1.1170913532374294,-0.08575471014492751,0.41304347826086957,0,0,0,0,584290.0,0.0,0.0,0.0,0.0
2016-01-10,Florida,114776,0.02917589831242635,39589,0.010063468306010374,50248,0.1813267511809262,21094,0.07612057175231765,4827,0.028484261958433163,1937,0.0114302911567195,18313,0.041644021275676464,6793,0.015447378175376518,20.851417026156266,1.0398805286537451,21.380833210658132,1.066283030753581,-0.0667063619484491,0.3984272608125819,-0.08192785630153122,0.4257950530035336,154365,0.03923936661843672,71342,0.25744732293324385,6764,0.039914553115152664,25106,0.05709139945105298,20.994662630446925,1.0470243268200872,-0.07082488386115868,0.4058322401941295,5,2,2,3,20629982.0,2.423656986225194e-07,9.694627944900776e-08,9.694627944900776e-08,1.4541941917351163e-07
2016-01-10,Virginia,19743,0.03173447392912425,5651,0.009083295961782971,8236,0.13454878128471542,3487,0.05696595438802849,4827,0.028484261958433163,1937,0.0114302911567195,2639,0.04244539518126548,922,0.014829349889021138,24.643425539977322,1.1667372359521038,20.544468546637763,0.9726730728779652,-0.06586756347101172,0.4028040924592649,-0.027167570498915404,0.3774403470715835,25394,0.04081776989090722,11723,0.1915147356727439,6764,0.039914553115152664,3561,0.05727474507028662,23.58213984835725,1.11649091234796,-0.055847514743049685,0.39623701207525974,1,1,1,0,8410946.0,1.1889269054872068e-07,1.1889269054872068e-07,1.1889269054872068e-07,0.0
2016-01-10,Connecticut,8381,0.007339251905963699,5403,0.0047314136795038614,5602,0.019931687184231123,4261,0.015160463957873762,4827,0.028484261958433163,1937,0.0114302911567195,1164,0.020256160378671863,426,0.007413337045802589,20.93213058419242,1.6612214695362255,22.103286384976524,1.7541670563511524,-0.06851022336769765,0.4115120274914089,-0.01503333333333333,0.3568075117370892,13784,0.012070665585467561,9863,0.035092151142104885,6764,0.039914553115152664,1590,0.027669497424474453,21.24591194968552,1.6861238720413567,-0.05418245283018872,0.3968553459119497,2,1,2,0,3578674.0,5.58866216928393e-07,2.794331084641965e-07,5.58866216928393e-07,0.0
2016-01-10,Texas,733242,0.047709744606121096,117203,0.007626029601511112,254529,0.21060466024526647,67635,0.055963156244233855,4827,0.028484261958433163,1937,0.0114302911567195,84645,0.06346601124985568,19132,0.01434499057513425,21.985811329671012,1.056969536545677,20.794532720050192,0.999698727612262,-0.08707772776143391,0.4100828223395834,-0.11017270921540953,0.4509434948512885,850445,0.05533577420763221,322164,0.26656781648950034,6764,0.039914553115152664,103777,0.07781100182498993,21.766190967170022,1.0464112710676414,-0.09133544561006571,0.4176157668888953,3,0,1,1,27937492.0,1.0738258108494492e-07,0.0,3.579419369498164e-08,3.579419369498164e-08
2016-01-10,New Hampshire,1337,0.02734486849102139,354,0.007240152165909928,576,0.127208480565371,214,0.04726148409893993,4827,0.028484261958433163,1937,0.0114302911567195,202,0.029152835907057292,62,0.008947900129888872,15.089108910891087,0.9177465098668772,16.064516129032256,0.9770725161562144,-0.07124504950495048,0.38613861386138615,-0.11231612903225807,0.4677419354838709,1691,0.03458502065693132,790,0.17446996466431094,6764,0.039914553115152664,264,0.038100736036946165,15.318181818181817,0.9316791325560398,-0.08089053030303028,0.4053030303030303,0,0,0,0,1342373.0,0.0,0.0,0.0,0.0
2016-01-10,Utah,126358,0.05463822574298526,23029,0.009957926689526643,37184,0.2639746702446366,12262,0.08704973662165807,4827,0.028484261958433163,1937,0.0114302911567195,19047,0.0674416299013533,4897,0.01733930076268846,20.648763584816447,0.985308748505103,20.442720032673108,0.9754768516137476,-0.09272723692501572,0.41824196597353497,-0.13159213804370026,0.4719215846436594,149387,0.0645961524325119,49446,0.35102440686629466,6764,0.039914553115152664,23944,0.08478093066404176,20.60662378884059,0.9832979399903616,-0.10067584287131535,0.4292204613221651,0,0,0,0,3042613.0,0.0,0.0,0.0,0.0
2016-01-10,Indiana,53669,0.04612165274483517,7768,0.006675604138737066,24587,0.23838934243440826,5329,0.05166863813531385,4827,0.028484261958433163,1937,0.0114302911567195,7088,0.057754202416746114,1396,0.011374840092237245,23.088318284424357,1.1126508243464712,20.628939828080266,0.9941307384259112,-0.06211606941309253,0.3809255079006772,-0.07566267908309457,0.41117478510028654,61437,0.05279725688357224,29916,0.2900579805697221,6764,0.039914553115152664,8484,0.06912904250898336,22.68363979255067,1.0931489337353089,-0.06434509665252237,0.3859028760018859,1,0,0,0,6633344.0,1.5075352642649017e-07,0.0,0.0,0.0
2016-01-10,Rhode Island,630,0.01903610817344009,245,0.007402930956337816,387,0.08253358925143954,166,0.03540200469183195,4827,0.028484261958433163,1937,0.0114302911567195,100,0.028449502133712664,41,0.01166429587482219,14.560000000000002,0.8046412175334893,17.585365853658537,0.9718344911579432,0.006607000000000007,0.33,0.07273902439024392,0.2682926829268293,875,0.026439039129777908,553,0.1179355939432715,6764,0.039914553115152664,141,0.04011379800853485,15.439716312056738,0.853257701353366,0.025836879432624124,0.3120567375886525,0,0,0,0,1057063.0,0.0,0.0,0.0,0.0
2016-01-10,Arizona,213009,0.054409999573423184,34016,0.008688884251320663,66209,0.2809656776208582,18685,0.079291994839761,4827,0.028484261958433163,1937,0.0114302911567195,24088,0.06965392800962339,5266,0.015227398908115109,20.893183327798084,1.0732736733895674,18.018420053171308,0.9255983435235332,-0.08978533172797477,0.4122726895291871,-0.1227924800607672,0.455374097987087,247025,0.06309888382474385,84894,0.36025767246061924,6764,0.039914553115152664,29354,0.0848813269177385,20.377461334060104,1.0467812605301772,-0.09570669314789998,0.4200049242140444,4,4,4,0,6945452.0,5.759164414353451e-07,5.759164414353451e-07,5.759164414353451e-07,0.0
2016-01-10,Montana,3836,0.02400650854246198,1304,0.008160710933099695,1950,0.10482180293501048,786,0.04225124979841961,4827,0.028484261958433163,1937,0.0114302911567195,491,0.037191334646265714,179,0.013558551734585669,21.421588594704687,1.131122662733544,19.11731843575418,1.0094504447126156,-0.0786183299389002,0.3971486761710794,-0.08783072625698321,0.441340782122905,5140,0.03216721947556168,2736,0.14707305273343008,6764,0.039914553115152664,670,0.050749886380851386,20.80597014925373,1.0986162044861616,-0.08107955223880596,0.408955223880597,0,0,0,0,1040863.0,0.0,0.0,0.0,0.0
2016-01-10,Iowa,10510,0.04884146738170698,1703,0.007914083629975928,3589,0.20598025711662074,998,0.05727731864095501,4827,0.028484261958433163,1937,0.0114302911567195,1347,0.06582612520158335,330,0.016126667644040464,21.484038604305844,1.0453293243356778,20.257575757575754,0.985654437201644,-0.06773221974758728,0.3823311061618411,-0.10695151515151516,0.41818181818181815,12213,0.056755551011682906,4587,0.26325757575757575,6764,0.039914553115152664,1677,0.08195279284562382,21.2426952892069,1.033586502180501,-0.07544979129397737,0.38938580799045913,0,0,0,0,3131785.0,0.0,0.0,0.0,0.0
2016-01-10,Missouri,11905,0.045034310053942816,2836,0.010728038917512124,5129,0.19397171167082672,1643,0.06213599576431435,4827,0.028484261958433163,1937,0.0114302911567195,1443,0.06742990654205608,381,0.017803738317757008,18.961884961884973,0.98606944107859,24.992125984251967,1.299658327755577,-0.0808479556479557,0.3832293832293832,-0.10980892388451444,0.4645669291338583,14741,0.05576234897145494,6772,0.25610770743514105,6764,0.039914553115152664,1824,0.08523364485981308,20.22149122807018,1.0515723828680263,-0.08689736842105268,0.40021929824561403,0,0,0,0,6087203.0,0.0,0.0,0.0,0.0
2016-01-10,Louisiana,15193,0.03936540673873165,4216,0.010923751386197104,7070,0.16369150980528352,2490,0.05765089949294992,4827,0.028484261958433163,1937,0.0114302911567195,1843,0.05532540826128722,601,0.01804154658981748,23.892566467715696,1.268181074495888,18.955074875207988,1.0061065333802766,-0.06045729788388497,0.3846988605534455,-0.053054409317803655,0.4143094841930117,19409,0.050289158124928755,9560,0.22134240929823346,6764,0.039914553115152664,2444,0.0733669548511047,22.678396072013104,1.2037347573066561,-0.05863686579378069,0.39198036006546644,0,0,0,0,4678215.0,0.0,0.0,0.0,0.0
2016-01-10,Michigan,17494,0.02730574663126628,5967,0.009313672696282492,8011,0.12172922048320925,3587,0.05450539431697311,4827,0.028484261958433163,1937,0.0114302911567195,2662,0.03547205010327137,928,0.012365913785062296,21.952667167543183,1.0582458007983733,20.394396551724128,0.9831281249773643,-0.0631515026296018,0.4034560480841473,-0.048479310344827616,0.3997844827586207,23461,0.03661941932754877,11598,0.17623461480018238,6764,0.039914553115152664,3590,0.04783796388833367,21.549860724233966,1.0388281954607976,-0.059358802228412264,0.4025069637883009,4,2,3,1,9951890.0,4.019337030453512e-07,2.009668515226756e-07,3.0145027728401336e-07,1.004834257613378e-07
2016-01-10,Delaware,238,0.01719777440566515,122,0.008815665871811547,163,0.0888283378746594,88,0.04795640326975477,4827,0.028484261958433163,1937,0.0114302911567195,24,0.017870439314966492,55,0.04095309009679821,26.041666666666664,1.5466306254514368,12.32727272727273,0.7321243210864229,-0.12079166666666664,0.4166666666666667,-0.054403636363636335,0.3636363636363637,360,0.026013440277476697,251,0.13678474114441416,6764,0.039914553115152664,79,0.058823529411764705,16.49367088607595,0.9795692743112371,-0.07457215189873415,0.379746835443038,0,0,0,0,949216.0,0.0,0.0,0.0,0.0
2016-01-10,New York,34047,0.025526430618221404,12892,0.009665660514292313,17213,0.11528132178711832,7859,0.05263439888020467,4827,0.028484261958433163,1937,0.0114302911567195,4866,0.03878341542728708,1813,0.014450129915674362,23.96218660090424,1.233004458865283,21.98896856039712,1.131470042045122,-0.06866804356761201,0.3978627209206741,-0.04595730832873692,0.38996138996139,46939,0.03519209113251372,25072,0.167915720667323,6764,0.039914553115152664,6679,0.053233545342961444,23.42656086240455,1.2054431626091142,-0.06250326396167093,0.3957179218445876,7,3,7,0,19641589.0,3.5638664468541724e-07,1.527371334366074e-07,3.5638664468541724e-07,0.0
2016-01-10,Arkansas,48188,0.05586036531575342,7701,0.008927132757047752,14592,0.27710889133654903,4212,0.07998784610125717,4827,0.028484261958433163,1937,0.0114302911567195,6552,0.08056563172456194,1463,0.017989548109437443,22.309523809523764,1.173385070264187,17.92481203007519,0.942768075327696,-0.10020900488400487,0.4139194139194139,-0.13433069036226922,0.4572795625427205,55889,0.06478749807280117,18804,0.35709673743780623,6764,0.039914553115152664,8015,0.09855517983399938,21.509170305676818,1.131289915729928,-0.10643733000623828,0.4218340611353712,0,0,0,0,2990410.0,0.0,0.0,0.0,0.0
2016-01-10,Alabama,4844,0.03571665572948541,1909,0.014075783606025525,2201,0.15074309978768574,1056,0.0723238134374358,4827,0.028484261958433163,1937,0.0114302911567195,606,0.05291190081201432,211,0.018423120579760758,20.569306930693077,0.9770209657276956,22.14691943127961,1.0519559401563747,-0.0806990099009901,0.4504950495049505,-0.061936966824644536,0.4218009478672986,6753,0.04979243933551093,3257,0.22306691322512154,6764,0.039914553115152664,817,0.07133502139177508,20.976744186046517,0.9963738171407327,-0.07585348837209303,0.4430844553243574,0,0,0,0,4864745.0,0.0,0.0,0.0,0.0
2016-01-10,Maine,7736,0.03983419582400041,1237,0.006369557941350634,3563,0.14807580417255425,840,0.034909816307871336,4827,0.028484261958433163,1937,0.0114302911567195,1003,0.05373694079828556,257,0.013769086525582641,18.986041874376923,1.061478123664054,19.249027237354102,1.0761811992967307,-0.07429810568295114,0.39980059820538383,-0.14439571984435792,0.4669260700389105,8973,0.04620375376535105,4403,0.1829856204804256,6764,0.039914553115152664,1260,0.0675060273238682,19.039682539682588,1.0644770843288143,-0.08859579365079365,0.41349206349206347,0,0,0,0,1331370.0,0.0,0.0,0.0,0.0
2016-01-10,Kentucky,144717,0.04106503432230648,25084,0.007117859829465341,56488,0.192607746863066,15860,0.05407801418439717,4827,0.028484261958433163,1937,0.0114302911567195,19389,0.049512383841633915,4807,0.012275312245434744,23.60699365619689,1.094802113647391,22.306428125650054,1.0344868565453569,-0.08946635205528904,0.41110939192325546,-0.08520640732265446,0.42271687122945706,169801,0.04818289415177182,72348,0.24668576104746318,6764,0.039914553115152664,24196,0.06178769608706866,23.348611340717525,1.0828193296794015,-0.08862003223673331,0.41341544056868906,1,0,0,0,4438229.0,2.2531509753101968e-07,0.0,0.0,0.0
2016-01-10,Idaho,4513,0.04996955101588883,725,0.008027459447489343,1673,0.2534848484848485,450,0.06818181818181818,4827,0.028484261958433163,1937,0.0114302911567195,565,0.06316377864728899,128,0.014309670206819454,19.8141592920354,1.0886967583585578,18.078125000000007,0.9933096728768164,-0.04909752212389379,0.3946902654867256,-0.10981953125,0.4453125,5238,0.05799701046337818,2123,0.32166666666666666,6764,0.039914553115152664,693,0.07747344885410845,19.493506493506494,1.0710783645033446,-0.0603131313131313,0.40404040404040403,1,1,1,0,1682930.0,5.942017790401264e-07,5.942017790401264e-07,5.942017790401264e-07,0.0
2016-01-10,Minnesota,16122,0.013787865959570305,11419,0.009765763639271386,11316,0.08403136695776152,7125,0.052909463553733736,4827,0.028484261958433163,1937,0.0114302911567195,2746,0.025031677012971626,1738,0.015843064329404473,23.289512017479982,1.1531585617622926,21.6156501726122,1.070278846800134,-0.030253860160233063,0.3801893663510561,-0.06586743383199077,0.4148446490218642,27541,0.02355362959884169,18441,0.13694083051149525,6764,0.039914553115152664,4484,0.0408747413423761,22.64072256913471,1.1210343546694665,-0.044057694023193573,0.39362176628010703,1,1,1,0,5523409.0,1.8104761027112062e-07,1.8104761027112062e-07,1.8104761027112062e-07,0.0
2016-01-10,California,204650,0.01678409931922086,111519,0.009146083420377184,102630,0.06485201506957862,67825,0.04285869552854108,4827,0.028484261958433163,1937,0.0114302911567195,23057,0.035597281533012816,8912,0.013759074164991556,21.66066704254663,1.237729471535913,21.778164272890496,1.2444434745966126,-0.05934299345101271,0.3783666565468188,-0.013810480251346513,0.3628815080789946,316169,0.025930182739598042,170455,0.10771071059811971,6764,0.039914553115152664,31969,0.049356355698004374,21.693421752322493,1.2396011345618743,-0.04664989208295537,0.37404986080265257,13,6,7,3,39209127.0,3.315554564629812e-07,1.530255952906067e-07,1.7852986117237448e-07,7.651279764530335e-08
2016-01-10,Ohio,34045,0.02833029739947092,10164,0.008457898157386472,15519,0.10125863722669172,5995,0.039116278766287566,4827,0.028484261958433163,1937,0.0114302911567195,4213,0.044894131688032135,1167,0.012435663821489085,20.05340612390225,1.090268942184789,19.73350471293918,1.0728764567995557,-0.05184291478756231,0.38618561595062895,-0.038558954584404455,0.3787489288774636,44209,0.03678819555685739,21514,0.1403749159929793,6764,0.039914553115152664,5380,0.05732979550952122,19.984014869888515,1.086496259946022,-0.0489614312267658,0.3845724907063197,7,3,4,3,11635003.0,6.01632848740993e-07,2.578426494604256e-07,3.4379019928056745e-07,2.578426494604256e-07
2016-01-10,Georgia,52408,0.04929803355329066,9191,0.008645592779504932,18398,0.2381587293368371,5319,0.06885347762488511,4827,0.028484261958433163,1937,0.0114302911567195,7045,0.07510180585463616,1581,0.016853932584269662,19.267139815472007,1.151495371734598,17.089816571790028,1.0213682401581388,-0.10215981547196593,0.4205819730305181,-0.11333896268184693,0.4478178368121442,61599,0.057943626332795595,23717,0.3070122069617222,6764,0.039914553115152664,8626,0.09195573843890582,18.868073266867647,1.127645267975917,-0.10420876420125202,0.4255738465105495,0,0,0,0,10304763.0,0.0,0.0,0.0,0.0
2016-01-10,Massachusetts,131274,0.01328289756867748,103445,0.010467033372882992,90668,0.08933872905045823,63423,0.06249316420972353,4827,0.028484261958433163,1937,0.0114302911567195,21728,0.02498755107509261,12905,0.014840958515467144,24.09485456553761,1.1487641358555103,24.13250678031766,1.1505592707403134,-0.025749749160031303,0.3816449578865007,-0.0382427231866088,0.3945288282703038,234719,0.02374993094156047,154091,0.15183189326018176,6764,0.039914553115152664,34633,0.03982850959055975,24.10888458984207,1.1494330416877623,-0.03040489973355894,0.38644576484238036,7,4,5,2,6826022.0,1.0254874654667096e-06,5.859928374095483e-07,7.324910467619355e-07,2.9299641870477415e-07
2016-01-10,Mississippi,9370,0.03822508332415442,2397,0.00977860456008518,5285,0.1409032739682201,1606,0.04281753225978458,4827,0.028484261958433163,1937,0.0114302911567195,875,0.05024692775927415,285,0.01636614218444929,20.962285714285727,1.1151827901427025,21.343859649122802,1.1354823267055183,-0.08570205714285714,0.4068571428571429,-0.1265035087719298,0.4666666666666667,11767,0.0480036878842396,6891,0.18372080622800468,6764,0.039914553115152664,1160,0.06661306994372343,21.056034482758626,1.1201701762809806,-0.09572655172413794,0.42155172413793107,0,0,0,0,2988298.0,0.0,0.0,0.0,0.0
