date,state,state_reaction,state_user,post_total,page_total,reaction_total,user_total,trump_page,clinton_page,hate_crime,racial_crime,racial_broad_crime,sexual_crime,population,racial_crime_rate,racial_broad_crime_rate,sexual_crime_rate,population_rate
2015-06-20,South Carolina,32388,18694,1093,342,603082,369262,289060,314022,0,0,0,0,4892253.0,0.0,0.0,0.0,1.0
2015-06-20,South Dakota,839,517,1093,342,603082,369262,289060,314022,0,0,0,0,853933.0,0.0,0.0,0.0,1.0
2015-06-20,Tennessee,2567,1588,1093,342,603082,369262,289060,314022,0,0,0,0,6590808.0,0.0,0.0,0.0,1.0
2015-06-20,Texas,102383,57383,1093,342,603082,369262,289060,314022,1,1,1,0,27486814.0,3.6381080761124224e-08,3.6381080761124224e-08,0.0,1.0
2015-06-20,Utah,21761,11042,1093,342,603082,369262,289060,314022,0,0,0,0,2982497.0,0.0,0.0,0.0,1.0
2015-06-20,Vermont,91143,64403,1093,342,603082,369262,289060,314022,0,0,0,0,625197.0,0.0,0.0,0.0,1.0
2015-06-20,Virginia,3930,2396,1093,342,603082,369262,289060,314022,0,0,0,0,8362907.0,0.0,0.0,0.0,1.0
2015-06-20,Washington,2844,1809,1093,342,603082,369262,289060,314022,0,0,0,0,7163543.0,0.0,0.0,0.0,1.0
2015-06-20,West Virginia,384,255,1093,342,603082,369262,289060,314022,0,0,0,0,1841996.0,0.0,0.0,0.0,1.0
2015-06-20,Wisconsin,17340,11583,1093,342,603082,369262,289060,314022,0,0,0,0,5761406.0,0.0,0.0,0.0,1.0
2015-06-20,Wyoming,316,208,1093,342,603082,369262,289060,314022,0,0,0,0,585668.0,0.0,0.0,0.0,1.0
2015-07-05,Alabama,1498,987,839,275,691645,424098,504637,187008,0,0,0,0,4853160.0,0.0,0.0,0.0,1.0
2015-07-05,Alaska,1079,657,839,275,691645,424098,504637,187008,0,0,0,0,737547.0,0.0,0.0,0.0,1.0
2015-07-05,Arizona,42874,23863,839,275,691645,424098,504637,187008,0,0,0,0,6833596.0,0.0,0.0,0.0,1.0
2015-07-05,Arkansas,13335,6644,839,275,691645,424098,504637,187008,0,0,0,0,2978407.0,0.0,0.0,0.0,1.0
2015-07-05,California,44246,28325,839,275,691645,424098,504637,187008,4,3,3,1,38953142.0,7.701561019134221e-08,7.701561019134221e-08,2.5671870063780735e-08,1.0
2015-07-05,Colorado,1658,1167,839,275,691645,424098,504637,187008,0,0,0,0,5452107.0,0.0,0.0,0.0,1.0
2015-07-05,Connecticut,1243,1018,839,275,691645,424098,504637,187008,0,0,0,0,3587509.0,0.0,0.0,0.0,1.0
2015-07-05,Delaware,48,42,839,275,691645,424098,504637,187008,0,0,0,0,941413.0,0.0,0.0,0.0,1.0
2015-07-05,Florida,31729,18633,839,275,691645,424098,504637,187008,0,0,0,0,20224249.0,0.0,0.0,0.0,1.0
2015-07-05,Georgia,11466,7009,839,275,691645,424098,504637,187008,1,1,1,0,10181111.0,9.822110769639974e-08,9.822110769639974e-08,0.0,1.0
2015-07-05,Idaho,1068,629,839,275,691645,424098,504637,187008,0,0,0,0,1651523.0,0.0,0.0,0.0,1.0
2015-07-05,Illinois,6578,4934,839,275,691645,424098,504637,187008,1,0,0,1,12864342.0,0.0,0.0,7.773425177906496e-08,1.0
2015-07-05,Indiana,9047,6202,839,275,691645,424098,504637,187008,0,0,0,0,6608296.0,0.0,0.0,0.0,1.0
2015-07-05,Iowa,2505,1322,839,275,691645,424098,504637,187008,0,0,0,0,3121460.0,0.0,0.0,0.0,1.0
2015-07-05,Kansas,1391,866,839,275,691645,424098,504637,187008,0,0,0,0,2909502.0,0.0,0.0,0.0,1.0
2015-07-05,Kentucky,27970,17281,839,275,691645,424098,504637,187008,2,2,2,0,4425999.0,4.5187538451771e-07,4.5187538451771e-07,0.0,1.0
2015-07-05,Louisiana,4394,2854,839,275,691645,424098,504637,187008,0,0,0,0,4664851.0,0.0,0.0,0.0,1.0
2015-07-05,Maine,1483,1016,839,275,691645,424098,504637,187008,0,0,0,0,1328484.0,0.0,0.0,0.0,1.0
2015-07-05,Maryland,6236,4122,839,275,691645,424098,504637,187008,0,0,0,0,5986717.0,0.0,0.0,0.0,1.0
2015-07-05,Massachusetts,43603,31532,839,275,691645,424098,504637,187008,2,0,0,2,6795891.0,0.0,0.0,2.942954794301439e-07,1.0
2015-07-05,Michigan,4819,2994,839,275,691645,424098,504637,187008,1,0,0,1,9932573.0,0.0,0.0,1.0067884726344322e-07,1.0
2015-07-05,Minnesota,5283,3822,839,275,691645,424098,504637,187008,0,0,0,0,5482503.0,0.0,0.0,0.0,1.0
2015-07-05,Mississippi,2590,1907,839,275,691645,424098,504637,187008,0,0,0,0,2988693.0,0.0,0.0,0.0,1.0
2015-07-05,Missouri,2540,1690,839,275,691645,424098,504637,187008,0,0,0,0,6071745.0,0.0,0.0,0.0,1.0
2015-07-05,Montana,931,629,839,275,691645,424098,504637,187008,0,0,0,0,1030503.0,0.0,0.0,0.0,1.0
2015-07-05,Nebraska,540,364,839,275,691645,424098,504637,187008,0,0,0,0,1891507.0,0.0,0.0,0.0,1.0
2015-07-05,Nevada,421,286,839,275,691645,424098,504637,187008,0,0,0,0,2868666.0,0.0,0.0,0.0,1.0
2015-07-05,New Hampshire,265,182,839,275,691645,424098,504637,187008,0,0,0,0,1336294.0,0.0,0.0,0.0,1.0
2015-07-05,New Jersey,24001,15573,839,275,691645,424098,504637,187008,0,0,0,0,8870869.0,0.0,0.0,0.0,1.0
2015-07-05,New Mexico,1402,961,839,275,691645,424098,504637,187008,0,0,0,0,2090211.0,0.0,0.0,0.0,1.0
2015-07-05,New York,7623,5229,839,275,691645,424098,504637,187008,2,0,1,1,19661411.0,0.0,5.086104959608443e-08,5.086104959608443e-08,1.0
2015-07-05,North Carolina,10915,6946,839,275,691645,424098,504637,187008,1,1,1,0,10033079.0,9.967030061260356e-08,9.967030061260356e-08,0.0,1.0
2015-07-05,North Dakota,268,182,839,275,691645,424098,504637,187008,0,0,0,0,754022.0,0.0,0.0,0.0,1.0
2015-07-05,Ohio,7338,4820,839,275,691645,424098,504637,187008,1,1,1,0,11617850.0,8.607444578816218e-08,8.607444578816218e-08,0.0,1.0
2015-07-05,Oklahoma,5373,3433,839,275,691645,424098,504637,187008,0,0,0,0,3909831.0,0.0,0.0,0.0,1.0
2015-07-05,Oregon,744,598,839,275,691645,424098,504637,187008,0,0,0,0,4016918.0,0.0,0.0,0.0,1.0
2015-07-05,Pennsylvania,6573,4027,839,275,691645,424098,504637,187008,0,0,0,0,12785759.0,0.0,0.0,0.0,1.0
2015-07-05,Rhode Island,160,115,839,275,691645,424098,504637,187008,0,0,0,0,1056173.0,0.0,0.0,0.0,1.0
2015-07-05,South Carolina,59240,32903,839,275,691645,424098,504637,187008,2,1,1,1,4892253.0,2.0440480081467578e-07,2.0440480081467578e-07,2.0440480081467578e-07,1.0
2015-07-05,South Dakota,1123,730,839,275,691645,424098,504637,187008,0,0,0,0,853933.0,0.0,0.0,0.0,1.0
2015-07-05,Tennessee,4895,2965,839,275,691645,424098,504637,187008,0,0,0,0,6590808.0,0.0,0.0,0.0,1.0
2015-07-05,Texas,167355,92765,839,275,691645,424098,504637,187008,0,0,0,0,27486814.0,0.0,0.0,0.0,1.0
2015-07-05,Utah,36099,17480,839,275,691645,424098,504637,187008,1,0,0,1,2982497.0,0.0,0.0,3.352895241805775e-07,1.0
2015-07-05,Vermont,49016,37986,839,275,691645,424098,504637,187008,0,0,0,0,625197.0,0.0,0.0,0.0,1.0
2015-07-05,Virginia,4940,2904,839,275,691645,424098,504637,187008,0,0,0,0,8362907.0,0.0,0.0,0.0,1.0
2015-07-05,Washington,2820,1822,839,275,691645,424098,504637,187008,0,0,0,0,7163543.0,0.0,0.0,0.0,1.0
2015-07-05,West Virginia,822,577,839,275,691645,424098,504637,187008,0,0,0,0,1841996.0,0.0,0.0,0.0,1.0
2015-07-05,Wisconsin,28951,20353,839,275,691645,424098,504637,187008,0,0,0,0,5761406.0,0.0,0.0,0.0,1.0
2015-07-05,Wyoming,581,338,839,275,691645,424098,504637,187008,0,0,0,0,585668.0,0.0,0.0,0.0,1.0
2015-07-06,Alabama,2237,1332,1235,380,1017102,502363,808855,208247,0,0,0,0,4853160.0,0.0,0.0,0.0,1.0
2015-07-06,Alaska,1396,696,1235,380,1017102,502363,808855,208247,0,0,0,0,737547.0,0.0,0.0,0.0,1.0
2015-07-06,Arizona,75763,31739,1235,380,1017102,502363,808855,208247,1,1,1,0,6833596.0,1.4633583840777242e-07,1.4633583840777242e-07,0.0,1.0
2015-07-06,Arkansas,21464,7805,1235,380,1017102,502363,808855,208247,0,0,0,0,2978407.0,0.0,0.0,0.0,1.0
2015-07-06,California,65037,37807,1235,380,1017102,502363,808855,208247,5,2,2,2,38953142.0,5.134374012756147e-08,5.134374012756147e-08,5.134374012756147e-08,1.0
2015-07-06,Colorado,2071,1211,1235,380,1017102,502363,808855,208247,0,0,0,0,5452107.0,0.0,0.0,0.0,1.0
2015-07-06,Connecticut,2228,1797,1235,380,1017102,502363,808855,208247,1,0,0,0,3587509.0,0.0,0.0,0.0,1.0
2015-07-06,Delaware,82,51,1235,380,1017102,502363,808855,208247,0,0,0,0,941413.0,0.0,0.0,0.0,1.0
2015-07-06,Florida,40261,20537,1235,380,1017102,502363,808855,208247,0,0,0,0,20224249.0,0.0,0.0,0.0,1.0
2015-07-06,Georgia,17319,7879,1235,380,1017102,502363,808855,208247,0,0,0,0,10181111.0,0.0,0.0,0.0,1.0
2015-07-06,Idaho,1566,706,1235,380,1017102,502363,808855,208247,0,0,0,0,1651523.0,0.0,0.0,0.0,1.0
2015-07-06,Illinois,7993,5250,1235,380,1017102,502363,808855,208247,0,0,0,0,12864342.0,0.0,0.0,0.0,1.0
2015-07-06,Indiana,13888,7507,1235,380,1017102,502363,808855,208247,0,0,0,0,6608296.0,0.0,0.0,0.0,1.0
2015-07-06,Iowa,3996,1556,1235,380,1017102,502363,808855,208247,0,0,0,0,3121460.0,0.0,0.0,0.0,1.0
2015-07-06,Kansas,2004,991,1235,380,1017102,502363,808855,208247,0,0,0,0,2909502.0,0.0,0.0,0.0,1.0
2015-07-06,Kentucky,41137,20283,1235,380,1017102,502363,808855,208247,0,0,0,0,4425999.0,0.0,0.0,0.0,1.0
2015-07-06,Louisiana,6131,3227,1235,380,1017102,502363,808855,208247,0,0,0,0,4664851.0,0.0,0.0,0.0,1.0
2015-07-06,Maine,2167,1165,1235,380,1017102,502363,808855,208247,0,0,0,0,1328484.0,0.0,0.0,0.0,1.0
2015-07-06,Maryland,9047,5110,1235,380,1017102,502363,808855,208247,0,0,0,0,5986717.0,0.0,0.0,0.0,1.0
2015-07-06,Massachusetts,42909,29968,1235,380,1017102,502363,808855,208247,2,0,1,1,6795891.0,0.0,1.4714773971507196e-07,1.4714773971507196e-07,1.0
2015-07-06,Michigan,6641,3512,1235,380,1017102,502363,808855,208247,1,1,1,0,9932573.0,1.0067884726344322e-07,1.0067884726344322e-07,0.0,1.0
2015-07-06,Minnesota,5217,3701,1235,380,1017102,502363,808855,208247,0,0,0,0,5482503.0,0.0,0.0,0.0,1.0
2015-07-06,Mississippi,3463,2125,1235,380,1017102,502363,808855,208247,0,0,0,0,2988693.0,0.0,0.0,0.0,1.0
2015-07-06,Missouri,3478,1852,1235,380,1017102,502363,808855,208247,0,0,0,0,6071745.0,0.0,0.0,0.0,1.0
2015-07-06,Montana,1201,646,1235,380,1017102,502363,808855,208247,0,0,0,0,1030503.0,0.0,0.0,0.0,1.0
2015-07-06,Nebraska,717,411,1235,380,1017102,502363,808855,208247,0,0,0,0,1891507.0,0.0,0.0,0.0,1.0
2015-07-06,Nevada,741,371,1235,380,1017102,502363,808855,208247,1,0,0,1,2868666.0,0.0,0.0,3.4859408519500003e-07,1.0
2015-07-06,New Hampshire,354,189,1235,380,1017102,502363,808855,208247,0,0,0,0,1336294.0,0.0,0.0,0.0,1.0
2015-07-06,New Jersey,28577,18436,1235,380,1017102,502363,808855,208247,0,0,0,0,8870869.0,0.0,0.0,0.0,1.0
2015-07-06,New Mexico,1938,1097,1235,380,1017102,502363,808855,208247,0,0,0,0,2090211.0,0.0,0.0,0.0,1.0
2015-07-06,New York,9965,6078,1235,380,1017102,502363,808855,208247,3,1,3,0,19661411.0,5.086104959608443e-08,1.525831487882533e-07,0.0,1.0
2015-07-06,North Carolina,16300,8161,1235,380,1017102,502363,808855,208247,0,0,0,0,10033079.0,0.0,0.0,0.0,1.0
2015-07-06,North Dakota,397,244,1235,380,1017102,502363,808855,208247,0,0,0,0,754022.0,0.0,0.0,0.0,1.0
2015-07-06,Ohio,10972,5972,1235,380,1017102,502363,808855,208247,1,0,1,0,11617850.0,0.0,8.607444578816218e-08,0.0,1.0
2015-07-06,Oklahoma,7699,3884,1235,380,1017102,502363,808855,208247,1,1,1,0,3909831.0,2.557655305306035e-07,2.557655305306035e-07,0.0,1.0
2015-07-06,Oregon,743,517,1235,380,1017102,502363,808855,208247,0,0,0,0,4016918.0,0.0,0.0,0.0,1.0
2015-07-06,Pennsylvania,10075,5386,1235,380,1017102,502363,808855,208247,1,1,1,0,12785759.0,7.821201697920319e-08,7.821201697920319e-08,0.0,1.0
2015-07-06,Rhode Island,217,148,1235,380,1017102,502363,808855,208247,0,0,0,0,1056173.0,0.0,0.0,0.0,1.0
2015-07-06,South Carolina,101363,41966,1235,380,1017102,502363,808855,208247,0,0,0,0,4892253.0,0.0,0.0,0.0,1.0
2015-07-06,South Dakota,1636,827,1235,380,1017102,502363,808855,208247,0,0,0,0,853933.0,0.0,0.0,0.0,1.0
2015-07-06,Tennessee,7566,3605,1235,380,1017102,502363,808855,208247,1,1,1,0,6590808.0,1.517264651010923e-07,1.517264651010923e-07,0.0,1.0
2015-07-06,Texas,265386,110154,1235,380,1017102,502363,808855,208247,1,0,0,1,27486814.0,0.0,0.0,3.6381080761124224e-08,1.0
2015-07-06,Utah,62434,22524,1235,380,1017102,502363,808855,208247,0,0,0,0,2982497.0,0.0,0.0,0.0,1.0
2015-07-06,Vermont,55008,42665,1235,380,1017102,502363,808855,208247,0,0,0,0,625197.0,0.0,0.0,0.0,1.0
2015-07-06,Virginia,7100,3285,1235,380,1017102,502363,808855,208247,0,0,0,0,8362907.0,0.0,0.0,0.0,1.0
2015-07-06,Washington,3524,1925,1235,380,1017102,502363,808855,208247,0,0,0,0,7163543.0,0.0,0.0,0.0,1.0
2015-07-06,West Virginia,1165,653,1235,380,1017102,502363,808855,208247,0,0,0,0,1841996.0,0.0,0.0,0.0,1.0
2015-07-06,Wisconsin,43115,24594,1235,380,1017102,502363,808855,208247,0,0,0,0,5761406.0,0.0,0.0,0.0,1.0
2015-07-06,Wyoming,736,351,1235,380,1017102,502363,808855,208247,0,0,0,0,585668.0,0.0,0.0,0.0,1.0
2015-07-07,Alabama,1956,1193,1202,400,1054048,568127,778865,275183,0,0,0,0,4853160.0,0.0,0.0,0.0,1.0
2015-07-07,Alaska,1285,721,1202,400,1054048,568127,778865,275183,0,0,0,0,737547.0,0.0,0.0,0.0,1.0
2015-07-07,Arizona,66211,30097,1202,400,1054048,568127,778865,275183,2,1,1,1,6833596.0,1.4633583840777242e-07,1.4633583840777242e-07,1.4633583840777242e-07,1.0
2015-07-07,Arkansas,19971,8433,1202,400,1054048,568127,778865,275183,0,0,0,0,2978407.0,0.0,0.0,0.0,1.0
2015-07-07,California,87910,56129,1202,400,1054048,568127,778865,275183,4,0,2,1,38953142.0,0.0,5.134374012756147e-08,2.5671870063780735e-08,1.0
2015-07-07,Colorado,2159,1351,1202,400,1054048,568127,778865,275183,0,0,0,0,5452107.0,0.0,0.0,0.0,1.0
2015-07-07,Connecticut,3573,3026,1202,400,1054048,568127,778865,275183,0,0,0,0,3587509.0,0.0,0.0,0.0,1.0
2015-07-07,Delaware,67,56,1202,400,1054048,568127,778865,275183,0,0,0,0,941413.0,0.0,0.0,0.0,1.0
2015-07-07,Florida,39604,21980,1202,400,1054048,568127,778865,275183,1,0,0,1,20224249.0,0.0,0.0,4.944559375233167e-08,1.0
2015-07-07,Georgia,16237,8424,1202,400,1054048,568127,778865,275183,0,0,0,0,10181111.0,0.0,0.0,0.0,1.0
2015-07-07,Idaho,1569,782,1202,400,1054048,568127,778865,275183,0,0,0,0,1651523.0,0.0,0.0,0.0,1.0
2015-07-07,Illinois,13807,9080,1202,400,1054048,568127,778865,275183,1,1,1,0,12864342.0,7.773425177906496e-08,7.773425177906496e-08,0.0,1.0
2015-07-07,Indiana,13320,7752,1202,400,1054048,568127,778865,275183,1,0,1,0,6608296.0,0.0,1.5132494065035828e-07,0.0,1.0
2015-07-07,Iowa,3784,1584,1202,400,1054048,568127,778865,275183,0,0,0,0,3121460.0,0.0,0.0,0.0,1.0
2015-07-07,Kansas,2039,1055,1202,400,1054048,568127,778865,275183,0,0,0,0,2909502.0,0.0,0.0,0.0,1.0
2015-07-07,Kentucky,43356,22907,1202,400,1054048,568127,778865,275183,0,0,0,0,4425999.0,0.0,0.0,0.0,1.0
2015-07-07,Louisiana,5762,3275,1202,400,1054048,568127,778865,275183,0,0,0,0,4664851.0,0.0,0.0,0.0,1.0
2015-07-07,Maine,2087,1269,1202,400,1054048,568127,778865,275183,0,0,0,0,1328484.0,0.0,0.0,0.0,1.0
2015-07-07,Maryland,9032,5200,1202,400,1054048,568127,778865,275183,0,0,0,0,5986717.0,0.0,0.0,0.0,1.0
2015-07-07,Massachusetts,51626,36831,1202,400,1054048,568127,778865,275183,3,2,2,0,6795891.0,2.942954794301439e-07,2.942954794301439e-07,0.0,1.0
2015-07-07,Michigan,6967,3767,1202,400,1054048,568127,778865,275183,0,0,0,0,9932573.0,0.0,0.0,0.0,1.0
2015-07-07,Minnesota,5830,4218,1202,400,1054048,568127,778865,275183,0,0,0,0,5482503.0,0.0,0.0,0.0,1.0
2015-07-07,Mississippi,3164,2048,1202,400,1054048,568127,778865,275183,0,0,0,0,2988693.0,0.0,0.0,0.0,1.0
2015-07-07,Missouri,3356,1890,1202,400,1054048,568127,778865,275183,0,0,0,0,6071745.0,0.0,0.0,0.0,1.0
2015-07-07,Montana,1201,757,1202,400,1054048,568127,778865,275183,1,1,1,0,1030503.0,9.70399892091532e-07,9.70399892091532e-07,0.0,1.0
2015-07-07,Nebraska,787,478,1202,400,1054048,568127,778865,275183,0,0,0,0,1891507.0,0.0,0.0,0.0,1.0
2015-07-07,Nevada,719,388,1202,400,1054048,568127,778865,275183,0,0,0,0,2868666.0,0.0,0.0,0.0,1.0
2015-07-07,New Hampshire,403,229,1202,400,1054048,568127,778865,275183,0,0,0,0,1336294.0,0.0,0.0,0.0,1.0
2015-07-07,New Jersey,29518,17841,1202,400,1054048,568127,778865,275183,0,0,0,0,8870869.0,0.0,0.0,0.0,1.0
2015-07-07,New Mexico,2012,1205,1202,400,1054048,568127,778865,275183,0,0,0,0,2090211.0,0.0,0.0,0.0,1.0
2015-07-07,New York,10372,6657,1202,400,1054048,568127,778865,275183,1,0,0,1,19661411.0,0.0,0.0,5.086104959608443e-08,1.0
2015-07-07,North Carolina,15348,8369,1202,400,1054048,568127,778865,275183,1,1,1,0,10033079.0,9.967030061260356e-08,9.967030061260356e-08,0.0,1.0
2015-07-07,North Dakota,379,247,1202,400,1054048,568127,778865,275183,0,0,0,0,754022.0,0.0,0.0,0.0,1.0
2015-07-07,Ohio,10410,6146,1202,400,1054048,568127,778865,275183,1,0,0,1,11617850.0,0.0,0.0,8.607444578816218e-08,1.0
2015-07-07,Oklahoma,8631,4803,1202,400,1054048,568127,778865,275183,1,1,1,0,3909831.0,2.557655305306035e-07,2.557655305306035e-07,0.0,1.0
2015-07-07,Oregon,889,650,1202,400,1054048,568127,778865,275183,0,0,0,0,4016918.0,0.0,0.0,0.0,1.0
2015-07-07,Pennsylvania,9242,5035,1202,400,1054048,568127,778865,275183,0,0,0,0,12785759.0,0.0,0.0,0.0,1.0
2015-07-07,Rhode Island,228,140,1202,400,1054048,568127,778865,275183,0,0,0,0,1056173.0,0.0,0.0,0.0,1.0
2015-07-07,South Carolina,98050,43931,1202,400,1054048,568127,778865,275183,0,0,0,0,4892253.0,0.0,0.0,0.0,1.0
2015-07-07,South Dakota,1661,936,1202,400,1054048,568127,778865,275183,0,0,0,0,853933.0,0.0,0.0,0.0,1.0
2015-07-07,Tennessee,7176,3632,1202,400,1054048,568127,778865,275183,0,0,0,0,6590808.0,0.0,0.0,0.0,1.0
2015-07-07,Texas,259914,118168,1202,400,1054048,568127,778865,275183,0,0,0,0,27486814.0,0.0,0.0,0.0,1.0
2015-07-07,Utah,59907,23075,1202,400,1054048,568127,778865,275183,0,0,0,0,2982497.0,0.0,0.0,0.0,1.0
2015-07-07,Vermont,76677,59218,1202,400,1054048,568127,778865,275183,0,0,0,0,625197.0,0.0,0.0,0.0,1.0
2015-07-07,Virginia,7765,3834,1202,400,1054048,568127,778865,275183,0,0,0,0,8362907.0,0.0,0.0,0.0,1.0
2015-07-07,Washington,3693,2159,1202,400,1054048,568127,778865,275183,0,0,0,0,7163543.0,0.0,0.0,0.0,1.0
2015-07-07,West Virginia,1121,654,1202,400,1054048,568127,778865,275183,0,0,0,0,1841996.0,0.0,0.0,0.0,1.0
2015-07-07,Wisconsin,41640,25530,1202,400,1054048,568127,778865,275183,0,0,0,0,5761406.0,0.0,0.0,0.0,1.0
2015-07-07,Wyoming,770,386,1202,400,1054048,568127,778865,275183,0,0,0,0,585668.0,0.0,0.0,0.0,1.0
2015-07-08,Alabama,1838,1182,1055,382,961470,542922,646942,314528,0,0,0,0,4853160.0,0.0,0.0,0.0,1.0
2015-07-08,Alaska,1207,686,1055,382,961470,542922,646942,314528,0,0,0,0,737547.0,0.0,0.0,0.0,1.0
2015-07-08,Arizona,56074,27020,1055,382,961470,542922,646942,314528,0,0,0,0,6833596.0,0.0,0.0,0.0,1.0
2015-07-08,Arkansas,20712,10312,1055,382,961470,542922,646942,314528,0,0,0,0,2978407.0,0.0,0.0,0.0,1.0
2015-07-08,California,76743,48217,1055,382,961470,542922,646942,314528,5,2,3,2,38953142.0,5.134374012756147e-08,7.701561019134221e-08,5.134374012756147e-08,1.0
2015-07-08,Colorado,2198,1444,1055,382,961470,542922,646942,314528,0,0,0,0,5452107.0,0.0,0.0,0.0,1.0
2015-07-08,Connecticut,3011,2513,1055,382,961470,542922,646942,314528,0,0,0,0,3587509.0,0.0,0.0,0.0,1.0
2015-07-08,Delaware,112,71,1055,382,961470,542922,646942,314528,0,0,0,0,941413.0,0.0,0.0,0.0,1.0
2015-07-08,Florida,41742,22283,1055,382,961470,542922,646942,314528,0,0,0,0,20224249.0,0.0,0.0,0.0,1.0
2015-07-08,Georgia,14144,7698,1055,382,961470,542922,646942,314528,1,1,1,0,10181111.0,9.822110769639974e-08,9.822110769639974e-08,0.0,1.0
2015-07-08,Idaho,1383,732,1055,382,961470,542922,646942,314528,0,0,0,0,1651523.0,0.0,0.0,0.0,1.0
2015-07-08,Illinois,12082,8701,1055,382,961470,542922,646942,314528,0,0,0,0,12864342.0,0.0,0.0,0.0,1.0
2015-07-08,Indiana,11585,7012,1055,382,961470,542922,646942,314528,0,0,0,0,6608296.0,0.0,0.0,0.0,1.0
2015-07-08,Iowa,3230,1475,1055,382,961470,542922,646942,314528,0,0,0,0,3121460.0,0.0,0.0,0.0,1.0
2015-07-08,Kansas,1808,1000,1055,382,961470,542922,646942,314528,0,0,0,0,2909502.0,0.0,0.0,0.0,1.0
2015-07-08,Kentucky,39509,22530,1055,382,961470,542922,646942,314528,2,2,2,0,4425999.0,4.5187538451771e-07,4.5187538451771e-07,0.0,1.0
2015-07-08,Louisiana,5218,3090,1055,382,961470,542922,646942,314528,0,0,0,0,4664851.0,0.0,0.0,0.0,1.0
2015-07-08,Maine,1912,1234,1055,382,961470,542922,646942,314528,0,0,0,0,1328484.0,0.0,0.0,0.0,1.0
2015-07-08,Maryland,9661,5817,1055,382,961470,542922,646942,314528,0,0,0,0,5986717.0,0.0,0.0,0.0,1.0
2015-07-08,Massachusetts,62536,42056,1055,382,961470,542922,646942,314528,0,0,0,0,6795891.0,0.0,0.0,0.0,1.0
2015-07-08,Michigan,6404,3722,1055,382,961470,542922,646942,314528,0,0,0,0,9932573.0,0.0,0.0,0.0,1.0
2015-07-08,Minnesota,7492,5176,1055,382,961470,542922,646942,314528,0,0,0,0,5482503.0,0.0,0.0,0.0,1.0
2015-07-08,Mississippi,2692,1871,1055,382,961470,542922,646942,314528,0,0,0,0,2988693.0,0.0,0.0,0.0,1.0
2015-07-08,Missouri,3285,1939,1055,382,961470,542922,646942,314528,0,0,0,0,6071745.0,0.0,0.0,0.0,1.0
2015-07-08,Montana,1204,736,1055,382,961470,542922,646942,314528,0,0,0,0,1030503.0,0.0,0.0,0.0,1.0
2015-07-08,Nebraska,725,448,1055,382,961470,542922,646942,314528,0,0,0,0,1891507.0,0.0,0.0,0.0,1.0
2015-07-08,Nevada,648,369,1055,382,961470,542922,646942,314528,0,0,0,0,2868666.0,0.0,0.0,0.0,1.0
2015-07-08,New Hampshire,368,239,1055,382,961470,542922,646942,314528,0,0,0,0,1336294.0,0.0,0.0,0.0,1.0
2015-07-08,New Jersey,35144,21438,1055,382,961470,542922,646942,314528,0,0,0,0,8870869.0,0.0,0.0,0.0,1.0
2015-07-08,New Mexico,1925,1234,1055,382,961470,542922,646942,314528,0,0,0,0,2090211.0,0.0,0.0,0.0,1.0
2015-07-08,New York,11457,7340,1055,382,961470,542922,646942,314528,4,0,1,3,19661411.0,0.0,5.086104959608443e-08,1.525831487882533e-07,1.0
2015-07-08,North Carolina,13601,7720,1055,382,961470,542922,646942,314528,1,1,1,0,10033079.0,9.967030061260356e-08,9.967030061260356e-08,0.0,1.0
2015-07-08,North Dakota,357,258,1055,382,961470,542922,646942,314528,1,1,1,0,754022.0,1.3262212508388348e-06,1.3262212508388348e-06,0.0,1.0
2015-07-08,Ohio,11485,7196,1055,382,961470,542922,646942,314528,4,3,3,1,11617850.0,2.5822333736448656e-07,2.5822333736448656e-07,8.607444578816218e-08,1.0
2015-07-08,Oklahoma,6910,3923,1055,382,961470,542922,646942,314528,0,0,0,0,3909831.0,0.0,0.0,0.0,1.0
2015-07-08,Oregon,1028,734,1055,382,961470,542922,646942,314528,0,0,0,0,4016918.0,0.0,0.0,0.0,1.0
2015-07-08,Pennsylvania,8587,5051,1055,382,961470,542922,646942,314528,0,0,0,0,12785759.0,0.0,0.0,0.0,1.0
2015-07-08,Rhode Island,267,190,1055,382,961470,542922,646942,314528,0,0,0,0,1056173.0,0.0,0.0,0.0,1.0
2015-07-08,South Carolina,77900,37436,1055,382,961470,542922,646942,314528,2,2,2,0,4892253.0,4.0880960162935157e-07,4.0880960162935157e-07,0.0,1.0
2015-07-08,South Dakota,1504,883,1055,382,961470,542922,646942,314528,0,0,0,0,853933.0,0.0,0.0,0.0,1.0
2015-07-08,Tennessee,6192,3348,1055,382,961470,542922,646942,314528,0,0,0,0,6590808.0,0.0,0.0,0.0,1.0
2015-07-08,Texas,217376,106661,1055,382,961470,542922,646942,314528,0,0,0,0,27486814.0,0.0,0.0,0.0,1.0
2015-07-08,Utah,47774,19848,1055,382,961470,542922,646942,314528,0,0,0,0,2982497.0,0.0,0.0,0.0,1.0
2015-07-08,Vermont,79143,58914,1055,382,961470,542922,646942,314528,0,0,0,0,625197.0,0.0,0.0,0.0,1.0
2015-07-08,Virginia,7677,4134,1055,382,961470,542922,646942,314528,0,0,0,0,8362907.0,0.0,0.0,0.0,1.0
2015-07-08,Washington,3887,2273,1055,382,961470,542922,646942,314528,2,1,1,0,7163543.0,1.3959572797985578e-07,1.3959572797985578e-07,0.0,1.0
