"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","posts","Census","Estimates Base","2010","2011","2012","2013","2014","2015","2016","2017","2018","population","crime"
59,"Delaware",0,2016,6,2,126,-0.294488386855938,0.481796745115319,0.553845019216424,-0.475029350021708,1.02887436923813,"Clinton",87,0.0294715447154472,76,0.0257452574525745,34,0.0115176151761518,5,0.00169376693766938,39,0.0132113821138211,142,0.0481029810298103,85,0.0287940379403794,256,0.0867208672086721,186,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1366
61,"Delaware",0,2016,6,2,126,-0.2976827185781,0.480948267820962,0.4737542072151,-0.49233826801618,0.966092475231281,"Clinton",76,0.0256930358350237,82,0.0277214334009466,35,0.0118323191345504,6,0.00202839756592292,49,0.0165652467883705,150,0.050709939148073,79,0.0267072346179851,277,0.0936443542934415,189,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1254
62,"Delaware",0,2016,7,3,127,-0.327613990874786,0.498981251468159,0.527812343456364,-0.516260536136267,1.04407287959263,"Clinton",89,0.0292378449408673,113,0.0371222076215506,34,0.0111695137976347,4,0.00131406044678055,50,0.0164257555847569,189,0.0620893561103811,88,0.0289093298291721,345,0.113337713534823,2533,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1171
63,"Delaware",0,2016,7,3,127,-0.34446294654341,0.49862429711182,0.511586104097336,-0.529583553744471,1.04116965784181,"Clinton",89,0.0304898937992463,111,0.0380267214799589,33,0.0113052415210689,5,0.00171291538198013,41,0.0140459061322371,191,0.065433367591641,82,0.0280918122644741,359,0.122987324426173,1750,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1302
64,"Delaware",0,2016,7,3,127,-0.350173845263093,0.494514994147253,0.515266937148427,-0.527437063573874,1.0427040007223,"Clinton",88,0.0298608754665762,115,0.0390227349847302,33,0.0111978282999661,5,0.00169664065151001,41,0.0139124533423821,193,0.0654903291482864,78,0.0264675941635562,357,0.121140142517815,1308,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1240
65,"Delaware",0,2016,7,3,127,-0.348605579911727,0.485240485942282,0.594925087822417,-0.506428399183744,1.10135348700616,"Clinton",88,0.0302405498281787,115,0.0395189003436426,34,0.0116838487972509,7,0.00240549828178694,40,0.013745704467354,181,0.0621993127147766,73,0.025085910652921,342,0.117525773195876,556,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1169
66,"Delaware",0,2016,8,3,128,-0.288707235515843,0.481000322058749,0.563004029232228,-0.459855755583549,1.02285978481578,"Clinton",83,0.0297384450017915,78,0.0279469724113221,34,0.0121820136151917,9,0.00322465066284486,40,0.0143317807237549,158,0.056610533858832,78,0.0279469724113221,278,0.0996058760300967,685,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1250
67,"Delaware",0,2016,8,3,128,-0.267197196508607,0.483189748556404,0.565992739081426,-0.450655275224947,1.01664801430637,"Clinton",85,0.031112737920937,60,0.0219619326500732,28,0.0102489019033675,4,0.00146412884333821,35,0.0128111273792094,139,0.0508784773060029,80,0.0292825768667643,271,0.099194729136164,467,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1307
68,"Delaware",0,2016,8,3,128,-0.254687424052626,0.506238986273632,0.53679756615122,-0.460754522093864,0.997552088245084,"Clinton",93,0.0335861321776815,72,0.0260021668472373,31,0.0111953773925605,6,0.00216684723726977,40,0.0144456482484651,126,0.0455037919826652,81,0.0292524377031419,270,0.0975081256771398,887,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1256
70,"Delaware",0,2016,8,3,128,-0.265235333868903,0.509080545477122,0.529139749629782,-0.472871903417377,1.00201165304716,"Clinton",90,0.0312391530718501,86,0.0298507462686567,36,0.01249566122874,10,0.00347101700798334,52,0.0180492884415134,148,0.0513710517181534,82,0.0284623394654634,298,0.103436306837904,487,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1183
72,"Delaware",0,2016,9,3,129,-0.291864908046562,0.495711883098153,0.578824630483335,-0.478131824249476,1.05695645473281,"Clinton",79,0.0269808743169399,85,0.0290300546448087,34,0.0116120218579235,6,0.00204918032786885,41,0.0140027322404372,161,0.0549863387978142,79,0.0269808743169399,313,0.106898907103825,355,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1293
73,"Delaware",0,2016,9,3,129,-0.309714047940335,0.510352754646539,0.5913295711569,-0.499387828800753,1.09071739995765,"Clinton",88,0.030064912880082,100,0.0341646737273659,24,0.00819952169456782,9,0.00307482063546293,44,0.015032456440041,167,0.0570550051247011,85,0.029039972668261,306,0.10454390160574,2127,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1255
74,"Delaware",0,2016,9,3,129,-0.31328914974692,0.518052914375283,0.603432834859077,-0.506764333868169,1.11019716872725,"Clinton",89,0.0305317324185249,106,0.0363636363636364,26,0.00891938250428817,7,0.00240137221269297,48,0.0164665523156089,177,0.0607204116638079,86,0.0295025728987993,326,0.111835334476844,1084,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1129
75,"Delaware",0,2016,10,4,130,-0.305849400639685,0.517502871825362,0.600019193853355,-0.502997576473439,1.10301677032679,"Clinton",95,0.0335570469798658,100,0.0353232073472271,22,0.00777110561638997,5,0.00176616036736136,47,0.0166019074531968,159,0.0561638996820911,91,0.0321441186859767,308,0.10879547862946,499,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1219
76,"Delaware",0,2016,10,4,130,-0.326584780576297,0.514613719843099,0.597128819553528,-0.516415753484333,1.11354457303786,"Clinton",86,0.0302284710017575,106,0.0372583479789104,23,0.00808435852372584,6,0.00210896309314587,38,0.0133567662565905,154,0.0541300527240773,78,0.0274165202108963,321,0.112829525483304,293,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1316
78,"Delaware",0,2016,10,4,130,-0.359863395551603,0.550737256914014,0.62760046371657,-0.580784848142652,1.20838531185922,"Clinton",119,0.038711776187378,135,0.0439167208848406,20,0.00650618087182824,2,0.000650618087182824,53,0.0172413793103448,187,0.060832791151594,108,0.0351333767078725,377,0.122641509433962,194,"897,934 ","897,934 ","899,595 ","907,316 ","915,188 ","923,638 ","932,596 ","941,413 ","949,216 ","957,078 ","967,171 ",949216,1207
1,"Idaho",1,2015,5,2,113,0.330779017108521,0.59432040065485,0.618384550555287,-0.527341982685709,1.145726533241,"Trump",193,0.0659153005464481,50,0.0170765027322404,215,0.0734289617486339,16,0.00546448087431694,364,0.12431693989071,125,0.0426912568306011,825,0.281762295081967,211,0.0720628415300546,1078,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1182
2,"Idaho",2,2015,5,2,113,0.314353060393537,0.600397680916628,0.620317029803477,-0.527532589275638,1.14784961907911,"Trump",211,0.0712837837837838,51,0.0172297297297297,276,0.0932432432432432,13,0.00439189189189189,393,0.13277027027027,117,0.039527027027027,820,0.277027027027027,219,0.0739864864864865,453,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1329
4,"Idaho",1,2015,5,2,113,0.327810232626169,0.603631055175726,0.645459248223948,-0.518858723127611,1.16431797135156,"Trump",239,0.0810994231421785,45,0.0152697658635901,261,0.0885646420088225,15,0.00508992195453003,393,0.133355955208687,129,0.0437733288089583,849,0.2880895826264,208,0.0705802511028164,768,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1333
5,"Idaho",1,2015,6,2,114,0.297996675540694,0.618584730728283,0.651936057904183,-0.528252544877386,1.18018860278157,"Trump",230,0.0761337305527971,43,0.0142336974511751,263,0.0870572658060245,10,0.0033101621979477,399,0.132075471698113,131,0.0433631247931149,844,0.279377689506786,235,0.0777888116517709,525,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1344
6,"Idaho",2,2015,6,2,114,0.313453687321132,0.637906560278753,0.679721216466992,-0.543268299524051,1.22298951599104,"Trump",245,0.0840480274442539,47,0.0161234991423671,241,0.0826758147512864,6,0.00205831903945111,384,0.131732418524871,143,0.0490566037735849,820,0.281303602058319,240,0.0823327615780446,844,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1363
9,"Idaho",1,2015,6,2,114,0.370345636336209,0.662019446812716,0.711374652227319,-0.581475607544055,1.29285025977137,"Trump",386,0.120211772033634,74,0.0230457801308004,280,0.087200249143569,17,0.00529430084085955,538,0.167549050140143,168,0.0523201494861414,982,0.305823730924946,261,0.0812830893802554,486,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1468
11,"Idaho",1,2015,7,3,115,0.372846419358229,0.663513691373642,0.708564072154214,-0.584211486145609,1.29277555829982,"Trump",397,0.1240625,66,0.020625,335,0.1046875,13,0.0040625,539,0.1684375,171,0.0534375,977,0.3053125,262,0.081875,547,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1381
12,"Idaho",1,2015,7,3,115,0.339590771154325,0.635203833402839,0.672016838835333,-0.57061377401387,1.2426306128492,"Trump",310,0.10150622134905,59,0.0193189259986902,285,0.0933202357563851,6,0.00196463654223969,428,0.140144073346431,164,0.0537000654878847,898,0.29404060248854,253,0.0828421741977734,472,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1397
14,"Idaho",1,2015,8,3,116,0.332778854643134,0.655586285943913,0.697173378429819,-0.556201039078026,1.25337441750785,"Trump",354,0.111989876621322,60,0.0189813350205631,288,0.0911104080987029,3,0.000949066751028156,423,0.13381841189497,161,0.0509332489718444,888,0.280923758304334,253,0.0800379626700411,667,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1488
19,"Idaho",1,2015,9,3,117,0.343742220449105,0.676851270960396,0.74173926878858,-0.549225776332865,1.29096504512144,"Trump",425,0.13302034428795,77,0.0241001564945227,339,0.106103286384977,13,0.00406885758998435,459,0.143661971830986,175,0.054773082942097,966,0.302347417840376,280,0.0876369327073552,759,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1370
21,"Idaho",1,2015,9,3,117,0.349730902190454,0.680344143241642,0.738217230853193,-0.564795927301015,1.30301315815421,"Trump",472,0.150991682661548,61,0.0195137555982086,353,0.112923864363404,10,0.00319897632757518,452,0.144593730006398,163,0.0521433141394754,907,0.290147152911068,265,0.0847728726807422,598,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1416
24,"Idaho",1,2015,10,4,118,0.375640790645411,0.664828454286066,0.744803757156364,-0.542543858469785,1.28734761562615,"Trump",522,0.159584225007643,50,0.0152858453072455,373,0.114032405992051,8,0.00244573524915928,504,0.154081320697035,164,0.0501375726077652,977,0.298685417303577,278,0.0849892999082849,284,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1333
26,"Idaho",1,2015,10,4,118,0.384997363511651,0.681414962330859,0.745366155930571,-0.576761069589165,1.32212722551974,"Trump",615,0.180246189917937,74,0.0216881594372802,449,0.131594372801876,14,0.0041031652989449,593,0.17379835873388,185,0.0542203985932005,1085,0.31799531066823,294,0.0861664712778429,583,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1294
30,"Idaho",1,2015,11,4,119,0.365646701676708,0.704652544093591,0.771184197661428,-0.589646791904318,1.36083098956575,"Trump",578,0.17451690821256,88,0.0265700483091787,368,0.111111111111111,11,0.00332125603864734,529,0.159722222222222,204,0.0615942028985507,991,0.299214975845411,312,0.0942028985507246,1332,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,982
31,"Idaho",1,2015,12,4,120,0.374617447549125,0.696333721322262,0.770461153066088,-0.586304498690175,1.35676565175626,"Trump",570,0.173410404624277,74,0.0225129297231518,375,0.114085792515972,11,0.00334651658046851,515,0.156677821721935,197,0.0599330696683906,990,0.301186492242166,320,0.0973532096136294,930,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1149
33,"Idaho",2,2015,12,4,120,0.375281836321153,0.70491824023624,0.777648888162161,-0.585139933685234,1.36278882184739,"Trump",581,0.177947932618683,92,0.0281776416539051,416,0.127411944869832,10,0.00306278713629403,539,0.165084226646248,189,0.0578866768759571,1032,0.316079632465544,322,0.0986217457886677,393,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1081
37,"Idaho",1,2016,1,1,121,0.363657616036012,0.723468438288992,0.786565667555444,-0.595987186693428,1.38255285424887,"Trump",653,0.191327278054498,97,0.0284207442133021,469,0.137415763258131,13,0.00380896571930853,580,0.169938470553765,216,0.0632874304131263,1097,0.321418107237035,332,0.0972751245238793,357,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1152
39,"Idaho",1,2016,1,1,121,0.361691191972109,0.713974072560887,0.780151750635897,-0.574938163536144,1.35508991417204,"Trump",660,0.191193511008111,98,0.0283893395133256,471,0.136442641946698,15,0.00434530706836616,604,0.174971031286211,199,0.0576477404403244,1089,0.315469293163384,318,0.0921205098493627,166,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1295
41,"Idaho",1,2016,2,1,122,0.394312845611023,0.733754271043537,0.821700102621061,-0.571808397463578,1.39350850008464,"Trump",760,0.228296785821568,98,0.0294382697506759,509,0.152898768398919,12,0.0036046860919195,613,0.184139381195554,194,0.0582757584860318,1115,0.334935416040853,292,0.0877140282367077,338,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1207
47,"Idaho",1,2016,3,1,123,0.406192761635892,0.7742091281893,0.88543353071322,-0.586490100126924,1.47192363084014,"Trump",981,0.281411359724613,95,0.0272518646012622,562,0.161216293746414,8,0.00229489386115892,632,0.181296615031555,193,0.055364314400459,1182,0.339070567986231,307,0.0880665519219736,231,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1217
50,"Idaho",1,2016,4,2,124,0.467866637780074,0.782002763334348,0.928999183928981,-0.578014040996818,1.5070132249258,"Trump",1134,0.317469204927212,92,0.0257558790593505,669,0.187290033594625,3,0.00083986562150056,649,0.181690929451288,190,0.0531914893617021,1202,0.336506159014558,289,0.0809070548712206,327,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1326
52,"Idaho",1,2016,4,2,124,0.473922681467147,0.782261779245067,0.929360840570614,-0.583655282165291,1.5130161227359,"Trump",1234,0.337989591892632,107,0.0293070391673514,540,0.147904683648316,8,0.00219118049849356,597,0.163516844700082,187,0.051218844152287,1215,0.33278553820871,288,0.0788824979457683,220,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1394
53,"Idaho",1,2016,5,2,125,0.446041749394523,0.76941647738579,0.885995195701979,-0.590874551568031,1.47686974727001,"Trump",1082,0.299557032115172,104,0.0287929125138427,501,0.138704318936877,11,0.00304540420819491,578,0.160022148394241,206,0.0570321151716501,1142,0.316168327796235,295,0.081672203765227,157,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1475
54,"Idaho",1,2016,5,2,125,0.433971534892811,0.772211693194147,0.882797869568972,-0.600159337911658,1.48295720748063,"Trump",985,0.274602732088096,121,0.0337329244494006,429,0.119598550320602,19,0.00529690549205464,542,0.151101198773348,214,0.0596598829105102,1005,0.280178422079732,323,0.0900473933649289,323,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1364
56,"Idaho",1,2016,5,2,125,0.412599553648459,0.795748272102583,0.889815047532122,-0.628560163007288,1.51837521053941,"Trump",1050,0.286963651270839,133,0.0363487291609729,494,0.135009565455042,10,0.00273298715496037,606,0.165619021590599,269,0.073517354468434,1106,0.302268379338617,401,0.109592784913911,378,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1355
58,"Idaho",1,2016,6,2,126,0.439666413564075,0.805103300379999,0.920986182081387,-0.633336766992826,1.55432294907421,"Trump",1165,0.314524838012959,129,0.0348272138228942,472,0.127429805615551,8,0.00215982721382289,596,0.160907127429806,273,0.0737041036717063,1110,0.299676025917927,416,0.11231101511879,169,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1359
59,"Idaho",4,2016,6,2,126,0.482068634226103,0.795865157926811,0.934244201162819,-0.632235743916048,1.56647994507887,"Trump",1372,0.357757496740548,176,0.0458930899608866,419,0.109256844850065,11,0.00286831812255541,655,0.170795306388527,267,0.0696219035202086,1356,0.353585397653194,404,0.105345501955671,186,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1367
61,"Idaho",1,2016,6,2,126,0.474966627037428,0.802649107277281,0.924821270994552,-0.651121126868149,1.5759423978627,"Trump",1347,0.354380426203631,164,0.0431465403841094,441,0.116022099447514,8,0.00210470928702973,685,0.180215732701921,264,0.0694554064719811,1369,0.360168376742962,371,0.0976058931860037,189,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1538
63,"Idaho",1,2016,7,3,127,0.459926647692901,0.823195186468173,0.946005907564252,-0.657323732613702,1.60332964017795,"Trump",1320,0.354457572502685,129,0.034640171858217,432,0.116004296455424,4,0.00107411385606874,644,0.172932330827068,231,0.0620300751879699,1265,0.33968850698174,370,0.0993555316863588,1750,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1437
65,"Idaho",1,2016,7,3,127,0.462585703507673,0.817150489838169,0.964682165597405,-0.623151328694608,1.58783349429201,"Trump",1252,0.326381647549531,127,0.0331074035453598,427,0.111313868613139,5,0.00130344108446298,591,0.154066736183525,227,0.0591762252346194,1144,0.29822732012513,397,0.103493222106361,556,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1359
67,"Idaho",2,2016,8,3,128,0.479858868425025,0.776761418215874,0.94749082013424,-0.547205267124243,1.49469608725848,"Trump",1154,0.302887139107612,68,0.0178477690288714,444,0.116535433070866,2,0.0005249343832021,558,0.146456692913386,168,0.0440944881889764,1060,0.278215223097113,352,0.0923884514435696,467,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1278
68,"Idaho",1,2016,8,3,128,0.474181615872331,0.791080042099089,0.953248632221157,-0.559434868332381,1.51268350055354,"Trump",1429,0.358324974924774,90,0.022567703109328,403,0.101053159478435,5,0.00125376128385155,581,0.145687061183551,164,0.041123370110331,1103,0.276579739217653,274,0.0687061183550652,887,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1408
74,"Idaho",1,2016,9,3,129,0.385912707163667,0.82173331955708,0.951380262378187,-0.61865200195859,1.57003226433678,"Trump",1221,0.311003565970453,128,0.032603158430973,315,0.0802343352012226,11,0.00280183392766174,690,0.175751400916964,197,0.0501782985226694,1196,0.304635761589404,355,0.0904228222109017,1084,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1398
78,"Idaho",1,2016,10,4,130,0.390890107283264,0.839142066665516,0.952020285820811,-0.677355641192995,1.62937592701381,"Trump",1452,0.346291438111138,140,0.0333889816360601,245,0.0584307178631052,4,0.000953970903887431,670,0.159790126401145,200,0.0476985451943716,1319,0.314571905556881,337,0.0803720486525161,194,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1391
79,"Idaho",3,2016,11,4,131,0.405191366726558,0.850191943455409,0.957762547486308,-0.710161105302176,1.66792365278848,"Trump",1442,0.353085210577865,165,0.0404015670910872,236,0.0577864838393732,8,0.0019588638589618,697,0.170666013712047,216,0.0528893241919687,1326,0.324681684622919,365,0.0893731635651322,302,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1407
3,"Idaho",0,2015,5,2,113,0.316337365255007,0.597914868243159,0.636945461323497,-0.508251018413831,1.14519647973733,"Trump",203,0.0693069306930693,48,0.0163878456811198,259,0.0884260839877091,12,0.00409696142027996,379,0.129395698190509,122,0.0416524411061796,824,0.281324684192557,204,0.0696483441447593,528,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1308
7,"Idaho",0,2015,6,2,114,0.315958244541841,0.649093433000166,0.69355889721542,-0.557293800185064,1.25085269740048,"Trump",272,0.0879120879120879,50,0.0161603102779573,247,0.0798319327731092,11,0.00355526826115061,416,0.134453781512605,156,0.0504201680672269,887,0.286683904330963,262,0.0846800258564964,2236,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1407
8,"Idaho",0,2015,6,2,114,0.355893276006626,0.669728513683095,0.721986899672884,-0.577199008703712,1.2991859083766,"Trump",384,0.119962511715089,59,0.0184317400812246,305,0.0952827241487035,9,0.0028116213683224,521,0.162761636988441,156,0.0487347703842549,953,0.297719462667916,253,0.0790378006872852,1197,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1383
10,"Idaho",0,2015,7,3,115,0.375948323039993,0.65952754575691,0.711523248851356,-0.578153124652868,1.28967637350422,"Trump",367,0.11519146264909,74,0.0232266164469554,311,0.0976145637162586,21,0.00659133709981168,514,0.161330822347771,176,0.0552416823603264,953,0.299121155053358,249,0.0781544256120527,790,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1280
13,"Idaho",0,2015,7,3,115,0.33238024627216,0.648235333486894,0.687608158445366,-0.564975247104203,1.25258340554957,"Trump",356,0.112302839116719,72,0.0227129337539432,325,0.102523659305994,5,0.00157728706624606,459,0.144794952681388,174,0.0548895899053628,935,0.294952681388013,261,0.0823343848580442,763,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1502
