"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
40,"Wisconsin",0,2016,1,1,121,0.325255583447283,0.603511929479516,0.646675831295286,-0.443000983064716,1.08967681436,"Trump",40825,0.114296833004838,4059,0.0113638908797707,26401,0.0739142850743594,563,0.00157621841963806,33967,0.0950966448665114,10385,0.0290746506002508,69447,0.194429201755958,17172,0.0480760616376993,5772958,0,0.125660723884608,0.0754905034939975,0.124171295466762,0.242505263393657,44884,26964,44352,86619,1.07362662154403,1.07899736221239
41,"Wisconsin",0,2016,2,1,122,0.311970507936837,0.617335327973013,0.649381306447684,-0.448098577607439,1.09747988405512,"Trump",41423,0.123709462102909,4231,0.0126358480592281,25693,0.076731941428917,466,0.00139170531685188,33039,0.0986707123679597,9749,0.0291153114463283,64774,0.193447039042411,16275,0.0486051588664471,5772958,0,0.136345310162137,0.0781236467457689,0.127786023814288,0.242052197908858,45654,26159,42788,81049,1.08967681436,1.07362662154403
42,"Wisconsin",0,2016,2,1,122,0.322748727660384,0.625648287435015,0.665445319573846,-0.452978395763348,1.11842371533719,"Trump",49742,0.139499012833169,4597,0.0128920622812528,30777,0.0863125953513417,408,0.00114421609979359,38296,0.107399264111999,10518,0.0294972179843848,74273,0.208295005833259,17478,0.0490161985102755,5772958,0,0.152391075114422,0.0874568114511352,0.136896482096383,0.257311204343534,54339,31185,48814,91751,1.09747988405512,1.08967681436
43,"Wisconsin",0,2016,2,1,122,0.337964142249445,0.644276545132028,0.693342524262692,-0.463843309263601,1.15718583352629,"Trump",54646,0.154854981084489,4438,0.0125763350666648,32091,0.0909389744534338,277,0.000784958272525044,37907,0.107420264392082,10504,0.02976607109965,74724,0.211751703812857,17093,0.0484378763619876,5772958,0,0.167431316151154,0.0917239327259589,0.137186335491732,0.260189580174845,59084,32368,48411,91817,1.11842371533719,1.09747988405512
44,"Wisconsin",0,2016,3,1,123,0.345416560788316,0.635742009416882,0.686793722120394,-0.462481513445041,1.14927523556543,"Trump",54459,0.1506510535532,4189,0.0115881169932308,33111,0.0915956413852627,253,0.000699879111789782,38842,0.107449424743631,9194,0.0254335515960287,76056,0.210395279550528,17486,0.0483718820108938,5772958,0,0.162239170546431,0.0922955204970525,0.13288297633966,0.258767161561422,58648,33364,48036,93542,1.15718583352629,1.11842371533719
46,"Wisconsin",0,2016,3,1,123,0.350996408950421,0.638305588076939,0.697045961245824,-0.455436655851922,1.15248261709775,"Trump",53636,0.153285130462119,4170,0.0119173501757595,29661,0.0847675116458518,240,0.000685890657597668,33935,0.0969820811065703,10360,0.0296076133862993,69570,0.198822554371124,17430,0.0498128090080306,5772958,0,0.165202480637878,0.0854534023034495,0.12658969449287,0.248635363379155,57806,29901,44295,87000,1.14927523556543,1.15718583352629
48,"Wisconsin",0,2016,3,1,123,0.330038824330125,0.668128682604239,0.725355900813529,-0.453893624753764,1.17924952556729,"Trump",58344,0.173073671408018,3999,0.0118627727265985,34075,0.101081265481082,218,0.000646682784295694,33464,0.0992687738241794,10631,0.0315361682561813,68906,0.204405155663666,17798,0.0527966063985998,5772958,0,0.184936444134617,0.101727948265377,0.130804942080361,0.257201762062265,62343,34293,44095,86704,1.15248261709775,1.14927523556543
49,"Wisconsin",0,2016,4,2,124,0.337677032677187,0.67797146722529,0.756973394845885,-0.440544631032055,1.19751802587794,"Trump",60844,0.182745995560802,3794,0.0113953439477628,35495,0.106609840122784,222,0.000666780800317171,33536,0.100725950087553,10682,0.0320835698603064,68422,0.205506648285142,17818,0.0535166680182494,5772958,0,0.194141339508565,0.107276620923101,0.132809519947859,0.259023316303391,64638,35717,44218,86240,1.17924952556729,1.15248261709775
53,"Wisconsin",0,2016,5,2,125,0.369965948877951,0.656049678221342,0.711714244396897,-0.454472709743675,1.16618695414057,"Trump",61385,0.18208433692054,4873,0.0144546220381818,28063,0.0832423677934529,284,0.000842419999762699,32175,0.0954396601843832,10196,0.0302440644985228,65972,0.195690606423749,16919,0.0501862816055813,5772958,0,0.196538958958721,0.0840847877932156,0.125683724682906,0.24587688802933,66258,28347,42371,82891,1.19751802587794,1.17924952556729
54,"Wisconsin",0,2016,5,2,125,0.381505730381633,0.655692614670799,0.724290253940589,-0.44784553710917,1.17213579104976,"Trump",63927,0.190461861149677,5194,0.0154748213870731,25655,0.0764356069860149,314,0.000935520584432222,32189,0.0959027773639771,10136,0.0301988428146656,65418,0.194904094243271,16501,0.0491625005213889,5772958,0,0.20593668253675,0.0773711275704471,0.126101620178643,0.24406659476466,69121,25969,42325,81919,1.16618695414057,1.19751802587794
56,"Wisconsin",0,2016,5,2,125,0.38508989799504,0.654490082564476,0.725935961420566,-0.469764805984164,1.19570076740473,"Trump",64426,0.180779451089991,5094,0.0142937715185238,26695,0.0749062094006661,289,0.000810934426551508,33335,0.0935380592010191,10765,0.0302066058886747,68548,0.192345789173885,18339,0.0514592610675713,5772958,0,0.195073222608515,0.0757171438272176,0.123744665089694,0.243805050241456,69520,26984,44100,86887,1.17213579104976,1.16618695414057
57,"Wisconsin",0,2016,5,2,125,0.394344660883859,0.674495433066261,0.763123196543792,-0.465833823030717,1.22895701957451,"Trump",72399,0.203966700004226,5120,0.0144243636517305,26842,0.0756208533476074,200,0.000563451705145723,34415,0.0969559521629502,10816,0.0304714682142807,69123,0.194737361073939,18930,0.0533307038920427,5772958,0,0.218391063655956,0.0761843050527532,0.127427420377231,0.248068064965982,77519,27042,45231,88053,1.19570076740473,1.17213579104976
58,"Wisconsin",0,2016,6,2,126,0.396947133537171,0.675261533441981,0.764121471557818,-0.464271965101129,1.22839343665895,"Trump",72731,0.20536314300397,5197,0.0146742414402611,27620,0.0779877907600562,208,0.000587308489431271,34119,0.0963383574562766,10634,0.0300261465221737,69644,0.196646694413228,18892,0.0533434229919979,5772958,0,0.220037384444231,0.0785750992494875,0.12636450397845,0.249990117405226,77928,27828,44753,88536,1.22895701957451,1.19570076740473
59,"Wisconsin",0,2016,6,2,126,0.419557338682798,0.654580924658209,0.745721295082933,-0.473231633558123,1.21895292864106,"Trump",72838,0.195590237405378,4970,0.013345828824305,24653,0.0662001444679257,187,0.000502146879304835,35382,0.095010486008362,11111,0.0298361175184814,71566,0.192174564515133,18964,0.0509236011718551,5772958,0,0.208936066229683,0.0667022913472305,0.124846603526843,0.243098165686988,77808,24840,46493,90530,1.22839343665895,1.22895701957451
60,"Wisconsin",0,2016,6,2,126,0.415748938334296,0.649966780159515,0.735378742936794,-0.467105177170132,1.20248392010693,"Trump",72793,0.197724858958096,4102,0.0111421066784734,26722,0.072583952867422,203,0.000551401183746975,35426,0.0962262972188194,10585,0.0287516331525208,72529,0.197007765793026,18035,0.0489877849698359,5772958,0,0.20886696563657,0.0731353540511689,0.12497793037134,0.245995550762862,76895,26925,46011,90564,1.21895292864106,1.22839343665895
62,"Wisconsin",0,2016,7,3,127,0.459968107912753,0.639786135801116,0.743998998251138,-0.508133122218359,1.2521321204695,"Trump",76492,0.196790816497169,6534,0.0168100088243542,22496,0.0578754145259675,241,0.000620020221406391,36778,0.0946186875638351,11209,0.0288373720404325,75594,0.194480533680476,18525,0.0476592307118398,5772958,0,0.213600825321523,0.0584954347473739,0.123456059604268,0.242139764392316,83026,22737,47987,94119,1.20248392010693,1.21895292864106
64,"Wisconsin",0,2016,7,3,127,0.440802886331664,0.6616173596251,0.758790899659746,-0.501493601986191,1.26028450164594,"Trump",79665,0.210435531418066,6238,0.01647771097704,22846,0.0603478334372325,213,0.000562640660165041,35108,0.0927379732257008,10952,0.0289297676531809,73205,0.19337140623184,18553,0.0490078505541878,5772958,0,0.226913242395106,0.0609104740973976,0.121667740878882,0.242379256786028,85903,23059,46060,91758,1.2521321204695,1.20248392010693
66,"Wisconsin",0,2016,8,3,128,0.418929657457254,0.657764458476096,0.765318646055647,-0.435418471742747,1.20073711779839,"Trump",74800,0.206584750841667,4726,0.0130524001668144,25424,0.0702167206604084,312,0.000861690404580216,34264,0.0946312821235145,10244,0.0282921682837171,68390,0.188881431952695,17063,0.0471250749145905,5772958,0,0.219637151008482,0.0710784110649886,0.122923450407232,0.236006506867286,79526,25736,44508,85453,1.26028450164594,1.2521321204695
68,"Wisconsin",0,2016,8,3,128,0.457488416422931,0.658048656717954,0.772934735634589,-0.445288761623116,1.2182234972577,"Trump",80649,0.219882055602359,6069,0.0165465684069327,23742,0.0647303719092761,300,0.000817922313738641,33535,0.0914300826374178,9865,0.026896012083439,69668,0.189943372511812,16829,0.0458827153930253,5772958,0,0.236428624009292,0.0655482942230147,0.118326094720857,0.235826087904837,86718,24042,43400,86497,1.20073711779839,1.26028450164594
70,"Wisconsin",0,2016,8,3,128,0.453371371184222,0.653554756003996,0.768111920785034,-0.453084454363146,1.22119637514818,"Trump",77985,0.211201234952403,6939,0.018792400709556,22856,0.0618992809652128,463,0.00125391000555187,35111,0.095088626792509,10218,0.0276726834486587,72745,0.197010115235142,17259,0.0467413235114897,5772958,0,0.229993635661959,0.0631531909707647,0.122761310241168,0.243751438746632,84924,23319,45329,90004,1.2182234972577,1.20073711779839
71,"Wisconsin",0,2016,9,3,129,0.45582640397723,0.658868522560725,0.789711805104495,-0.444404930563662,1.23411673566816,"Trump",79793,0.214993183202117,6852,0.0184619364017007,22978,0.0619116133447575,443,0.00119361322620453,36187,0.0975017648231674,10305,0.0277656530384597,74588,0.200968901390842,17666,0.0475990321763638,5772958,0,0.233455119603817,0.0631052265709621,0.125267417861627,0.248567933567206,86645,23421,46492,92254,1.22119637514818,1.2182234972577
72,"Wisconsin",0,2016,9,3,129,0.459766430733354,0.645185269085074,0.782077450650458,-0.458515542688077,1.24059299333853,"Trump",76444,0.200919914842169,6036,0.0158645885352327,22238,0.0584487607432912,426,0.00111966777932557,36474,0.0958656398664809,10608,0.027881304702079,76375,0.200738560201856,18184,0.0477935185428549,5772958,0,0.216784503377402,0.0595684285226168,0.12374694456856,0.248532078744711,82480,22664,47082,94559,1.23411673566816,1.22119637514818
74,"Wisconsin",0,2016,9,3,129,0.468295532906891,0.643169822258199,0.786486516001961,-0.470781354725476,1.25726787072744,"Trump",78067,0.19902967076112,6567,0.0167423860003365,17440,0.0444628006465462,401,0.00102233847816887,36215,0.0923291470994651,10281,0.0262111269178407,76970,0.196232899413111,18232,0.0464819828777426,5772958,0,0.215772056761456,0.0454851391247151,0.118540274017306,0.242714882290854,84634,17841,46496,95202,1.24059299333853,1.23411673566816
75,"Wisconsin",0,2016,10,4,130,0.471940539612296,0.642216156248053,0.784625116239023,-0.469138474457268,1.25376359069629,"Trump",81479,0.20652796577089,6575,0.0166659062450889,17264,0.0437597270593484,365,0.000925179586229272,36422,0.0923202490127193,10090,0.0255755123974065,75359,0.191015365585347,17953,0.0455061619495181,5772958,0,0.223193872015979,0.0446849066455776,0.117895761410126,0.236521527534865,88054,17629,46512,93312,1.25726787072744,1.24059299333853
76,"Wisconsin",0,2016,10,4,130,0.456366857227421,0.657126581004077,0.790387293683549,-0.46290831547023,1.25329560915378,"Trump",87515,0.219670575714372,6296,0.0158035301913693,18304,0.0459446976846925,256,0.000642583184401293,37628,0.0944496877447338,9945,0.0249628506596518,77354,0.194165545492881,17775,0.0446168597763007,5772958,0,0.235474105905741,0.0465872808690938,0.119412538404386,0.238782405269182,93811,18560,47573,95129,1.25376359069629,1.25726787072744
78,"Wisconsin",0,2016,10,4,130,0.507441381263902,0.629888009692038,0.779587276216688,-0.550445198491426,1.33003247470811,"Trump",92622,0.205820263369584,8183,0.018183878723773,12809,0.0284635589115005,185,0.000411098321385557,35332,0.0785131129253757,11475,0.0254992066913474,78738,0.17496788988787,19475,0.043276431399912,5772958,0,0.224004142093357,0.0288746572328861,0.104012319616723,0.218244321287782,100805,12994,46807,98213,1.25329560915378,1.25376359069629
1,"Colorado",4,2015,5,2,113,-0.139735280467961,0.473835326229497,0.297486539769965,-0.436872988282077,0.734359528052043,"Clinton",732,0.022827205538404,460,0.0143449652290517,788,0.0245735491315059,104,0.00324320953004647,1046,0.0326192035425827,1413,0.0440639910188044,2046,0.0638039105622603,2782,0.086755854928743,5452107,7.33661316624931e-07,0.0371721707674556,0.0278167586615524,0.0766831945613871,0.150559765491003,1192,892,2459,4828,0.734359528052043,0.734359528052043
2,"Colorado",1,2015,5,2,113,-0.150238162228813,0.468359052697059,0.303849430877252,-0.433510738638336,0.737360169515587,"Clinton",709,0.0217745155247075,459,0.0140966186542182,822,0.0252449249101686,115,0.00353183256042505,1074,0.0329842449556218,1391,0.0427198181874021,2138,0.0656613740364239,2820,0.0866066766991186,5452107,1.83415329156233e-07,0.0358711341789257,0.0287767574705937,0.0757040631430239,0.152268050735543,1168,937,2465,4958,0.734359528052043,0.737360169515587
3,"Colorado",7,2015,5,2,113,-0.152566164193391,0.47181601085154,0.428309663450785,-0.403379839499111,0.831689502949896,"Clinton",715,0.0218574223526535,399,0.0121973587674248,831,0.0254035216434336,91,0.00278185375397408,1152,0.0352164343360235,1399,0.0427671802396674,2224,0.0679872829542675,2908,0.0888970408412815,5452107,1.28390730409363e-06,0.0340547811200783,0.0281853753974077,0.0779836145756909,0.156884323795549,1114,922,2551,5132,0.737360169515587,0.734359528052043
4,"Colorado",4,2015,5,2,113,-0.149684995843276,0.47959974614355,0.404423624156956,-0.414130007284601,0.818553631441556,"Clinton",781,0.023870652240357,423,0.0129286631212177,854,0.0261018399657681,114,0.00348432055749129,1222,0.0373494712390733,1492,0.0456018094015527,2253,0.0688611773335778,2976,0.0909591050797726,5452107,7.33661316624931e-07,0.0367993153615747,0.0295861605232594,0.082951280640626,0.15982028241335,1204,968,2714,5229,0.831689502949896,0.737360169515587
5,"Colorado",2,2015,6,2,114,-0.194780512912686,0.483218081329305,0.462518980453001,-0.439217308495271,0.901736288948273,"Clinton",796,0.0227682274534481,338,0.00966791567746918,897,0.0256571608363605,76,0.00217385086238952,1222,0.0349532336031578,1558,0.0445639426789852,2346,0.067103343725866,3146,0.0899859843825978,5452107,3.66830658312465e-07,0.0324361431309173,0.02783101169875,0.079517176282143,0.157089328108464,1134,973,2780,5492,0.818553631441556,0.831689502949896
6,"Colorado",2,2015,6,2,114,-0.196383619439974,0.497040767525968,0.475432126178492,-0.448169342822543,0.923601469001036,"Clinton",831,0.0248809844606126,394,0.0117967603820474,811,0.0242821641366508,64,0.00191622503667774,1191,0.0356597502919249,1572,0.0470672774633971,2191,0.0656007664900147,3094,0.0926375041168897,5452107,3.66830658312465e-07,0.03667774484266,0.0261983891733285,0.082727027755322,0.158238270606904,1225,875,2763,5285,0.901736288948273,0.818553631441556
7,"Colorado",2,2015,6,2,114,-0.191019553097438,0.508857297475527,0.503347670028244,-0.45350281702446,0.956850487052703,"Clinton",896,0.0249179598420379,475,0.0132098559430447,804,0.022359419322543,73,0.00203014628177318,1236,0.0343734356749541,1698,0.0472217587185049,2291,0.0637132209800323,3391,0.0943044663218199,5452107,3.66830658312465e-07,0.0381278157850826,0.0243895656043161,0.081595194393459,0.158017687301852,1371,877,2934,5682,0.923601469001036,0.901736288948273
8,"Colorado",1,2015,6,2,114,-0.181796322940258,0.516292512294977,0.496731289688319,-0.459498489981483,0.956229779669801,"Clinton",963,0.026137227228314,491,0.0133264574964716,771,0.0209260666594289,57,0.00154706329388774,1283,0.0348224948431224,1659,0.0450276842905222,2287,0.0620725219845836,3385,0.0918738464878949,5452107,1.83415329156233e-07,0.0394636847247856,0.0224731299533167,0.0798501791336446,0.153946368472479,1454,828,2942,5672,0.956850487052703,0.923601469001036
9,"Colorado",1,2015,6,2,114,-0.141524877556513,0.518776360322507,0.432141492560274,-0.456226008851094,0.888367501411368,"Clinton",857,0.024165350778254,597,0.0168339724791338,649,0.0183002481389578,95,0.00267877284006316,1251,0.0352752086623054,1709,0.0481897135122942,2293,0.0646571170764719,3275,0.0923471689600722,5452107,1.83415329156233e-07,0.0409993232573878,0.020979020979021,0.0834649221745996,0.157004286036544,1454,744,2960,5568,0.956229779669801,0.956850487052703
11,"Colorado",1,2015,7,3,115,-0.168962313264655,0.510627635606396,0.461188083340245,-0.455040953716916,0.916229037057161,"Clinton",895,0.0253125176763392,494,0.013971378471633,716,0.0202500141410713,99,0.00279993212285763,1295,0.0366253747383902,1649,0.0466372532383053,2337,0.0660953673850331,3175,0.08979580293003,5452107,1.83415329156233e-07,0.0392838961479722,0.023049946263929,0.0832626279766955,0.155891170315063,1389,815,2944,5512,0.888367501411368,0.956229779669801
12,"Colorado",3,2015,7,3,115,-0.172269149288166,0.499834625744018,0.456379297097465,-0.447240408662265,0.903619705759729,"Clinton",799,0.0233933538281364,490,0.0143463621724491,744,0.0217830478700044,79,0.00231298492168057,1172,0.0343141560532865,1631,0.0477528912311521,2318,0.0678670765627287,3081,0.0902064119455424,5452107,5.50245987468698e-07,0.0377397160005856,0.024096032791685,0.0820670472844386,0.158073488508271,1289,823,2803,5399,0.916229037057161,0.888367501411368
13,"Colorado",2,2015,7,3,115,-0.197694977259801,0.508612044943303,0.493304795617662,-0.46392850366705,0.957233299284712,"Clinton",935,0.0269258459323254,564,0.0162419006479482,843,0.0242764578833693,60,0.00172786177105832,1204,0.0346724262059035,1614,0.0464794816414687,2296,0.0661195104391649,3073,0.0884953203743701,5452107,3.66830658312465e-07,0.0431677465802736,0.0260043196544276,0.0811519078473722,0.154614830813535,1499,903,2818,5369,0.903619705759729,0.916229037057161
14,"Colorado",5,2015,8,3,116,-0.191240957288033,0.521287646856251,0.501656707573812,-0.470905673305006,0.972562380878819,"Clinton",1029,0.0301255965102322,522,0.0152823725737038,844,0.0247094299850689,66,0.00193225400357174,1202,0.0351904441256551,1638,0.0479550311795532,2314,0.0677459964282578,3122,0.0914014696841057,5452107,9.17076645781163e-07,0.0454079690839359,0.0266416839886407,0.0831454753052083,0.159147466112363,1551,910,2840,5436,0.957233299284712,0.903619705759729
15,"Colorado",3,2015,8,3,116,-0.17150055752197,0.526770146384351,0.507314943099059,-0.462494997649216,0.969809940748275,"Clinton",1008,0.0297134771842943,555,0.0163600990449239,746,0.0219903313288527,76,0.00224030185119679,1204,0.0354910977479071,1632,0.0481075344888574,2343,0.0690661478599222,3093,0.0911743898125221,5452107,5.50245987468698e-07,0.0460735762292182,0.0242306331800495,0.0835986322367645,0.160240537672444,1563,822,2836,5436,0.972562380878819,0.957233299284712
16,"Colorado",1,2015,8,3,116,-0.171354094593347,0.530511926738266,0.518079798593872,-0.461165014238868,0.979244812832741,"Clinton",1172,0.0338992855696642,533,0.0154166546148729,829,0.0239782489225696,56,0.00161976108523993,1252,0.0362132299771498,1618,0.0467995256413965,2372,0.0686084516819483,3059,0.088479449281231,5452107,1.83415329156233e-07,0.0493159401845371,0.0255980100078096,0.0830127556185463,0.157087900963179,1705,885,2870,5431,0.969809940748275,0.972562380878819
17,"Colorado",4,2015,8,3,116,-0.155853982271134,0.523179175584134,0.516223590921639,-0.439031212282962,0.955254803204601,"Clinton",1148,0.0326210502386906,538,0.0152875653557627,802,0.022789270288702,62,0.0017617640372812,1256,0.0356899295294385,1595,0.0453228006365083,2364,0.0671743578085929,3107,0.0882871107069789,5452107,7.33661316624931e-07,0.0479086155944533,0.0245510343259832,0.0810127301659468,0.155461468515572,1686,864,2851,5471,0.979244812832741,0.969809940748275
18,"Colorado",3,2015,8,3,116,-0.161603372418839,0.520775200787867,0.513307409080526,-0.439771497902972,0.953078906983499,"Clinton",1160,0.0328667762225874,512,0.0145067150223834,828,0.0234600782002607,75,0.00212500708335694,1247,0.0353317844392815,1651,0.0467784892616309,2357,0.0667818892729642,3249,0.0920553068510228,5452107,5.50245987468698e-07,0.0473734912449708,0.0255850852836176,0.0821102737009123,0.158837196123987,1672,903,2898,5606,0.955254803204601,0.979244812832741
19,"Colorado",6,2015,9,3,117,-0.170821776680909,0.508922468821989,0.510220597952187,-0.431157153213861,0.941377751166048,"Clinton",1108,0.0308325912733749,582,0.0161954585930543,869,0.0241818788958148,84,0.00233748886910062,1186,0.0330031166518255,1693,0.0471115316117542,2288,0.0636687444345503,3297,0.0917464381121995,5452107,1.1004919749374e-06,0.0470280498664292,0.0265193677649154,0.0801146482635797,0.15541518254675,1690,953,2879,5585,0.953078906983499,0.955254803204601
20,"Colorado",1,2015,9,3,117,-0.178955335240791,0.513923991503124,0.518470980314706,-0.442277380550694,0.9607483608654,"Clinton",1078,0.0304407985767938,562,0.0158698782932821,850,0.0240024849631491,93,0.00262615423714455,1177,0.0332363821195606,1720,0.0485697342783723,2337,0.0659927145398582,3351,0.094626267190015,5452107,1.83415329156233e-07,0.046310676870076,0.0266286392002937,0.081806116397933,0.160618981729873,1640,943,2897,5688,0.941377751166048,0.953078906983499
21,"Colorado",1,2015,9,3,117,-0.184791363833823,0.525547549872981,0.53277470847444,-0.457696394442693,0.990471102917133,"Clinton",1217,0.0351378663201963,523,0.0151003320340696,904,0.0261007651219864,62,0.0017900967229681,1159,0.0334632597083875,1716,0.0495452576873105,2307,0.0666089216110871,3355,0.0968673307348058,5452107,1.83415329156233e-07,0.0502381983542659,0.0278908618449545,0.083008517395698,0.163476252345893,1740,966,2875,5662,0.9607483608654,0.941377751166048
22,"Colorado",2,2015,9,3,117,-0.178035645588856,0.519677241575325,0.532005889180597,-0.448036720887654,0.980042610068251,"Clinton",1173,0.0338069573738364,472,0.0136034815690117,880,0.0253624232642592,72,0.00207510735798484,1148,0.0330864339856472,1659,0.047813932040234,2279,0.0656829120673257,3290,0.0948208778856962,5452107,3.66830658312465e-07,0.0474104389428481,0.027437530622244,0.0809003660258812,0.160503789953022,1645,952,2807,5569,0.990471102917133,0.9607483608654
23,"Colorado",1,2015,10,4,118,-0.16171035160754,0.528348702407225,0.551646957745652,-0.439708608505147,0.991355566250799,"Clinton",1281,0.0375714914210295,487,0.0142836192990175,848,0.0248716820648189,74,0.00217040621792052,1181,0.0346385100454612,1603,0.0470156914503593,2325,0.0681918169819622,3211,0.094178031969497,5452107,1.83415329156233e-07,0.0518551107200469,0.0270420882827394,0.0816542014958205,0.162369848951459,1768,922,2784,5536,0.980042610068251,0.990471102917133
24,"Colorado",2,2015,10,4,118,-0.163467604260916,0.524158492095301,0.542063795151447,-0.440109586395182,0.982173381546628,"Clinton",1272,0.0364731182795699,497,0.0142508960573477,893,0.0256057347670251,101,0.00289605734767025,1230,0.0352688172043011,1695,0.0486021505376344,2384,0.0683584229390681,3270,0.0937634408602151,5452107,3.66830658312465e-07,0.0507240143369176,0.0285017921146953,0.0838709677419355,0.162121863799283,1769,994,2925,5654,0.991355566250799,0.980042610068251
25,"Colorado",1,2015,10,4,118,-0.154903220108595,0.515918184056348,0.516058169859466,-0.43055155256936,0.946609722428826,"Clinton",1303,0.0358627143368288,526,0.0144771970385049,933,0.0256791346709603,105,0.00288993477004376,1296,0.0356700520188259,1741,0.0479178708061542,2471,0.0680097982550299,3331,0.0916797401811026,5452107,1.83415329156233e-07,0.0503399113753337,0.028569069441004,0.08358792282498,0.159689538436132,1829,1038,3037,5802,0.982173381546628,0.991355566250799
26,"Colorado",2,2015,10,4,118,-0.161977038758941,0.526907941032192,0.493109678127978,-0.452899624255689,0.946009302383667,"Clinton",1448,0.0386174525282697,566,0.0150949434606358,1005,0.0268028589716236,76,0.00202688286750587,1373,0.0366172391721784,1777,0.0473917217836569,2591,0.0691007040751013,3507,0.09352997653083,5452107,3.66830658312465e-07,0.0537123959889055,0.0288297418391295,0.0840089609558353,0.162630680605931,2014,1081,3150,6098,0.946609722428826,0.982173381546628
27,"Colorado",2,2015,11,4,119,-0.16860040543708,0.528239041503053,0.482437803518796,-0.46079317550843,0.943230979027226,"Clinton",1398,0.0368476541908276,590,0.0155508697944122,972,0.0256193990511334,90,0.00237216657880865,1318,0.034739061676331,1829,0.0482076963626779,2603,0.0686083289404323,3515,0.0926462836056932,5452107,3.66830658312465e-07,0.0523985239852399,0.027991565629942,0.082946758039009,0.161254612546125,1988,1062,3147,6118,0.946009302383667,0.946609722428826
28,"Colorado",2,2015,11,4,119,-0.171626524375169,0.529813601883786,0.478586706069111,-0.463318103575083,0.941904809644194,"Clinton",1380,0.0361039164900714,594,0.0155403814457264,904,0.0236506815268294,73,0.00190984485780813,1260,0.0329644454909348,1828,0.0478246082201816,2562,0.0670277058315674,3495,0.0914370928498548,5452107,3.66830658312465e-07,0.0516442979357978,0.0255605263846375,0.0807890537111163,0.158464798681422,1974,977,3088,6057,0.943230979027226,0.946009302383667
29,"Colorado",2,2015,11,4,119,-0.183009923788583,0.543241518540233,0.505215285840564,-0.479206486125516,0.98442177196608,"Clinton",1478,0.0386465850852421,634,0.0165777638322351,947,0.0247620541784332,73,0.00190879615103023,1328,0.0347244012132622,1929,0.0504392845936618,2602,0.0680368162326117,3717,0.0971917163476624,5452107,3.66830658312465e-07,0.0552243489174773,0.0266708503294634,0.085163685806924,0.165228532580274,2112,1020,3257,6319,0.941904809644194,0.943230979027226
31,"Colorado",2,2015,12,4,120,-0.1723532463601,0.53659199214816,0.53230361768795,-0.457558906992669,0.989862524680619,"Clinton",1507,0.0402639734957786,608,0.0162445228171422,983,0.0262637597520573,88,0.00235118093406006,1385,0.0370043817462862,1916,0.0511916212461259,2635,0.070401838196003,3623,0.0967991877738591,5452107,3.66830658312465e-07,0.0565084963129208,0.0286149406861173,0.0881960029924121,0.167201025969862,2115,1071,3301,6258,0.98442177196608,0.941904809644194
33,"Colorado",1,2015,12,4,120,-0.159801879324495,0.533168889093802,0.523358370546073,-0.442488879270937,0.96584724981701,"Clinton",1454,0.0402535920932422,667,0.0184657124664323,1016,0.0281276819578638,84,0.00232551701226433,1362,0.037706597270286,1678,0.0464549707926137,2545,0.070457628526342,3307,0.0915533899947399,5452107,1.83415329156233e-07,0.0587193045596744,0.0304531989701282,0.0841615680628997,0.162011018521082,2121,1100,3040,5852,0.989862524680619,0.98442177196608
34,"Colorado",2,2015,12,4,120,-0.172773956377925,0.530235002076655,0.528492077448917,-0.447855781309518,0.976347858758435,"Clinton",1547,0.0412434349089552,651,0.0173558345996961,1067,0.0284465061718521,74,0.00197285984697006,1351,0.0360180223413048,1670,0.0445226478978379,2567,0.0684369084752993,3240,0.0863792689754459,5452107,3.66830658312465e-07,0.0585992695086513,0.0304193660188221,0.0805406702391426,0.154816177450745,2198,1141,3021,5807,0.96584724981701,0.989862524680619
36,"Colorado",1,2016,1,1,121,-0.180650345790303,0.519858185828773,0.48164678950702,-0.449088676544172,0.930735466051192,"Clinton",1488,0.0384864081938805,698,0.0180534361016993,1065,0.0275457155419911,68,0.00175878747122572,1338,0.0346067299485296,1634,0.0422626283526886,2525,0.0653079171300727,3197,0.0826888756692445,5540921,1.8047541193964e-07,0.0565398442955797,0.0293045030132168,0.0768693583012182,0.147996792799317,2186,1133,2972,5722,0.976347858758435,0.96584724981701
37,"Colorado",1,2016,1,1,121,-0.172838897376794,0.516994713204403,0.507087985978372,-0.434516514531608,0.94160450050998,"Clinton",1472,0.0377726456248396,660,0.0169361046959199,1096,0.0281241981011034,81,0.00207852193995381,1320,0.0338722093918399,1627,0.0417500641519117,2586,0.0663587374903772,3049,0.078239671542212,5540921,1.8047541193964e-07,0.0547087503207596,0.0302027200410572,0.0756222735437516,0.144598409032589,2132,1177,2947,5635,0.930735466051192,0.976347858758435
